NAME,B01002F_001E,state,county,year
"Atkinson County, Georgia",21.1,13,003,2015
"Bacon County, Georgia",22.2,13,005,2015
"Baker County, Georgia",-666666666.0,13,007,2015
"Baldwin County, Georgia",16.0,13,009,2015
"Banks County, Georgia",44.0,13,011,2015
"Barrow County, Georgia",24.7,13,013,2015
"Bartow County, Georgia",18.8,13,015,2015
"Ben Hill County, Georgia",30.5,13,017,2015
"Berrien County, Georgia",25.5,13,019,2015
"Bibb County, Georgia",26.0,13,021,2015
"Bleckley County, Georgia",7.6,13,023,2015
"Brantley County, Georgia",60.8,13,025,2015
"Brooks County, Georgia",29.8,13,027,2015
"Bryan County, Georgia",31.7,13,029,2015
"Bulloch County, Georgia",21.8,13,031,2015
"Burke County, Georgia",27.7,13,033,2015
"Butts County, Georgia",55.3,13,035,2015
"Calhoun County, Georgia",32.8,13,037,2015
"Camden County, Georgia",39.4,13,039,2015
"Candler County, Georgia",20.0,13,043,2015
"Carroll County, Georgia",21.0,13,045,2015
"Catoosa County, Georgia",22.6,13,047,2015
"Charlton County, Georgia",35.0,13,049,2015
"Chatham County, Georgia",24.4,13,051,2015
"Chattahoochee County, Georgia",27.3,13,053,2015
"Chattooga County, Georgia",18.3,13,055,2015
"Cherokee County, Georgia",24.5,13,057,2015
"Clarke County, Georgia",27.4,13,059,2015
"Clay County, Georgia",-666666666.0,13,061,2015
"Clayton County, Georgia",25.6,13,063,2015
"Clinch County, Georgia",3.8,13,065,2015
"Cobb County, Georgia",25.8,13,067,2015
"Coffee County, Georgia",21.5,13,069,2015
"Colquitt County, Georgia",26.9,13,071,2015
"Columbia County, Georgia",27.1,13,073,2015
"Cook County, Georgia",25.9,13,075,2015
"Coweta County, Georgia",34.8,13,077,2015
"Crawford County, Georgia",-666666666.0,13,079,2015
"Crisp County, Georgia",33.2,13,081,2015
"Dade County, Georgia",-666666666.0,13,083,2015
"Dawson County, Georgia",24.0,13,085,2015
"Decatur County, Georgia",28.4,13,087,2015
"DeKalb County, Georgia",26.8,13,089,2015
"Dodge County, Georgia",20.9,13,091,2015
"Dooly County, Georgia",20.7,13,093,2015
"Dougherty County, Georgia",19.1,13,095,2015
"Douglas County, Georgia",22.9,13,097,2015
"Early County, Georgia",29.6,13,099,2015
"Echols County, Georgia",20.6,13,101,2015
"Effingham County, Georgia",26.4,13,103,2015
"Elbert County, Georgia",17.4,13,105,2015
"Emanuel County, Georgia",23.0,13,107,2015
"Evans County, Georgia",22.8,13,109,2015
"Fannin County, Georgia",-666666666.0,13,111,2015
"Fayette County, Georgia",23.0,13,113,2015
"Floyd County, Georgia",21.9,13,115,2015
"Forsyth County, Georgia",28.1,13,117,2015
"Franklin County, Georgia",26.0,13,119,2015
"Fulton County, Georgia",27.2,13,121,2015
"Gilmer County, Georgia",18.6,13,123,2015
"Glascock County, Georgia",-666666666.0,13,125,2015
"Glynn County, Georgia",29.0,13,127,2015
"Gordon County, Georgia",30.1,13,129,2015
"Grady County, Georgia",26.3,13,131,2015
"Greene County, Georgia",7.6,13,133,2015
"Gwinnett County, Georgia",26.9,13,135,2015
"Habersham County, Georgia",19.7,13,137,2015
"Hall County, Georgia",23.9,13,139,2015
"Hancock County, Georgia",37.0,13,141,2015
"Haralson County, Georgia",14.4,13,143,2015
"Harris County, Georgia",39.5,13,145,2015
"Hart County, Georgia",22.0,13,147,2015
"Heard County, Georgia",-666666666.0,13,149,2015
"Henry County, Georgia",28.6,13,151,2015
"Houston County, Georgia",26.4,13,153,2015
"Irwin County, Georgia",44.7,13,155,2015
"Jackson County, Georgia",23.7,13,157,2015
"Jasper County, Georgia",30.8,13,159,2015
"Jeff Davis County, Georgia",19.5,13,161,2015
"Jefferson County, Georgia",33.3,13,163,2015
"Jenkins County, Georgia",27.4,13,165,2015
"Johnson County, Georgia",-666666666.0,13,167,2015
"Jones County, Georgia",11.7,13,169,2015
"Lamar County, Georgia",18.7,13,171,2015
"Lanier County, Georgia",3.6,13,173,2015
"Laurens County, Georgia",16.3,13,175,2015
"Lee County, Georgia",36.2,13,177,2015
"Liberty County, Georgia",24.7,13,179,2015
"Lincoln County, Georgia",-666666666.0,13,181,2015
"Long County, Georgia",22.3,13,183,2015
"Lowndes County, Georgia",22.9,13,185,2015
"Lumpkin County, Georgia",45.8,13,187,2015
"McDuffie County, Georgia",13.8,13,189,2015
"McIntosh County, Georgia",26.8,13,191,2015
"Macon County, Georgia",30.4,13,193,2015
"Madison County, Georgia",20.6,13,195,2015
"Marion County, Georgia",28.0,13,197,2015
"Meriwether County, Georgia",34.0,13,199,2015
"Miller County, Georgia",-666666666.0,13,201,2015
"Mitchell County, Georgia",34.2,13,205,2015
"Monroe County, Georgia",44.6,13,207,2015
"Montgomery County, Georgia",35.3,13,209,2015
"Morgan County, Georgia",28.5,13,211,2015
"Murray County, Georgia",16.5,13,213,2015
"Muscogee County, Georgia",27.0,13,215,2015
"Newton County, Georgia",28.9,13,217,2015
"Oconee County, Georgia",35.5,13,219,2015
"Oglethorpe County, Georgia",14.5,13,221,2015
"Paulding County, Georgia",24.3,13,223,2015
"Peach County, Georgia",30.1,13,225,2015
"Pickens County, Georgia",31.8,13,227,2015
"Pierce County, Georgia",22.6,13,229,2015
"Pike County, Georgia",30.6,13,231,2015
"Polk County, Georgia",23.1,13,233,2015
"Pulaski County, Georgia",12.3,13,235,2015
"Putnam County, Georgia",28.7,13,237,2015
"Quitman County, Georgia",-666666666.0,13,239,2015
"Rabun County, Georgia",30.2,13,241,2015
"Randolph County, Georgia",-666666666.0,13,243,2015
"Richmond County, Georgia",32.2,13,245,2015
"Rockdale County, Georgia",26.3,13,247,2015
"Schley County, Georgia",41.0,13,249,2015
"Screven County, Georgia",28.5,13,251,2015
"Seminole County, Georgia",18.5,13,253,2015
"Spalding County, Georgia",28.1,13,255,2015
"Stephens County, Georgia",19.4,13,257,2015
"Stewart County, Georgia",31.0,13,259,2015
"Sumter County, Georgia",9.5,13,261,2015
"Talbot County, Georgia",-666666666.0,13,263,2015
"Taliaferro County, Georgia",-666666666.0,13,265,2015
"Tattnall County, Georgia",27.8,13,267,2015
"Taylor County, Georgia",23.2,13,269,2015
"Telfair County, Georgia",36.6,13,271,2015
"Terrell County, Georgia",9.6,13,273,2015
"Thomas County, Georgia",20.8,13,275,2015
"Tift County, Georgia",21.8,13,277,2015
"Toombs County, Georgia",24.4,13,279,2015
"Towns County, Georgia",-666666666.0,13,281,2015
"Treutlen County, Georgia",23.8,13,283,2015
"Troup County, Georgia",30.9,13,285,2015
"Turner County, Georgia",28.4,13,287,2015
"Twiggs County, Georgia",-666666666.0,13,289,2015
"Union County, Georgia",9.5,13,291,2015
"Upson County, Georgia",-666666666.0,13,293,2015
"Walker County, Georgia",17.4,13,295,2015
"Walton County, Georgia",29.1,13,297,2015
"Ware County, Georgia",22.3,13,299,2015
"Warren County, Georgia",-666666666.0,13,301,2015
"Washington County, Georgia",23.8,13,303,2015
"Wayne County, Georgia",33.9,13,305,2015
"Webster County, Georgia",11.5,13,307,2015
"Wheeler County, Georgia",-666666666.0,13,309,2015
"White County, Georgia",8.8,13,311,2015
"Whitfield County, Georgia",26.5,13,313,2015
"Wilcox County, Georgia",28.0,13,315,2015
"Wilkes County, Georgia",18.2,13,317,2015
"Wilkinson County, Georgia",24.5,13,319,2015
"Worth County, Georgia",3.5,13,321,2015
"Hawaii County, Hawaii",34.4,15,001,2015
"Honolulu County, Hawaii",30.1,15,003,2015
"Kalawao County, Hawaii",-666666666.0,15,005,2015
"Kauai County, Hawaii",46.3,15,007,2015
"Maui County, Hawaii",42.0,15,009,2015
"Ada County, Idaho",27.7,16,001,2015
"Adams County, Idaho",61.5,16,003,2015
"Bannock County, Idaho",30.2,16,005,2015
"Bear Lake County, Idaho",18.9,16,007,2015
"Benewah County, Idaho",56.5,16,009,2015
"Bingham County, Idaho",27.1,16,011,2015
"Blaine County, Idaho",28.1,16,013,2015
"Boise County, Idaho",-666666666.0,16,015,2015
"Bonner County, Idaho",34.4,16,017,2015
"Bonneville County, Idaho",24.2,16,019,2015
"Boundary County, Idaho",44.4,16,021,2015
"Butte County, Idaho",-666666666.0,16,023,2015
"Camas County, Idaho",17.5,16,025,2015
"Canyon County, Idaho",27.7,16,027,2015
"Caribou County, Idaho",38.7,16,029,2015
"Cassia County, Idaho",21.8,16,031,2015
"Clark County, Idaho",30.5,16,033,2015
"Clearwater County, Idaho",28.0,16,035,2015
"Custer County, Idaho",-666666666.0,16,037,2015
"Elmore County, Idaho",22.0,16,039,2015
"Franklin County, Idaho",20.7,16,041,2015
"Fremont County, Idaho",30.4,16,043,2015
"Gem County, Idaho",39.3,16,045,2015
"Gooding County, Idaho",31.5,16,047,2015
"Idaho County, Idaho",21.7,16,049,2015
"Jefferson County, Idaho",32.1,16,051,2015
"Jerome County, Idaho",24.3,16,053,2015
"Kootenai County, Idaho",36.7,16,055,2015
"Latah County, Idaho",33.4,16,057,2015
"Lemhi County, Idaho",41.4,16,059,2015
"Lewis County, Idaho",-666666666.0,16,061,2015
"Lincoln County, Idaho",33.3,16,063,2015
"Madison County, Idaho",21.5,16,065,2015
"Minidoka County, Idaho",27.0,16,067,2015
"Nez Perce County, Idaho",44.7,16,069,2015
"Oneida County, Idaho",-666666666.0,16,071,2015
"Owyhee County, Idaho",22.5,16,073,2015
"Payette County, Idaho",42.4,16,075,2015
"Power County, Idaho",20.3,16,077,2015
"Shoshone County, Idaho",46.4,16,079,2015
"Teton County, Idaho",25.5,16,081,2015
"Twin Falls County, Idaho",32.4,16,083,2015
"Valley County, Idaho",-666666666.0,16,085,2015
"Washington County, Idaho",52.1,16,087,2015
"Adams County, Illinois",39.3,17,001,2015
"Alexander County, Illinois",5.1,17,003,2015
"Bond County, Illinois",35.6,17,005,2015
"Boone County, Illinois",28.2,17,007,2015
"Brown County, Illinois",-666666666.0,17,009,2015
"Bureau County, Illinois",24.4,17,011,2015
"Calhoun County, Illinois",-666666666.0,17,013,2015
"Carroll County, Illinois",20.5,17,015,2015
"Cass County, Illinois",24.2,17,017,2015
"Champaign County, Illinois",26.6,17,019,2015
"Christian County, Illinois",46.2,17,021,2015
"Clark County, Illinois",48.5,17,023,2015
"Clay County, Illinois",-666666666.0,17,025,2015
"Clinton County, Illinois",31.5,17,027,2015
"Coles County, Illinois",36.2,17,029,2015
"Cook County, Illinois",28.6,17,031,2015
"Crawford County, Illinois",34.8,17,033,2015
"Cumberland County, Illinois",-666666666.0,17,035,2015
"DeKalb County, Illinois",25.1,17,037,2015
"De Witt County, Illinois",35.3,17,039,2015
"Douglas County, Illinois",36.3,17,041,2015
"DuPage County, Illinois",30.3,17,043,2015
"Edgar County, Illinois",-666666666.0,17,045,2015
"Edwards County, Illinois",-666666666.0,17,047,2015
"Effingham County, Illinois",30.4,17,049,2015
"Fayette County, Illinois",31.3,17,051,2015
"Ford County, Illinois",-666666666.0,17,053,2015
"Franklin County, Illinois",29.5,17,055,2015
"Fulton County, Illinois",33.4,17,057,2015
"Logan County, Kansas",40.9,20,109,2015
"Lyon County, Kansas",29.6,20,111,2015
"McPherson County, Kansas",23.1,20,113,2015
"Marion County, Kansas",18.9,20,115,2015
"Marshall County, Kansas",23.1,20,117,2015
"Meade County, Kansas",26.3,20,119,2015
"Miami County, Kansas",18.9,20,121,2015
"Mitchell County, Kansas",26.8,20,123,2015
"Montgomery County, Kansas",45.1,20,125,2015
"Morris County, Kansas",38.6,20,127,2015
"Morton County, Kansas",48.2,20,129,2015
"Nemaha County, Kansas",40.1,20,131,2015
"Neosho County, Kansas",50.0,20,133,2015
"Ness County, Kansas",9.3,20,135,2015
"Norton County, Kansas",34.6,20,137,2015
"Osage County, Kansas",48.3,20,139,2015
"Osborne County, Kansas",14.0,20,141,2015
"Ottawa County, Kansas",48.1,20,143,2015
"Pawnee County, Kansas",36.5,20,145,2015
"Phillips County, Kansas",-666666666.0,20,147,2015
"Pottawatomie County, Kansas",22.8,20,149,2015
"Pratt County, Kansas",18.4,20,151,2015
"Rawlins County, Kansas",9.0,20,153,2015
"Reno County, Kansas",31.7,20,155,2015
"Republic County, Kansas",-666666666.0,20,157,2015
"Rice County, Kansas",29.0,20,159,2015
"Riley County, Kansas",30.0,20,161,2015
"Rooks County, Kansas",53.4,20,163,2015
"Rush County, Kansas",-666666666.0,20,165,2015
"Russell County, Kansas",-666666666.0,20,167,2015
"Saline County, Kansas",21.6,20,169,2015
"Scott County, Kansas",23.7,20,171,2015
"Sedgwick County, Kansas",28.8,20,173,2015
"Seward County, Kansas",27.1,20,175,2015
"Shawnee County, Kansas",31.0,20,177,2015
"Sheridan County, Kansas",-666666666.0,20,179,2015
"Sherman County, Kansas",16.6,20,181,2015
"Smith County, Kansas",-666666666.0,20,183,2015
"Stafford County, Kansas",33.9,20,185,2015
"Stanton County, Kansas",23.5,20,187,2015
"Stevens County, Kansas",23.8,20,189,2015
"Sumner County, Kansas",46.5,20,191,2015
"Thomas County, Kansas",27.6,20,193,2015
"Trego County, Kansas",42.4,20,195,2015
"Wabaunsee County, Kansas",15.9,20,197,2015
"Wallace County, Kansas",-666666666.0,20,199,2015
"Washington County, Kansas",48.5,20,201,2015
"Wichita County, Kansas",41.4,20,203,2015
"Wilson County, Kansas",9.5,20,205,2015
"Woodson County, Kansas",-666666666.0,20,207,2015
"Wyandotte County, Kansas",28.9,20,209,2015
"Adair County, Kentucky",19.9,21,001,2015
"Allen County, Kentucky",27.7,21,003,2015
"Anderson County, Kentucky",30.8,21,005,2015
"Ballard County, Kentucky",-666666666.0,21,007,2015
"Barren County, Kentucky",31.9,21,009,2015
"Bath County, Kentucky",31.6,21,011,2015
"Bell County, Kentucky",-666666666.0,21,013,2015
"Boone County, Kentucky",23.0,21,015,2015
"Bourbon County, Kentucky",26.1,21,017,2015
"Boyd County, Kentucky",18.6,21,019,2015
"Boyle County, Kentucky",27.0,21,021,2015
"Bracken County, Kentucky",17.2,21,023,2015
"Breathitt County, Kentucky",-666666666.0,21,025,2015
"Breckinridge County, Kentucky",14.3,21,027,2015
"Bullitt County, Kentucky",25.4,21,029,2015
"Butler County, Kentucky",32.1,21,031,2015
"Caldwell County, Kentucky",-666666666.0,21,033,2015
"Calloway County, Kentucky",23.9,21,035,2015
"Campbell County, Kentucky",21.0,21,037,2015
"Carlisle County, Kentucky",-666666666.0,21,039,2015
"Carroll County, Kentucky",25.2,21,041,2015
"Carter County, Kentucky",-666666666.0,21,043,2015
"Casey County, Kentucky",26.9,21,045,2015
"Christian County, Kentucky",27.1,21,047,2015
"Clark County, Kentucky",57.5,21,049,2015
"Clay County, Kentucky",30.6,21,051,2015
"Clinton County, Kentucky",4.7,21,053,2015
"Crittenden County, Kentucky",-666666666.0,21,055,2015
"Cumberland County, Kentucky",-666666666.0,21,057,2015
"Daviess County, Kentucky",30.5,21,059,2015
"Edmonson County, Kentucky",-666666666.0,21,061,2015
"Elliott County, Kentucky",26.8,21,063,2015
"Estill County, Kentucky",-666666666.0,21,065,2015
"Fayette County, Kentucky",26.8,21,067,2015
"Fleming County, Kentucky",27.4,21,069,2015
"Floyd County, Kentucky",-666666666.0,21,071,2015
"Franklin County, Kentucky",28.1,21,073,2015
"Fulton County, Kentucky",31.4,21,075,2015
"Gallatin County, Kentucky",23.1,21,077,2015
"Garrard County, Kentucky",30.5,21,079,2015
"Grant County, Kentucky",11.6,21,081,2015
"Graves County, Kentucky",20.1,21,083,2015
"Grayson County, Kentucky",21.8,21,085,2015
"Green County, Kentucky",-666666666.0,21,087,2015
"Greenup County, Kentucky",37.4,21,089,2015
"Hancock County, Kentucky",31.8,21,091,2015
"Hardin County, Kentucky",34.2,21,093,2015
"Harlan County, Kentucky",16.7,21,095,2015
"Harrison County, Kentucky",32.6,21,097,2015
"Hart County, Kentucky",13.2,21,099,2015
"Henderson County, Kentucky",16.5,21,101,2015
"Henry County, Kentucky",19.3,21,103,2015
"Hickman County, Kentucky",-666666666.0,21,105,2015
"Hopkins County, Kentucky",26.9,21,107,2015
"Jackson County, Kentucky",-666666666.0,21,109,2015
"Jefferson County, Kentucky",26.3,21,111,2015
"Jessamine County, Kentucky",23.2,21,113,2015
"Johnson County, Kentucky",-666666666.0,21,115,2015
"Kenton County, Kentucky",21.3,21,117,2015
"Knott County, Kentucky",-666666666.0,21,119,2015
"Knox County, Kentucky",-666666666.0,21,121,2015
"Larue County, Kentucky",18.5,21,123,2015
"Laurel County, Kentucky",11.3,21,125,2015
"Lawrence County, Kentucky",-666666666.0,21,127,2015
"Lee County, Kentucky",-666666666.0,21,129,2015
"Leslie County, Kentucky",18.0,21,131,2015
"Letcher County, Kentucky",37.1,21,133,2015
"Lewis County, Kentucky",10.3,21,135,2015
"Lincoln County, Kentucky",16.4,21,137,2015
"Livingston County, Kentucky",-666666666.0,21,139,2015
"Logan County, Kentucky",22.4,21,141,2015
"Lyon County, Kentucky",11.7,21,143,2015
"McCracken County, Kentucky",18.8,21,145,2015
"McCreary County, Kentucky",36.0,21,147,2015
"McLean County, Kentucky",-666666666.0,21,149,2015
"Madison County, Kentucky",19.1,21,151,2015
"Magoffin County, Kentucky",-666666666.0,21,153,2015
"Marion County, Kentucky",39.4,21,155,2015
"Marshall County, Kentucky",33.5,21,157,2015
"Martin County, Kentucky",30.8,21,159,2015
"Mason County, Kentucky",-666666666.0,21,161,2015
"Meade County, Kentucky",20.0,21,163,2015
"Menifee County, Kentucky",32.2,21,165,2015
"Mercer County, Kentucky",26.5,21,167,2015
"Metcalfe County, Kentucky",11.3,21,169,2015
"Monroe County, Kentucky",38.5,21,171,2015
"Montgomery County, Kentucky",26.5,21,173,2015
"Morgan County, Kentucky",30.5,21,175,2015
"Muhlenberg County, Kentucky",19.4,21,177,2015
"Nelson County, Kentucky",19.1,21,179,2015
"Nicholas County, Kentucky",-666666666.0,21,181,2015
"Ohio County, Kentucky",28.4,21,183,2015
"Oldham County, Kentucky",34.3,21,185,2015
"Owen County, Kentucky",18.7,21,187,2015
"Owsley County, Kentucky",-666666666.0,21,189,2015
"Pendleton County, Kentucky",-666666666.0,21,191,2015
"Perry County, Kentucky",-666666666.0,21,193,2015
"Pike County, Kentucky",12.9,21,195,2015
"Powell County, Kentucky",31.3,21,197,2015
"Pulaski County, Kentucky",27.0,21,199,2015
"Robertson County, Kentucky",-666666666.0,21,201,2015
"Rockcastle County, Kentucky",1.8,21,203,2015
"Rowan County, Kentucky",24.2,21,205,2015
"Russell County, Kentucky",22.0,21,207,2015
"Scott County, Kentucky",20.2,21,209,2015
"Shelby County, Kentucky",18.6,21,211,2015
"Simpson County, Kentucky",22.0,21,213,2015
"Spencer County, Kentucky",-666666666.0,21,215,2015
"Taylor County, Kentucky",21.1,21,217,2015
"Todd County, Kentucky",20.2,21,219,2015
"Trigg County, Kentucky",-666666666.0,21,221,2015
"Trimble County, Kentucky",57.4,21,223,2015
"Union County, Kentucky",-666666666.0,21,225,2015
"Warren County, Kentucky",23.5,21,227,2015
"Washington County, Kentucky",28.0,21,229,2015
"Wayne County, Kentucky",33.2,21,231,2015
"Webster County, Kentucky",18.8,21,233,2015
"Whitley County, Kentucky",20.4,21,235,2015
"Wolfe County, Kentucky",-666666666.0,21,237,2015
"Woodford County, Kentucky",31.5,21,239,2015
"Acadia Parish, Louisiana",24.2,22,001,2015
"Allen Parish, Louisiana",35.9,22,003,2015
"Ascension Parish, Louisiana",32.5,22,005,2015
"Assumption Parish, Louisiana",32.5,22,007,2015
"Avoyelles Parish, Louisiana",32.4,22,009,2015
"Beauregard Parish, Louisiana",25.1,22,011,2015
"Bienville Parish, Louisiana",10.1,22,013,2015
"Bossier Parish, Louisiana",22.4,22,015,2015
"Caddo Parish, Louisiana",26.9,22,017,2015
"Calcasieu Parish, Louisiana",44.4,22,019,2015
"Caldwell Parish, Louisiana",-666666666.0,22,021,2015
"Cameron Parish, Louisiana",50.2,22,023,2015
"Catahoula Parish, Louisiana",-666666666.0,22,025,2015
"Claiborne Parish, Louisiana",22.9,22,027,2015
"Concordia Parish, Louisiana",41.6,22,029,2015
"De Soto Parish, Louisiana",24.5,22,031,2015
"East Baton Rouge Parish, Louisiana",28.6,22,033,2015
"Vermilion County, Illinois",28.8,17,183,2015
"Wabash County, Illinois",-666666666.0,17,185,2015
"Warren County, Illinois",16.5,17,187,2015
"Washington County, Illinois",14.9,17,189,2015
"Wayne County, Illinois",-666666666.0,17,191,2015
"White County, Illinois",-666666666.0,17,193,2015
"Whiteside County, Illinois",30.3,17,195,2015
"Will County, Illinois",27.2,17,197,2015
"Williamson County, Illinois",33.3,17,199,2015
"Winnebago County, Illinois",26.7,17,201,2015
"Woodford County, Illinois",19.0,17,203,2015
"Adams County, Indiana",58.1,18,001,2015
"Allen County, Indiana",23.2,18,003,2015
"Bartholomew County, Indiana",25.4,18,005,2015
"Benton County, Indiana",32.8,18,007,2015
"Blackford County, Indiana",-666666666.0,18,009,2015
"Boone County, Indiana",39.8,18,011,2015
"Brown County, Indiana",-666666666.0,18,013,2015
"Carroll County, Indiana",38.2,18,015,2015
"Cass County, Indiana",24.5,18,017,2015
"Clark County, Indiana",25.0,18,019,2015
"Clay County, Indiana",26.3,18,021,2015
"Clinton County, Indiana",25.9,18,023,2015
"Crawford County, Indiana",3.1,18,025,2015
"Daviess County, Indiana",26.6,18,027,2015
"Dearborn County, Indiana",29.2,18,029,2015
"Decatur County, Indiana",7.6,18,031,2015
"DeKalb County, Indiana",29.9,18,033,2015
"Delaware County, Indiana",22.9,18,035,2015
"Dubois County, Indiana",23.3,18,037,2015
"Elkhart County, Indiana",22.5,18,039,2015
"Fayette County, Indiana",25.1,18,041,2015
"Floyd County, Indiana",23.9,18,043,2015
"Fountain County, Indiana",7.9,18,045,2015
"Franklin County, Indiana",43.6,18,047,2015
"Fulton County, Indiana",32.2,18,049,2015
"Gibson County, Indiana",28.9,18,051,2015
"Grant County, Indiana",29.7,18,053,2015
"Greene County, Indiana",53.2,18,055,2015
"Hamilton County, Indiana",28.0,18,057,2015
"Hancock County, Indiana",41.5,18,059,2015
"Harrison County, Indiana",18.5,18,061,2015
"Hendricks County, Indiana",35.4,18,063,2015
"Henry County, Indiana",32.8,18,065,2015
"Howard County, Indiana",35.9,18,067,2015
"Huntington County, Indiana",38.8,18,069,2015
"Jackson County, Indiana",27.9,18,071,2015
"Jasper County, Indiana",12.5,18,073,2015
"Jay County, Indiana",14.8,18,075,2015
"Jefferson County, Indiana",16.7,18,077,2015
"Jennings County, Indiana",42.5,18,079,2015
"Johnson County, Indiana",22.9,18,081,2015
"Knox County, Indiana",19.4,18,083,2015
"Kosciusko County, Indiana",24.6,18,085,2015
"LaGrange County, Indiana",40.4,18,087,2015
"Lake County, Indiana",28.6,18,089,2015
"LaPorte County, Indiana",36.5,18,091,2015
"Lawrence County, Indiana",23.6,18,093,2015
"Madison County, Indiana",25.7,18,095,2015
"Marion County, Indiana",24.6,18,097,2015
"Marshall County, Indiana",25.4,18,099,2015
"Martin County, Indiana",-666666666.0,18,101,2015
"Miami County, Indiana",34.2,18,103,2015
"Monroe County, Indiana",25.1,18,105,2015
"Montgomery County, Indiana",23.0,18,107,2015
"Morgan County, Indiana",35.3,18,109,2015
"Newton County, Indiana",26.8,18,111,2015
"Noble County, Indiana",23.8,18,113,2015
"Ohio County, Indiana",-666666666.0,18,115,2015
"Orange County, Indiana",26.4,18,117,2015
"Owen County, Indiana",6.2,18,119,2015
"Parke County, Indiana",35.0,18,121,2015
"Perry County, Indiana",45.3,18,123,2015
"Pike County, Indiana",-666666666.0,18,125,2015
"Porter County, Indiana",32.9,18,127,2015
"Posey County, Indiana",3.7,18,129,2015
"Pulaski County, Indiana",18.3,18,131,2015
"Putnam County, Indiana",20.6,18,133,2015
"Randolph County, Indiana",20.5,18,135,2015
"Ripley County, Indiana",35.1,18,137,2015
"Rush County, Indiana",26.3,18,139,2015
"St. Joseph County, Indiana",25.9,18,141,2015
"Scott County, Indiana",23.9,18,143,2015
"Shelby County, Indiana",18.4,18,145,2015
"Spencer County, Indiana",26.4,18,147,2015
"Starke County, Indiana",29.7,18,149,2015
"Steuben County, Indiana",18.6,18,151,2015
"Sullivan County, Indiana",25.0,18,153,2015
"Switzerland County, Indiana",44.3,18,155,2015
"Tippecanoe County, Indiana",26.7,18,157,2015
"Tipton County, Indiana",51.6,18,159,2015
"Union County, Indiana",-666666666.0,18,161,2015
"Vanderburgh County, Indiana",22.5,18,163,2015
"Vermillion County, Indiana",-666666666.0,18,165,2015
"Vigo County, Indiana",33.8,18,167,2015
"Wabash County, Indiana",25.9,18,169,2015
"Warren County, Indiana",17.5,18,171,2015
"Warrick County, Indiana",18.2,18,173,2015
"Washington County, Indiana",-666666666.0,18,175,2015
"Wayne County, Indiana",26.4,18,177,2015
"Wells County, Indiana",18.1,18,179,2015
"White County, Indiana",27.9,18,181,2015
"Whitley County, Indiana",10.6,18,183,2015
"Adair County, Iowa",42.1,19,001,2015
"Adams County, Iowa",-666666666.0,19,003,2015
"Allamakee County, Iowa",51.6,19,005,2015
"Appanoose County, Iowa",36.8,19,007,2015
"Audubon County, Iowa",-666666666.0,19,009,2015
"Benton County, Iowa",14.5,19,011,2015
"Black Hawk County, Iowa",26.8,19,013,2015
"Boone County, Iowa",52.5,19,015,2015
"Bremer County, Iowa",26.8,19,017,2015
"Buchanan County, Iowa",20.8,19,019,2015
"Buena Vista County, Iowa",26.5,19,021,2015
"Butler County, Iowa",-666666666.0,19,023,2015
"Calhoun County, Iowa",7.9,19,025,2015
"Carroll County, Iowa",25.1,19,027,2015
"Cass County, Iowa",30.1,19,029,2015
"Cedar County, Iowa",20.6,19,031,2015
"Cerro Gordo County, Iowa",30.0,19,033,2015
"Cherokee County, Iowa",21.8,19,035,2015
"Chickasaw County, Iowa",23.5,19,037,2015
"Clarke County, Iowa",42.1,19,039,2015
"Clay County, Iowa",28.4,19,041,2015
"Clayton County, Iowa",-666666666.0,19,043,2015
"Clinton County, Iowa",24.0,19,045,2015
"Crawford County, Iowa",25.8,19,047,2015
"Dallas County, Iowa",34.8,19,049,2015
"Davis County, Iowa",-666666666.0,19,051,2015
"Decatur County, Iowa",19.8,19,053,2015
"Delaware County, Iowa",43.3,19,055,2015
"Des Moines County, Iowa",30.9,19,057,2015
"Dickinson County, Iowa",49.1,19,059,2015
"Dubuque County, Iowa",28.2,19,061,2015
"Emmet County, Iowa",31.6,19,063,2015
"Fayette County, Iowa",26.5,19,065,2015
"Floyd County, Iowa",37.7,19,067,2015
"Franklin County, Iowa",24.9,19,069,2015
"Fremont County, Iowa",38.0,19,071,2015
"Greene County, Iowa",-666666666.0,19,073,2015
"Grundy County, Iowa",-666666666.0,19,075,2015
"Guthrie County, Iowa",28.8,19,077,2015
"Hamilton County, Iowa",36.6,19,079,2015
"Hancock County, Iowa",48.2,19,081,2015
"Hardin County, Iowa",32.5,19,083,2015
"Harrison County, Iowa",27.8,19,085,2015
"Henry County, Iowa",21.5,19,087,2015
"Howard County, Iowa",-666666666.0,19,089,2015
"Humboldt County, Iowa",26.6,19,091,2015
"Ida County, Iowa",17.5,19,093,2015
"Iowa County, Iowa",38.3,19,095,2015
"Jackson County, Iowa",25.2,19,097,2015
"Jasper County, Iowa",30.5,19,099,2015
"Jefferson County, Iowa",24.7,19,101,2015
"Johnson County, Iowa",23.5,19,103,2015
"Jones County, Iowa",35.2,19,105,2015
"Keokuk County, Iowa",51.1,19,107,2015
"Kossuth County, Iowa",16.8,19,109,2015
"Lee County, Iowa",29.9,19,111,2015
"Linn County, Iowa",25.1,19,113,2015
"Louisa County, Iowa",20.1,19,115,2015
"Lucas County, Iowa",-666666666.0,19,117,2015
"Lyon County, Iowa",19.5,19,119,2015
"Madison County, Iowa",43.4,19,121,2015
