NAME,B17015_038E,state,county,year
"Minidoka County, Idaho",192.0,16,067,2019
"Twin Falls County, Idaho",1210.0,16,083,2019
"Blaine County, Idaho",137.0,16,013,2019
"Boise County, Idaho",60.0,16,015,2019
"Butte County, Idaho",24.0,16,023,2019
"Gooding County, Idaho",180.0,16,047,2019
"Ada County, Idaho",5393.0,16,001,2019
"Bear Lake County, Idaho",38.0,16,007,2019
"Bingham County, Idaho",521.0,16,011,2019
"Camas County, Idaho",1.0,16,025,2019
"Clearwater County, Idaho",49.0,16,035,2019
"Jefferson County, Idaho",227.0,16,051,2019
"Lane County, Oregon",4920.0,41,039,2019
"Surry County, Virginia",52.0,51,181,2019
"Clarke County, Virginia",111.0,51,043,2019
"Mecklenburg County, Virginia",333.0,51,117,2019
"Augusta County, Virginia",1000.0,51,015,2019
"Goochland County, Virginia",201.0,51,075,2019
"Madison County, Virginia",175.0,51,113,2019
"Roanoke County, Virginia",1025.0,51,161,2019
"Brunswick County, Virginia",170.0,51,025,2019
"Northampton County, Virginia",111.0,51,131,2019
"Rockbridge County, Virginia",165.0,51,163,2019
"Norton city, Virginia",25.0,51,720,2019
"Colonial Heights city, Virginia",225.0,51,570,2019
"Bland County, Virginia",0.0,51,021,2019
"Botetourt County, Virginia",249.0,51,023,2019
"Bristol city, Virginia",48.0,51,520,2019
"Williamsburg city, Virginia",68.0,51,830,2019
"Carroll County, Virginia",299.0,51,035,2019
"Sacramento County, California",22550.0,06,067,2019
"El Dorado County, California",1545.0,06,017,2019
"Monterey County, California",5546.0,06,053,2019
"San Francisco County, California",8045.0,06,075,2019
"San Diego County, California",41270.0,06,073,2019
"Tulare County, California",6380.0,06,107,2019
"Humboldt County, California",1992.0,06,023,2019
"Alpine County, California",1.0,06,003,2019
"Madera County, California",1795.0,06,039,2019
"Santa Cruz County, California",2961.0,06,087,2019
"Trinity County, California",207.0,06,105,2019
"Riverside County, California",28475.0,06,065,2019
"San Bernardino County, California",30945.0,06,071,2019
"Marin County, California",2806.0,06,041,2019
"Placer County, California",4069.0,06,061,2019
"Shasta County, California",2215.0,06,089,2019
"Solano County, California",6789.0,06,095,2019
"Colusa County, California",349.0,06,011,2019
"Copiah County, Mississippi",237.0,28,029,2019
"Hinds County, Mississippi",2151.0,28,049,2019
"Union County, Mississippi",352.0,28,145,2019
"Tippah County, Mississippi",295.0,28,139,2019
"Forrest County, Mississippi",990.0,28,035,2019
"Lafayette County, Mississippi",247.0,28,071,2019
"Lowndes County, Mississippi",454.0,28,087,2019
"Wilkinson County, Mississippi",14.0,28,157,2019
"Jefferson Davis County, Mississippi",102.0,28,065,2019
"Scott County, Mississippi",232.0,28,123,2019
"Yazoo County, Mississippi",283.0,28,163,2019
"Bolivar County, Mississippi",385.0,28,011,2019
"Pike County, Mississippi",336.0,28,113,2019
"Stone County, Mississippi",98.0,28,131,2019
"Kemper County, Mississippi",76.0,28,069,2019
"Sunflower County, Mississippi",289.0,28,133,2019
"Adams County, Mississippi",192.0,28,001,2019
"DeSoto County, Mississippi",2437.0,28,033,2019
"Delaware County, Pennsylvania",6497.0,42,045,2019
"Somerset County, Pennsylvania",761.0,42,111,2019
"Madison County, Missouri",96.0,29,123,2019
"Vernon County, Missouri",127.0,29,217,2019
"Nodaway County, Missouri",148.0,29,147,2019
"Chariton County, Missouri",60.0,29,041,2019
"Wayne County, Missouri",137.0,29,223,2019
"Scott County, Missouri",400.0,29,201,2019
"Barton County, Missouri",184.0,29,011,2019
"Cedar County, Missouri",117.0,29,039,2019
"Gasconade County, Missouri",175.0,29,073,2019
"Macon County, Missouri",139.0,29,121,2019
"Oregon County, Missouri",116.0,29,149,2019
"Ste. Genevieve County, Missouri",199.0,29,186,2019
"Douglas County, Missouri",144.0,29,067,2019
"Henry County, Missouri",239.0,29,083,2019
"Lawrence County, Missouri",310.0,29,109,2019
"Pulaski County, Missouri",264.0,29,169,2019
"Texas County, Missouri",251.0,29,215,2019
"Callaway County, Missouri",416.0,29,027,2019
"Cooper County, Missouri",175.0,29,053,2019
"Gentry County, Missouri",55.0,29,075,2019
"Washington County, Virginia",360.0,51,191,2019
"Page County, Virginia",375.0,51,139,2019
"Alexandria city, Virginia",1971.0,51,510,2019
"Hampton city, Virginia",2055.0,51,650,2019
"Arlington County, Virginia",2388.0,51,013,2019
"Buchanan County, Virginia",138.0,51,027,2019
"Stafford County, Virginia",1774.0,51,179,2019
"Richmond city, Virginia",2306.0,51,760,2019
"Essex County, Virginia",133.0,51,057,2019
"Tazewell County, Virginia",367.0,51,185,2019
"Manassas Park city, Virginia",219.0,51,685,2019
"Sussex County, Virginia",141.0,51,183,2019
"Manassas city, Virginia",418.0,51,683,2019
"Salem city, Virginia",221.0,51,775,2019
"Charlotte County, Virginia",138.0,51,037,2019
"Greensville County, Virginia",186.0,51,081,2019
"Thurston County, Washington",3162.0,53,067,2019
"Columbia County, Washington",48.0,53,013,2019
"Guayanilla Municipio, Puerto Rico",205.0,72,059,2019
"Sabana Grande Municipio, Puerto Rico",121.0,72,121,2019
"Hormigueros Municipio, Puerto Rico",173.0,72,067,2019
"Utuado Municipio, Puerto Rico",157.0,72,141,2019
"Florida Municipio, Puerto Rico",13.0,72,054,2019
"Moca Municipio, Puerto Rico",203.0,72,099,2019
"Salinas Municipio, Puerto Rico",287.0,72,123,2019
"Mississippi County, Missouri",199.0,29,133,2019
"Ozark County, Missouri",115.0,29,153,2019
"Bollinger County, Missouri",131.0,29,017,2019
"Sumner County, Tennessee",1984.0,47,165,2019
"Trousdale County, Tennessee",124.0,47,169,2019
"Clay County, Tennessee",74.0,47,027,2019
"Moultrie County, Illinois",88.0,17,139,2019
"Pike County, Illinois",157.0,17,149,2019
"Pope County, Illinois",7.0,17,151,2019
"St. Clair County, Illinois",3440.0,17,163,2019
"Shelby County, Illinois",169.0,17,173,2019
"Champaign County, Illinois",2218.0,17,019,2019
"Calhoun County, Illinois",35.0,17,013,2019
"Ford County, Illinois",146.0,17,053,2019
"Kane County, Illinois",6342.0,17,089,2019
"Kendall County, Illinois",2024.0,17,093,2019
"Brown County, Illinois",23.0,17,009,2019
"Marion County, Illinois",405.0,17,121,2019
"Mason County, Illinois",149.0,17,125,2019
"Iroquois County, Illinois",374.0,17,075,2019
"Clay County, Illinois",262.0,17,025,2019
"Gallatin County, Illinois",73.0,17,059,2019
"Monroe County, Illinois",379.0,17,133,2019
"Union County, Illinois",276.0,17,181,2019
"Winnebago County, Illinois",4133.0,17,201,2019
"Pulaski County, Illinois",19.0,17,153,2019
"Schuyler County, Illinois",83.0,17,169,2019
"Edgar County, Illinois",238.0,17,045,2019
"Boone County, Illinois",950.0,17,007,2019
"Bureau County, Illinois",550.0,17,011,2019
"Coles County, Illinois",525.0,17,029,2019
"Crawford County, Illinois",146.0,17,033,2019
"Putnam County, Illinois",61.0,17,155,2019
"De Witt County, Illinois",192.0,17,039,2019
"Lee County, Illinois",286.0,17,103,2019
"Macoupin County, Illinois",581.0,17,117,2019
"Richland County, Illinois",201.0,17,159,2019
"Washington County, Illinois",178.0,17,189,2019
"Washington County, Oregon",7155.0,41,067,2019
"Clatsop County, Oregon",465.0,41,007,2019
"Cameron County, Pennsylvania",34.0,42,023,2019
"Bucks County, Pennsylvania",6572.0,42,017,2019
"Lehigh County, Pennsylvania",5330.0,42,077,2019
"Clarion County, Pennsylvania",410.0,42,031,2019
"Greene County, Pennsylvania",408.0,42,059,2019
"Luzerne County, Pennsylvania",3787.0,42,079,2019
"Columbia County, Pennsylvania",605.0,42,037,2019
"Jefferson County, Pennsylvania",598.0,42,065,2019
"Perry County, Pennsylvania",598.0,42,099,2019
"Sullivan County, Pennsylvania",95.0,42,113,2019
"Kent County, Rhode Island",2178.0,44,003,2019
"Washington County, Rhode Island",1215.0,44,009,2019
"Newberry County, South Carolina",395.0,45,071,2019
"Clarendon County, South Carolina",194.0,45,027,2019
"Sumter County, South Carolina",1382.0,45,085,2019
"Barnwell County, South Carolina",180.0,45,011,2019
"Darlington County, South Carolina",443.0,45,031,2019
"York County, South Carolina",3178.0,45,091,2019
"Cherokee County, South Carolina",336.0,45,021,2019
"Jasper County, South Carolina",406.0,45,053,2019
"Lee County, South Carolina",101.0,45,061,2019
"Abbeville County, South Carolina",329.0,45,001,2019
"Lyman County, South Dakota",65.0,46,085,2019
"Deuel County, South Dakota",89.0,46,039,2019
"Glenn County, California",301.0,06,021,2019
"Butte County, California",2659.0,06,007,2019
"Kings County, California",2360.0,06,031,2019
"Plumas County, California",226.0,06,063,2019
"San Luis Obispo County, California",3102.0,06,079,2019
"Fresno County, California",15078.0,06,019,2019
"Kern County, California",12598.0,06,029,2019
"Orange County, California",39088.0,06,059,2019
"Ventura County, California",9791.0,06,111,2019
"Calaveras County, California",472.0,06,009,2019
"Sutter County, California",1529.0,06,101,2019
"San Mateo County, California",8578.0,06,081,2019
"Tuolumne County, California",575.0,06,109,2019
"San Joaquin County, California",11205.0,06,077,2019
"Amador County, California",429.0,06,005,2019
"Phillips County, Colorado",50.0,08,095,2019
"Archuleta County, Colorado",104.0,08,007,2019
"Denver County, Colorado",10261.0,08,031,2019
"Kiowa County, Colorado",9.0,08,061,2019
"Huerfano County, Colorado",14.0,08,055,2019
"Baca County, Colorado",62.0,08,009,2019
"Gilpin County, Colorado",49.0,08,047,2019
"Kit Carson County, Colorado",121.0,08,063,2019
"Gunnison County, Colorado",176.0,08,051,2019
"Mineral County, Colorado",0.0,08,079,2019
"Ouray County, Colorado",45.0,08,091,2019
"Sedgwick County, Colorado",11.0,08,115,2019
"Weld County, Colorado",3743.0,08,123,2019
"Custer County, Colorado",4.0,08,027,2019
"Costilla County, Colorado",58.0,08,023,2019
"Douglas County, Colorado",3886.0,08,035,2019
"Lake County, Colorado",140.0,08,065,2019
"La Plata County, Colorado",443.0,08,067,2019
"Pitkin County, Colorado",330.0,08,097,2019
"Rio Grande County, Colorado",82.0,08,105,2019
"Bent County, Colorado",28.0,08,011,2019
"Crowley County, Colorado",28.0,08,025,2019
"San Juan County, Colorado",3.0,08,111,2019
"Larimer County, Colorado",4183.0,08,069,2019
"Logan County, Colorado",290.0,08,075,2019
"San Miguel County, Colorado",100.0,08,113,2019
"Teller County, Colorado",321.0,08,119,2019
"Elbert County, Colorado",306.0,08,039,2019
"Las Animas County, Colorado",146.0,08,071,2019
"Lincoln County, Colorado",23.0,08,073,2019
"Summit County, Colorado",33.0,08,117,2019
"Alamosa County, Colorado",151.0,08,003,2019
"Delta County, Colorado",287.0,08,029,2019
"Fremont County, Colorado",464.0,08,043,2019
"Montrose County, Colorado",474.0,08,085,2019
"Morgan County, Colorado",460.0,08,087,2019
"Saguache County, Colorado",109.0,08,109,2019
"Prowers County, Colorado",189.0,08,099,2019
"Washington County, Colorado",82.0,08,121,2019
"Grand County, Colorado",117.0,08,049,2019
"Otero County, Colorado",199.0,08,089,2019
"Broomfield County, Colorado",754.0,08,014,2019
"Sussex County, Delaware",2179.0,10,005,2019
"District of Columbia, District of Columbia",6982.0,11,001,2019
"New Haven County, Connecticut",9698.0,09,009,2019
"Hartford County, Connecticut",10877.0,09,003,2019
"Shelby County, Tennessee",10417.0,47,157,2019
"Henderson County, Tennessee",319.0,47,077,2019
"Jefferson County, Tennessee",562.0,47,089,2019
"Sequatchie County, Tennessee",158.0,47,153,2019
"Carroll County, Tennessee",274.0,47,017,2019
"Davidson County, Tennessee",8351.0,47,037,2019
"Perry County, Tennessee",87.0,47,135,2019
"Meigs County, Tennessee",87.0,47,121,2019
"Haywood County, Tennessee",200.0,47,075,2019
"Montgomery County, Tennessee",2223.0,47,125,2019
"Grundy County, Tennessee",143.0,47,061,2019
"Cocke County, Tennessee",403.0,47,029,2019
"DeKalb County, Tennessee",222.0,47,041,2019
"Lewis County, Tennessee",34.0,47,101,2019
"Obion County, Tennessee",385.0,47,131,2019
"Tipton County, Tennessee",738.0,47,167,2019
"Dyer County, Tennessee",677.0,47,045,2019
"Hamilton County, Tennessee",3271.0,47,065,2019
"Polk County, Tennessee",241.0,47,139,2019
"White County, Tennessee",270.0,47,185,2019
"Sullivan County, Tennessee",1365.0,47,163,2019
"Schoharie County, New York",481.0,36,095,2019
"Fulton County, New York",1109.0,36,035,2019
"Rensselaer County, New York",2257.0,36,083,2019
"Franklin County, New York",772.0,36,033,2019
"Queens County, New York",32900.0,36,081,2019
"Washington County, New York",771.0,36,115,2019
"New York County, New York",15176.0,36,061,2019
"Cayuga County, New York",1201.0,36,011,2019
"Rockland County, New York",2384.0,36,087,2019
"Niagara County, New York",2458.0,36,063,2019
"Essex County, New York",575.0,36,031,2019
"Nassau County, New York",11898.0,36,059,2019
"Schuyler County, New York",198.0,36,097,2019
"Chenango County, New York",807.0,36,017,2019
"Jefferson County, New York",1331.0,36,045,2019
"Suffolk County, New York",14620.0,36,103,2019
"Wyoming County, New York",581.0,36,121,2019
"Oswego County, New York",1752.0,36,075,2019
"Wayne County, New York",1240.0,36,117,2019
"Broome County, New York",2047.0,36,007,2019
"Hinsdale County, Colorado",8.0,08,053,2019
"Erie County, New York",10299.0,36,029,2019
"Sullivan County, New York",1115.0,36,105,2019
"Orange County, New York",3632.0,36,071,2019
"Haywood County, North Carolina",467.0,37,087,2019
"Forsyth County, North Carolina",3723.0,37,067,2019
"Lake County, Indiana",6362.0,18,089,2019
"Montgomery County, Indiana",447.0,18,107,2019
"Adams County, Indiana",360.0,18,001,2019
"Fayette County, Indiana",362.0,18,041,2019
"Clay County, Indiana",225.0,18,021,2019
"Dubois County, Indiana",270.0,18,037,2019
"Franklin County, Indiana",276.0,18,047,2019
"Hancock County, Indiana",880.0,18,059,2019
"Howard County, Indiana",814.0,18,067,2019
"Ohio County, Indiana",49.0,18,115,2019
"Parke County, Indiana",235.0,18,121,2019
"Randolph County, Indiana",331.0,18,135,2019
"Benton County, Indiana",155.0,18,007,2019
"Brown County, Indiana",147.0,18,013,2019
"Putnam County, Indiana",335.0,18,133,2019
"Washington County, Indiana",250.0,18,175,2019
"Daviess County, Indiana",420.0,18,027,2019
"Henry County, Indiana",445.0,18,065,2019
"Knox County, Indiana",547.0,18,083,2019
"Madison County, Indiana",1552.0,18,095,2019
"Pike County, Indiana",126.0,18,125,2019
"Pulaski County, Indiana",119.0,18,131,2019
"Steuben County, Indiana",459.0,18,151,2019
"Laramie County, Wyoming",1456.0,56,021,2019
"Teton County, Wyoming",429.0,56,039,2019
"San Jacinto County, Texas",158.0,48,407,2019
"Upshur County, Texas",349.0,48,459,2019
"Waller County, Texas",647.0,48,473,2019
"Wilson County, Texas",398.0,48,493,2019
"Hockley County, Texas",302.0,48,219,2019
"Midland County, Texas",2363.0,48,329,2019
"Llano County, Texas",226.0,48,299,2019
"Fannin County, Texas",278.0,48,147,2019
"Brazos County, Texas",2068.0,48,041,2019
"Gaines County, Texas",219.0,48,165,2019
"Gray County, Texas",145.0,48,179,2019
"Jack County, Texas",53.0,48,237,2019
"Bosque County, Texas",191.0,48,035,2019
"Bexar County, Texas",21977.0,48,029,2019
"Baylor County, Texas",68.0,48,023,2019
"Denton County, Texas",8546.0,48,121,2019
"Galveston County, Texas",3670.0,48,167,2019
"Roberts County, Texas",13.0,48,393,2019
"Uvalde County, Texas",343.0,48,463,2019
"Bowie County, Texas",1102.0,48,037,2019
"Kent County, Texas",8.0,48,263,2019
"Somervell County, Texas",86.0,48,425,2019
"Hardin County, Texas",601.0,48,199,2019
"Leon County, Texas",70.0,48,289,2019
"Newton County, Texas",226.0,48,351,2019
"Reeves County, Texas",116.0,48,389,2019
"Travis County, Texas",15543.0,48,453,2019
"Collingsworth County, Texas",24.0,48,087,2019
"Erath County, Texas",276.0,48,143,2019
"Motley County, Texas",10.0,48,345,2019
"Coleman County, Texas",48.0,48,083,2019
"Medina County, Texas",600.0,48,325,2019
"Henderson County, Texas",651.0,48,213,2019
"Lamar County, Texas",445.0,48,277,2019
"Kimble County, Texas",62.0,48,267,2019
"Washington County, Texas",393.0,48,477,2019
"Stephens County, Texas",99.0,48,429,2019
"Andrews County, Texas",112.0,48,003,2019
"Gonzales County, Texas",343.0,48,177,2019
"Lynn County, Texas",32.0,48,305,2019
"Zapata County, Texas",245.0,48,505,2019
"Hood County, Texas",504.0,48,221,2019
"King County, Texas",0.0,48,269,2019
"Cherokee County, Texas",516.0,48,073,2019
"Delta County, Texas",40.0,48,119,2019
"Jones County, Texas",174.0,48,253,2019
"Windham County, Connecticut",1610.0,09,015,2019
"New London County, Connecticut",4188.0,09,011,2019
"Middlesex County, Connecticut",1590.0,09,007,2019
"Tolland County, Connecticut",1259.0,09,013,2019
"Fairfield County, Connecticut",10095.0,09,001,2019
"Washington County, Florida",254.0,12,133,2019
"Duval County, Florida",12312.0,12,031,2019
"Bradford County, Florida",223.0,12,007,2019
"Brevard County, Florida",4863.0,12,009,2019
"Clay County, Florida",2549.0,12,019,2019
"Lafayette County, Florida",15.0,12,067,2019
"Lake County, Florida",3075.0,12,069,2019
"Nassau County, Florida",957.0,12,089,2019
"Pinellas County, Florida",10134.0,12,103,2019
"Polk County, Florida",7533.0,12,105,2019
"St. Lucie County, Florida",4011.0,12,111,2019
"Glades County, Florida",280.0,12,043,2019
"Hendry County, Florida",571.0,12,051,2019
"Indian River County, Florida",739.0,12,061,2019
"Jackson County, Florida",360.0,12,063,2019
"St. Johns County, Florida",1659.0,12,109,2019
"Seminole County, Florida",5379.0,12,117,2019
"Bay County, Florida",1881.0,12,005,2019
"Flagler County, Florida",1194.0,12,035,2019
"Gulf County, Florida",208.0,12,045,2019
"Liberty County, Florida",192.0,12,077,2019
"Osceola County, Florida",3604.0,12,097,2019
"Walton County, Florida",667.0,12,131,2019
"Gadsden County, Florida",390.0,12,039,2019
"Jefferson County, Florida",131.0,12,065,2019
"Marion County, Florida",3112.0,12,083,2019
"Hardee County, Florida",256.0,12,049,2019
"Okeechobee County, Florida",459.0,12,093,2019
"Orange County, Florida",17536.0,12,095,2019
"Gilchrist County, Florida",161.0,12,041,2019
"Suwannee County, Florida",904.0,12,121,2019
"Alachua County, Florida",2053.0,12,001,2019
"Calhoun County, Florida",152.0,12,013,2019
"Charlotte County, Florida",1096.0,12,015,2019
"Dixie County, Florida",163.0,12,029,2019
"Martin County, Florida",1275.0,12,085,2019
"Sarasota County, Florida",3298.0,12,115,2019
"Manatee County, Florida",3442.0,12,081,2019
"Citrus County, Florida",1353.0,12,017,2019
"Baker County, Florida",202.0,12,003,2019
"Santa Rosa County, Florida",1730.0,12,113,2019
"Leon County, Florida",2738.0,12,073,2019
"Broward County, Florida",26931.0,12,011,2019
"Monroe County, Florida",968.0,12,087,2019
"Hernando County, Florida",2223.0,12,053,2019
"Hillsborough County, Florida",18156.0,12,057,2019
"Taylor County, Florida",102.0,12,123,2019
"Wakulla County, Florida",424.0,12,129,2019
"McDuffie County, Georgia",239.0,13,189,2019
"Morgan County, Georgia",177.0,13,211,2019
"Heard County, Georgia",120.0,13,149,2019
"Dougherty County, Georgia",817.0,13,095,2019
"Fannin County, Georgia",199.0,13,111,2019
"Houston County, Georgia",1783.0,13,153,2019
"Laurens County, Georgia",486.0,13,175,2019
"Spalding County, Georgia",896.0,13,255,2019
"Telfair County, Georgia",134.0,13,271,2019
"Warren County, Indiana",123.0,18,171,2019
"Vermillion County, Indiana",146.0,18,165,2019
"Wells County, Indiana",229.0,18,179,2019
"Allen County, Indiana",5505.0,18,003,2019
"Decatur County, Indiana",398.0,18,031,2019
"Delaware County, Indiana",1380.0,18,035,2019
"Floyd County, Indiana",949.0,18,043,2019
"Jefferson County, Indiana",516.0,18,077,2019
"Jennings County, Indiana",403.0,18,079,2019
"Johnson County, Indiana",2377.0,18,081,2019
"Miami County, Indiana",327.0,18,103,2019
"Morgan County, Indiana",1149.0,18,109,2019
"Gibson County, Indiana",456.0,18,051,2019
"Newton County, Indiana",219.0,18,111,2019
