NAME,B19113G_001E,state,county,year
"Gila County, Arizona",50709.0,04,007,2017
"Graham County, Arizona",79444.0,04,009,2017
"Santa Cruz County, Arizona",90104.0,04,023,2017
"Cochise County, Arizona",49408.0,04,003,2017
"La Paz County, Arizona",-666666666.0,04,012,2017
"Mohave County, Arizona",56557.0,04,015,2017
"Apache County, Arizona",59886.0,04,001,2017
"Coconino County, Arizona",75552.0,04,005,2017
"Yavapai County, Arizona",48242.0,04,025,2017
"Yuma County, Arizona",48409.0,04,027,2017
"Greenlee County, Arizona",-666666666.0,04,011,2017
"Navajo County, Arizona",53056.0,04,017,2017
"Pinal County, Arizona",59425.0,04,021,2017
"White County, Arkansas",63917.0,05,145,2017
"Nevada County, Arkansas",-666666666.0,05,099,2017
"St. Francis County, Arkansas",-666666666.0,05,123,2017
"Pulaski County, Arkansas",55777.0,05,119,2017
"Clay County, Arkansas",34412.0,05,021,2017
"Cross County, Arkansas",58507.0,05,037,2017
"Dallas County, Arkansas",-666666666.0,05,039,2017
"Drew County, Arkansas",-666666666.0,05,043,2017
"Columbia County, Arkansas",-666666666.0,05,027,2017
"Randolph County, Arkansas",-666666666.0,05,121,2017
"Saline County, Arkansas",52201.0,05,125,2017
"Van Buren County, Arkansas",44531.0,05,141,2017
"Boone County, Arkansas",28618.0,05,009,2017
"Izard County, Arkansas",37083.0,05,065,2017
"Independence County, Arkansas",36250.0,05,063,2017
"Lincoln County, Arkansas",-666666666.0,05,079,2017
"Logan County, Arkansas",41667.0,05,083,2017
"Grant County, Arkansas",85917.0,05,053,2017
"Crittenden County, Arkansas",41968.0,05,035,2017
"Franklin County, Arkansas",55313.0,05,047,2017
"Faulkner County, Arkansas",46750.0,05,045,2017
"Pike County, Arkansas",30781.0,05,109,2017
"Jefferson County, Arkansas",23413.0,05,069,2017
"Marion County, Arkansas",43482.0,05,089,2017
"Montgomery County, Arkansas",-666666666.0,05,097,2017
"Scott County, Arkansas",43417.0,05,127,2017
"Searcy County, Arkansas",-666666666.0,05,129,2017
"Sebastian County, Arkansas",49750.0,05,131,2017
"Crawford County, Arkansas",39808.0,05,033,2017
"Benton County, Arkansas",60813.0,05,007,2017
"Chicot County, Arkansas",-666666666.0,05,017,2017
"Hot Spring County, Arkansas",74688.0,05,059,2017
"Johnson County, Arkansas",40288.0,05,071,2017
"Lee County, Arkansas",2499.0,05,077,2017
"Madison County, Arkansas",32031.0,05,087,2017
"Desha County, Arkansas",29750.0,05,041,2017
"Fulton County, Arkansas",85650.0,05,049,2017
"Howard County, Arkansas",75536.0,05,061,2017
"Garland County, Arkansas",77583.0,05,051,2017
"Mississippi County, Arkansas",40313.0,05,093,2017
"Pope County, Arkansas",77083.0,05,115,2017
"Prairie County, Arkansas",-666666666.0,05,117,2017
"Union County, Arkansas",-666666666.0,05,139,2017
"Woodruff County, Arkansas",-666666666.0,05,147,2017
"Cleburne County, Arkansas",-666666666.0,05,023,2017
"Cleveland County, Arkansas",65208.0,05,025,2017
"Jackson County, Arkansas",40486.0,05,067,2017
"Hempstead County, Arkansas",-666666666.0,05,057,2017
"Sharp County, Arkansas",48409.0,05,135,2017
"Stone County, Arkansas",17230.0,05,137,2017
"Washington County, Arkansas",41176.0,05,143,2017
"Greene County, Arkansas",24348.0,05,055,2017
"Baxter County, Arkansas",54359.0,05,005,2017
"Ashley County, Arkansas",28500.0,05,003,2017
"Craighead County, Arkansas",29162.0,05,031,2017
"Lafayette County, Arkansas",-666666666.0,05,073,2017
"Perry County, Arkansas",-666666666.0,05,105,2017
"Yell County, Arkansas",-666666666.0,05,149,2017
"Phillips County, Arkansas",-666666666.0,05,107,2017
"Poinsett County, Arkansas",30667.0,05,111,2017
"Sevier County, Arkansas",68162.0,05,133,2017
"Calhoun County, Arkansas",-666666666.0,05,013,2017
"Clark County, Arkansas",-666666666.0,05,019,2017
"Bradley County, Arkansas",-666666666.0,05,011,2017
"Lawrence County, Arkansas",43684.0,05,075,2017
"Monroe County, Arkansas",-666666666.0,05,095,2017
"Polk County, Arkansas",48218.0,05,113,2017
"Conway County, Arkansas",57361.0,05,029,2017
"Ouachita County, Arkansas",50313.0,05,103,2017
"Newton County, Arkansas",-666666666.0,05,101,2017
"Arkansas County, Arkansas",63125.0,05,001,2017
"Little River County, Arkansas",60781.0,05,081,2017
"Lonoke County, Arkansas",45231.0,05,085,2017
"Carroll County, Arkansas",36795.0,05,015,2017
"Miller County, Arkansas",22067.0,05,091,2017
"Modoc County, California",-666666666.0,06,049,2017
"Merced County, California",58535.0,06,047,2017
"Lake County, California",40093.0,06,033,2017
"Mariposa County, California",30921.0,06,043,2017
"Yuba County, California",57442.0,06,115,2017
"Contra Costa County, California",83816.0,06,013,2017
"Inyo County, California",80278.0,06,027,2017
"Lassen County, California",68750.0,06,035,2017
"Stanislaus County, California",66325.0,06,099,2017
"Santa Barbara County, California",74397.0,06,083,2017
"Sonoma County, California",77143.0,06,097,2017
"Tehama County, California",46875.0,06,103,2017
"Imperial County, California",40729.0,06,025,2017
"Mono County, California",-666666666.0,06,051,2017
"San Benito County, California",99135.0,06,069,2017
"Alameda County, California",95981.0,06,001,2017
"Sacramento County, California",60997.0,06,067,2017
"El Dorado County, California",72384.0,06,017,2017
"Napa County, California",97778.0,06,055,2017
"San Diego County, California",76552.0,06,073,2017
"Monterey County, California",83069.0,06,053,2017
"San Francisco County, California",138119.0,06,075,2017
"Sierra County, California",-666666666.0,06,091,2017
"Tulare County, California",56767.0,06,107,2017
"Yolo County, California",76250.0,06,113,2017
"Humboldt County, California",46025.0,06,023,2017
"Nevada County, California",91419.0,06,057,2017
"Alpine County, California",-666666666.0,06,003,2017
"Madera County, California",46875.0,06,039,2017
"Mendocino County, California",35000.0,06,045,2017
"Santa Cruz County, California",91831.0,06,087,2017
"Trinity County, California",49688.0,06,105,2017
"Los Angeles County, California",77997.0,06,037,2017
"Riverside County, California",74351.0,06,065,2017
"San Bernardino County, California",66134.0,06,071,2017
"Santa Clara County, California",121397.0,06,085,2017
"Marin County, California",81786.0,06,041,2017
"Placer County, California",86563.0,06,061,2017
"Siskiyou County, California",41518.0,06,093,2017
"Shasta County, California",50022.0,06,089,2017
"Solano County, California",80321.0,06,095,2017
"Del Norte County, California",30625.0,06,015,2017
"Colusa County, California",68000.0,06,011,2017
"Glenn County, California",67111.0,06,021,2017
"Butte County, California",40333.0,06,007,2017
"Kings County, California",53750.0,06,031,2017
"Plumas County, California",35975.0,06,063,2017
"San Luis Obispo County, California",90774.0,06,079,2017
"Fresno County, California",53750.0,06,019,2017
"Kern County, California",64743.0,06,029,2017
"Orange County, California",92214.0,06,059,2017
"Ventura County, California",89645.0,06,111,2017
"Calaveras County, California",41771.0,06,009,2017
"Sutter County, California",48203.0,06,101,2017
"San Mateo County, California",125387.0,06,081,2017
"Tuolumne County, California",72010.0,06,109,2017
"San Joaquin County, California",53227.0,06,077,2017
"Amador County, California",60625.0,06,005,2017
"Costilla County, Colorado",-666666666.0,08,023,2017
"Adams County, Colorado",66800.0,08,001,2017
"Conejos County, Colorado",25625.0,08,021,2017
"Custer County, Colorado",-666666666.0,08,027,2017
"Douglas County, Colorado",127721.0,08,035,2017
"Eagle County, Colorado",122774.0,08,037,2017
"Lake County, Colorado",-666666666.0,08,065,2017
"La Plata County, Colorado",80446.0,08,067,2017
"Moffat County, Colorado",-666666666.0,08,081,2017
"Pitkin County, Colorado",-666666666.0,08,097,2017
"Rio Grande County, Colorado",-666666666.0,08,105,2017
"Cheyenne County, Colorado",-666666666.0,08,017,2017
"Bent County, Colorado",6625.0,08,011,2017
"Crowley County, Colorado",90806.0,08,025,2017
"Dolores County, Colorado",-666666666.0,08,033,2017
"San Juan County, Colorado",-666666666.0,08,111,2017
"Jackson County, Colorado",-666666666.0,08,057,2017
"Larimer County, Colorado",67528.0,08,069,2017
"Logan County, Colorado",-666666666.0,08,075,2017
"Montezuma County, Colorado",99868.0,08,083,2017
"San Miguel County, Colorado",-666666666.0,08,113,2017
"Teller County, Colorado",72917.0,08,119,2017
"Yuma County, Colorado",-666666666.0,08,125,2017
"Boulder County, Colorado",100132.0,08,013,2017
"Elbert County, Colorado",135772.0,08,039,2017
"Las Animas County, Colorado",63992.0,08,071,2017
"Lincoln County, Colorado",-666666666.0,08,073,2017
"Clear Creek County, Colorado",-666666666.0,08,019,2017
"Routt County, Colorado",-666666666.0,08,107,2017
"Summit County, Colorado",49137.0,08,117,2017
"Alamosa County, Colorado",72543.0,08,003,2017
"Delta County, Colorado",-666666666.0,08,029,2017
"Fremont County, Colorado",68158.0,08,043,2017
"Pueblo County, Colorado",48831.0,08,101,2017
"Montrose County, Colorado",56250.0,08,085,2017
"Morgan County, Colorado",51212.0,08,087,2017
"Park County, Colorado",-666666666.0,08,093,2017
"Saguache County, Colorado",-666666666.0,08,109,2017
"Mesa County, Colorado",36146.0,08,077,2017
"Prowers County, Colorado",-666666666.0,08,099,2017
"Hinsdale County, Colorado",-666666666.0,08,053,2017
"El Paso County, Colorado",60856.0,08,041,2017
"Washington County, Colorado",-666666666.0,08,121,2017
"Grand County, Colorado",-666666666.0,08,049,2017
"Arapahoe County, Colorado",72839.0,08,005,2017
"Otero County, Colorado",22000.0,08,089,2017
"Phillips County, Colorado",-666666666.0,08,095,2017
"Archuleta County, Colorado",-666666666.0,08,007,2017
"Denver County, Colorado",65269.0,08,031,2017
"Kiowa County, Colorado",-666666666.0,08,061,2017
"Huerfano County, Colorado",-666666666.0,08,055,2017
"Baca County, Colorado",25521.0,08,009,2017
"Chaffee County, Colorado",79036.0,08,015,2017
"Gilpin County, Colorado",-666666666.0,08,047,2017
"Kit Carson County, Colorado",-666666666.0,08,063,2017
"Garfield County, Colorado",-666666666.0,08,045,2017
"Gunnison County, Colorado",22240.0,08,051,2017
"Jefferson County, Colorado",82902.0,08,059,2017
"Mineral County, Colorado",-666666666.0,08,079,2017
"Ouray County, Colorado",-666666666.0,08,091,2017
"Rio Blanco County, Colorado",-666666666.0,08,103,2017
"Sedgwick County, Colorado",-666666666.0,08,115,2017
"Weld County, Colorado",71339.0,08,123,2017
"New Haven County, Connecticut",63023.0,09,009,2017
"Litchfield County, Connecticut",76719.0,09,005,2017
"Hartford County, Connecticut",66433.0,09,003,2017
"Windham County, Connecticut",34598.0,09,015,2017
"New London County, Connecticut",49730.0,09,011,2017
"Middlesex County, Connecticut",89866.0,09,007,2017
"Tolland County, Connecticut",108667.0,09,013,2017
"Fairfield County, Connecticut",96682.0,09,001,2017
"Santa Rosa County, Florida",42887.0,12,113,2017
"Broomfield County, Colorado",69889.0,08,014,2017
"New Castle County, Delaware",65767.0,10,003,2017
"Sussex County, Delaware",48449.0,10,005,2017
"Kent County, Delaware",35495.0,10,001,2017
"Manatee County, Florida",57449.0,12,081,2017
"Citrus County, Florida",27273.0,12,017,2017
"Levy County, Florida",37721.0,12,075,2017
"Baker County, Florida",-666666666.0,12,003,2017
"Volusia County, Florida",48375.0,12,127,2017
"Leon County, Florida",61534.0,12,073,2017
"Broward County, Florida",58953.0,12,011,2017
"Madison County, Florida",-666666666.0,12,079,2017
"Monroe County, Florida",57692.0,12,087,2017
"Escambia County, Florida",46336.0,12,033,2017
"Hernando County, Florida",44306.0,12,053,2017
"Hillsborough County, Florida",57818.0,12,057,2017
"Okaloosa County, Florida",52500.0,12,091,2017
"Taylor County, Florida",36701.0,12,123,2017
"Wakulla County, Florida",-666666666.0,12,129,2017
"Washington County, Florida",57961.0,12,133,2017
"Duval County, Florida",66076.0,12,031,2017
"Bradford County, Florida",8906.0,12,007,2017
"Brevard County, Florida",57971.0,12,009,2017
"Clay County, Florida",63851.0,12,019,2017
"Lafayette County, Florida",-666666666.0,12,067,2017
"Lake County, Florida",55096.0,12,069,2017
"Nassau County, Florida",56103.0,12,089,2017
"Pinellas County, Florida",61607.0,12,103,2017
"Polk County, Florida",45528.0,12,105,2017
"St. Lucie County, Florida",53831.0,12,111,2017
"Glades County, Florida",62321.0,12,043,2017
"Hendry County, Florida",34630.0,12,051,2017
"Indian River County, Florida",104773.0,12,061,2017
"Jackson County, Florida",80568.0,12,063,2017
"Palm Beach County, Florida",59507.0,12,099,2017
"St. Johns County, Florida",117912.0,12,109,2017
"Seminole County, Florida",52267.0,12,117,2017
"Miami-Dade County, Florida",54221.0,12,086,2017
"Bay County, Florida",56149.0,12,005,2017
"Flagler County, Florida",27151.0,12,035,2017
"Franklin County, Florida",95066.0,12,037,2017
"Gulf County, Florida",66000.0,12,045,2017
"Hamilton County, Florida",66250.0,12,047,2017
"Liberty County, Florida",-666666666.0,12,077,2017
"Osceola County, Florida",41037.0,12,097,2017
"Sumter County, Florida",64704.0,12,119,2017
"Walton County, Florida",60033.0,12,131,2017
"Gadsden County, Florida",72606.0,12,039,2017
"Holmes County, Florida",61563.0,12,059,2017
"Jefferson County, Florida",-666666666.0,12,065,2017
"Lee County, Florida",54176.0,12,071,2017
"Marion County, Florida",46319.0,12,083,2017
"Hardee County, Florida",-666666666.0,12,049,2017
"Collier County, Florida",93231.0,12,021,2017
"Okeechobee County, Florida",79118.0,12,093,2017
"Orange County, Florida",56293.0,12,095,2017
"Alachua County, Florida",64527.0,12,001,2017
"District of Columbia, District of Columbia",125000.0,11,001,2017
"Pasco County, Florida",55625.0,12,101,2017
"Gilchrist County, Florida",63750.0,12,041,2017
"Highlands County, Florida",-666666666.0,12,055,2017
"Suwannee County, Florida",41731.0,12,121,2017
"DeSoto County, Florida",-666666666.0,12,027,2017
"Calhoun County, Florida",-666666666.0,12,013,2017
"Charlotte County, Florida",36006.0,12,015,2017
"Columbia County, Florida",52163.0,12,023,2017
"Dixie County, Florida",49188.0,12,029,2017
"Martin County, Florida",64777.0,12,085,2017
"Putnam County, Florida",42450.0,12,107,2017
"Sarasota County, Florida",60284.0,12,115,2017
"Union County, Florida",-666666666.0,12,125,2017
"Clay County, Georgia",-666666666.0,13,061,2017
"Echols County, Georgia",-666666666.0,13,101,2017
"Glynn County, Georgia",89455.0,13,127,2017
"DeKalb County, Georgia",53110.0,13,089,2017
"Haralson County, Georgia",26000.0,13,143,2017
"Lincoln County, Georgia",-666666666.0,13,181,2017
"Jackson County, Georgia",51544.0,13,157,2017
"Jefferson County, Georgia",-666666666.0,13,163,2017
"Jones County, Georgia",96434.0,13,169,2017
"Murray County, Georgia",-666666666.0,13,213,2017
"Muscogee County, Georgia",50697.0,13,215,2017
"Pulaski County, Georgia",-666666666.0,13,235,2017
"Rabun County, Georgia",88681.0,13,241,2017
"Stewart County, Georgia",-666666666.0,13,259,2017
"Towns County, Georgia",-666666666.0,13,281,2017
"Treutlen County, Georgia",-666666666.0,13,283,2017
"Turner County, Georgia",-666666666.0,13,287,2017
"Irwin County, Georgia",-666666666.0,13,155,2017
"Atkinson County, Georgia",-666666666.0,13,003,2017
"Appling County, Georgia",-666666666.0,13,001,2017
"Bacon County, Georgia",-666666666.0,13,005,2017
"Brantley County, Georgia",65109.0,13,025,2017
"Whitfield County, Georgia",50060.0,13,313,2017
"Calhoun County, Georgia",-666666666.0,13,037,2017
"Macon County, Georgia",-666666666.0,13,193,2017
"Troup County, Georgia",42978.0,13,285,2017
"Bibb County, Georgia",27368.0,13,021,2017
"Harris County, Georgia",93646.0,13,145,2017
"Marion County, Georgia",-666666666.0,13,197,2017
"Schley County, Georgia",-666666666.0,13,249,2017
"Worth County, Georgia",-666666666.0,13,321,2017
"Bleckley County, Georgia",-666666666.0,13,023,2017
"Dooly County, Georgia",-666666666.0,13,093,2017
"Evans County, Georgia",-666666666.0,13,109,2017
"Franklin County, Georgia",-666666666.0,13,119,2017
"Webster County, Georgia",-666666666.0,13,307,2017
"Effingham County, Georgia",59861.0,13,103,2017
"Lamar County, Georgia",-666666666.0,13,171,2017
"Glascock County, Georgia",-666666666.0,13,125,2017
"Emanuel County, Georgia",84643.0,13,107,2017
"Quitman County, Georgia",-666666666.0,13,239,2017
"Chatham County, Georgia",73804.0,13,051,2017
"Liberty County, Georgia",53426.0,13,179,2017
"Jasper County, Georgia",80870.0,13,159,2017
"Johnson County, Georgia",-666666666.0,13,167,2017
"Lanier County, Georgia",-666666666.0,13,173,2017
"Madison County, Georgia",-666666666.0,13,195,2017
"Mitchell County, Georgia",-666666666.0,13,205,2017
"Seminole County, Georgia",-666666666.0,13,253,2017
"Tift County, Georgia",-666666666.0,13,277,2017
"Twiggs County, Georgia",-666666666.0,13,289,2017
"Polk County, Georgia",-666666666.0,13,233,2017
"Talbot County, Georgia",-666666666.0,13,263,2017
"Taylor County, Georgia",-666666666.0,13,269,2017
"Terrell County, Georgia",-666666666.0,13,273,2017
"Thomas County, Georgia",-666666666.0,13,275,2017
"Toombs County, Georgia",-666666666.0,13,279,2017
"Wilkinson County, Georgia",-666666666.0,13,319,2017
"Ben Hill County, Georgia",-666666666.0,13,017,2017
"Burke County, Georgia",62188.0,13,033,2017
"Catoosa County, Georgia",65341.0,13,047,2017
"Chattahoochee County, Georgia",24286.0,13,053,2017
"Chattooga County, Georgia",43816.0,13,055,2017
"Columbia County, Georgia",75625.0,13,073,2017
"Decatur County, Georgia",44141.0,13,087,2017
"Floyd County, Georgia",51667.0,13,115,2017
"Forsyth County, Georgia",99965.0,13,117,2017
"Habersham County, Georgia",42880.0,13,137,2017
"Hart County, Georgia",-666666666.0,13,147,2017
"Lowndes County, Georgia",41700.0,13,185,2017
"McIntosh County, Georgia",-666666666.0,13,191,2017
"Meriwether County, Georgia",46515.0,13,199,2017
"Monroe County, Georgia",33500.0,13,207,2017
"Putnam County, Georgia",2499.0,13,237,2017
"Sumter County, Georgia",-666666666.0,13,261,2017
"Taliaferro County, Georgia",-666666666.0,13,265,2017
"Warren County, Georgia",-666666666.0,13,301,2017
"Baker County, Georgia",-666666666.0,13,007,2017
"Bryan County, Georgia",92708.0,13,029,2017
"Butts County, Georgia",93203.0,13,035,2017
"Candler County, Georgia",-666666666.0,13,043,2017
"Camden County, Georgia",64107.0,13,039,2017
"Carroll County, Georgia",-666666666.0,13,045,2017
"Crawford County, Georgia",92130.0,13,079,2017
"Early County, Georgia",-666666666.0,13,099,2017
"Crisp County, Georgia",44231.0,13,081,2017
"Coffee County, Georgia",-666666666.0,13,069,2017
"Coweta County, Georgia",65125.0,13,077,2017
"Cobb County, Georgia",77969.0,13,067,2017
"Gilmer County, Georgia",-666666666.0,13,123,2017
"Dade County, Georgia",-666666666.0,13,083,2017
"Walton County, Georgia",55982.0,13,297,2017
"Wilkes County, Georgia",-666666666.0,13,317,2017
"Brooks County, Georgia",26538.0,13,027,2017
"Dodge County, Georgia",41513.0,13,091,2017
"Gordon County, Georgia",33261.0,13,129,2017
"Elbert County, Georgia",41625.0,13,105,2017
"Cherokee County, Georgia",58313.0,13,057,2017
"Fayette County, Georgia",66518.0,13,113,2017
"Jenkins County, Georgia",-666666666.0,13,165,2017
"Lee County, Georgia",75950.0,13,177,2017
"Newton County, Georgia",49833.0,13,217,2017
"Pickens County, Georgia",73125.0,13,227,2017
"Greene County, Georgia",92614.0,13,133,2017
"Colquitt County, Georgia",-666666666.0,13,071,2017
"Cook County, Georgia",45238.0,13,075,2017
"Dawson County, Georgia",-666666666.0,13,085,2017
"Hancock County, Georgia",-666666666.0,13,141,2017
"Clayton County, Georgia",40598.0,13,063,2017
"Fulton County, Georgia",70921.0,13,121,2017
"Hall County, Georgia",68466.0,13,139,2017
"Lumpkin County, Georgia",-666666666.0,13,187,2017
"McDuffie County, Georgia",-666666666.0,13,189,2017
"Miller County, Georgia",-666666666.0,13,201,2017
"Morgan County, Georgia",-666666666.0,13,211,2017
"Heard County, Georgia",-666666666.0,13,149,2017
"Oconee County, Georgia",45479.0,13,219,2017
"Dougherty County, Georgia",42802.0,13,095,2017
"Fannin County, Georgia",48448.0,13,111,2017
"Henry County, Georgia",64923.0,13,151,2017
"Houston County, Georgia",59196.0,13,153,2017
"Laurens County, Georgia",28448.0,13,175,2017
"Long County, Georgia",76037.0,13,183,2017
"Spalding County, Georgia",-666666666.0,13,255,2017
"Stephens County, Georgia",30972.0,13,257,2017
"Telfair County, Georgia",-666666666.0,13,271,2017
"Union County, Georgia",-666666666.0,13,291,2017
"Upson County, Georgia",-666666666.0,13,293,2017
"Washington County, Georgia",-666666666.0,13,303,2017
"White County, Georgia",40486.0,13,311,2017
"Peach County, Georgia",-666666666.0,13,225,2017
"Paulding County, Georgia",51298.0,13,223,2017
"Pierce County, Georgia",-666666666.0,13,229,2017
"Pike County, Georgia",66635.0,13,231,2017
"Richmond County, Georgia",48868.0,13,245,2017
"Screven County, Georgia",-666666666.0,13,251,2017
"Tattnall County, Georgia",-666666666.0,13,267,2017
"Berrien County, Georgia",-666666666.0,13,019,2017
"Walker County, Georgia",50216.0,13,295,2017
"Gwinnett County, Georgia",66058.0,13,135,2017
"Barrow County, Georgia",49583.0,13,013,2017
"Charlton County, Georgia",-666666666.0,13,049,2017
"Clinch County, Georgia",-666666666.0,13,065,2017
"Bartow County, Georgia",81250.0,13,015,2017
"Douglas County, Georgia",65685.0,13,097,2017
"Grady County, Georgia",-666666666.0,13,131,2017
"Jeff Davis County, Georgia",-666666666.0,13,161,2017
"Montgomery County, Georgia",38523.0,13,209,2017
"Oglethorpe County, Georgia",-666666666.0,13,221,2017
"Randolph County, Georgia",-666666666.0,13,243,2017
"Rockdale County, Georgia",42604.0,13,247,2017
"Ware County, Georgia",-666666666.0,13,299,2017
"Wayne County, Georgia",74432.0,13,305,2017
"Wheeler County, Georgia",-666666666.0,13,309,2017
"Wilcox County, Georgia",-666666666.0,13,315,2017
"Baldwin County, Georgia",-666666666.0,13,009,2017
"Banks County, Georgia",59271.0,13,011,2017
"Bulloch County, Georgia",27420.0,13,031,2017
"Clarke County, Georgia",56833.0,13,059,2017
"Hawaii County, Hawaii",64343.0,15,001,2017
"Honolulu County, Hawaii",91803.0,15,003,2017
"Maui County, Hawaii",79835.0,15,009,2017
"Kauai County, Hawaii",82619.0,15,007,2017
"Kalawao County, Hawaii",-666666666.0,15,005,2017
"Oneida County, Idaho",-666666666.0,16,071,2017
"Cassia County, Idaho",70625.0,16,031,2017
"Gem County, Idaho",44674.0,16,045,2017
"Lincoln County, Idaho",65313.0,16,063,2017
"Valley County, Idaho",-666666666.0,16,085,2017
"Adams County, Idaho",-666666666.0,16,003,2017
"Franklin County, Idaho",-666666666.0,16,041,2017
"Nez Perce County, Idaho",65972.0,16,069,2017
"Jerome County, Idaho",70375.0,16,053,2017
"Kootenai County, Idaho",73385.0,16,055,2017
"Lewis County, Idaho",30417.0,16,061,2017
"Minidoka County, Idaho",-666666666.0,16,067,2017
"Twin Falls County, Idaho",28750.0,16,083,2017
"Owyhee County, Idaho",-666666666.0,16,073,2017
"Blaine County, Idaho",250001.0,16,013,2017
"Boise County, Idaho",103456.0,16,015,2017
"Boundary County, Idaho",89077.0,16,021,2017
"Butte County, Idaho",-666666666.0,16,023,2017
"Caribou County, Idaho",-666666666.0,16,029,2017
"Gooding County, Idaho",39052.0,16,047,2017
"Ada County, Idaho",76688.0,16,001,2017
"Bannock County, Idaho",34881.0,16,005,2017
"Bear Lake County, Idaho",-666666666.0,16,007,2017
"Bingham County, Idaho",-666666666.0,16,011,2017
"Bonneville County, Idaho",47365.0,16,019,2017
"Camas County, Idaho",-666666666.0,16,025,2017
"Canyon County, Idaho",45382.0,16,027,2017
"Clearwater County, Idaho",-666666666.0,16,035,2017
"Jefferson County, Idaho",-666666666.0,16,051,2017
"Latah County, Idaho",21554.0,16,057,2017
"Custer County, Idaho",-666666666.0,16,037,2017
"Lemhi County, Idaho",-666666666.0,16,059,2017
"Payette County, Idaho",55893.0,16,075,2017
"Benewah County, Idaho",-666666666.0,16,009,2017
"Bonner County, Idaho",59833.0,16,017,2017
"Clark County, Idaho",-666666666.0,16,033,2017
"Elmore County, Idaho",-666666666.0,16,039,2017
"Fremont County, Idaho",93482.0,16,043,2017
"Madison County, Idaho",20840.0,16,065,2017
"Shoshone County, Idaho",33750.0,16,079,2017
"Idaho County, Idaho",48571.0,16,049,2017
"Teton County, Idaho",-666666666.0,16,081,2017
"Power County, Idaho",-666666666.0,16,077,2017
"Washington County, Idaho",36979.0,16,087,2017
"Hancock County, Illinois",23594.0,17,067,2017
"Madison County, Illinois",58704.0,17,119,2017
"Grundy County, Illinois",-666666666.0,17,063,2017
"Kankakee County, Illinois",62589.0,17,091,2017
"Mercer County, Illinois",-666666666.0,17,131,2017
"DuPage County, Illinois",80448.0,17,043,2017
"Sangamon County, Illinois",30156.0,17,167,2017
"Alexander County, Illinois",-666666666.0,17,003,2017
"Menard County, Illinois",-666666666.0,17,129,2017
"Randolph County, Illinois",-666666666.0,17,157,2017
"Morgan County, Illinois",57019.0,17,137,2017
"Cook County, Illinois",69135.0,17,031,2017
"Ogle County, Illinois",70250.0,17,141,2017
"Macon County, Illinois",47250.0,17,115,2017
"Stephenson County, Illinois",28611.0,17,177,2017
"Wayne County, Illinois",132857.0,17,191,2017
"White County, Illinois",186042.0,17,193,2017
"Woodford County, Illinois",47667.0,17,203,2017
"Franklin County, Illinois",28929.0,17,055,2017
"Henderson County, Illinois",-666666666.0,17,071,2017
"McDonough County, Illinois",81917.0,17,109,2017
"McHenry County, Illinois",51131.0,17,111,2017
"McLean County, Illinois",72574.0,17,113,2017
"Moultrie County, Illinois",32143.0,17,139,2017
"Perry County, Illinois",-666666666.0,17,145,2017
"Pike County, Illinois",33125.0,17,149,2017
"Pope County, Illinois",-666666666.0,17,151,2017
"Rock Island County, Illinois",47016.0,17,161,2017
"St. Clair County, Illinois",60023.0,17,163,2017
"Shelby County, Illinois",-666666666.0,17,173,2017
"Wabash County, Illinois",-666666666.0,17,185,2017
"Champaign County, Illinois",56500.0,17,019,2017
"Calhoun County, Illinois",-666666666.0,17,013,2017
"Cumberland County, Illinois",63563.0,17,035,2017
"Ford County, Illinois",-666666666.0,17,053,2017
"Jo Daviess County, Illinois",78750.0,17,085,2017
"Kane County, Illinois",82625.0,17,089,2017
"Kendall County, Illinois",94554.0,17,093,2017
"Lawrence County, Illinois",33000.0,17,101,2017
"Brown County, Illinois",-666666666.0,17,009,2017
"Marion County, Illinois",19459.0,17,121,2017
"Marshall County, Illinois",-666666666.0,17,123,2017
"Mason County, Illinois",-666666666.0,17,125,2017
"Iroquois County, Illinois",37404.0,17,075,2017
"Christian County, Illinois",-666666666.0,17,021,2017
"Clay County, Illinois",56324.0,17,025,2017
"Gallatin County, Illinois",-666666666.0,17,059,2017
"Jackson County, Illinois",-666666666.0,17,077,2017
"Monroe County, Illinois",113603.0,17,133,2017
"Peoria County, Illinois",47277.0,17,143,2017
"Union County, Illinois",-666666666.0,17,181,2017
"Winnebago County, Illinois",45020.0,17,201,2017
"Piatt County, Illinois",45313.0,17,147,2017
"Pulaski County, Illinois",-666666666.0,17,153,2017
"Schuyler County, Illinois",-666666666.0,17,169,2017
"Stark County, Illinois",35208.0,17,175,2017
"Edgar County, Illinois",80833.0,17,045,2017
"Bond County, Illinois",-666666666.0,17,005,2017
"Boone County, Illinois",-666666666.0,17,007,2017
"Bureau County, Illinois",-666666666.0,17,011,2017
"Carroll County, Illinois",77188.0,17,015,2017
"Coles County, Illinois",26250.0,17,029,2017
"Crawford County, Illinois",47969.0,17,033,2017
"Jersey County, Illinois",-666666666.0,17,083,2017
"Putnam County, Illinois",-666666666.0,17,155,2017
"De Witt County, Illinois",29593.0,17,039,2017
"Fayette County, Illinois",40625.0,17,051,2017
"Lee County, Illinois",70703.0,17,103,2017
"Logan County, Illinois",27283.0,17,107,2017
"Macoupin County, Illinois",38500.0,17,117,2017
"Richland County, Illinois",43750.0,17,159,2017
"Saline County, Illinois",21250.0,17,165,2017
"Washington County, Illinois",88250.0,17,189,2017
