NAME,B19113B_001E,state,county,year
"Jenkins County, Georgia",29489.0,13,165,2018
"Newton County, Georgia",58977.0,13,217,2018
"Pickens County, Georgia",-666666666.0,13,227,2018
"Colquitt County, Georgia",24602.0,13,071,2018
"Dawson County, Georgia",-666666666.0,13,085,2018
"Clayton County, Georgia",51457.0,13,063,2018
"Hall County, Georgia",47615.0,13,139,2018
"Heard County, Georgia",65599.0,13,149,2018
"Hancock County, Georgia",33113.0,13,141,2018
"McDuffie County, Georgia",32845.0,13,189,2018
"Morgan County, Georgia",40625.0,13,211,2018
"Dougherty County, Georgia",36711.0,13,095,2018
"Fannin County, Georgia",-666666666.0,13,111,2018
"Houston County, Georgia",50227.0,13,153,2018
"Laurens County, Georgia",33396.0,13,175,2018
"Spalding County, Georgia",29420.0,13,255,2018
"Telfair County, Georgia",24832.0,13,271,2018
"Union County, Georgia",-666666666.0,13,291,2018
"Washington County, Georgia",36318.0,13,303,2018
"White County, Georgia",41445.0,13,311,2018
"Paulding County, Georgia",64557.0,13,223,2018
"Pike County, Georgia",33333.0,13,231,2018
"Richmond County, Georgia",40774.0,13,245,2018
"Tattnall County, Georgia",32959.0,13,267,2018
"Berrien County, Georgia",33281.0,13,019,2018
"Walker County, Georgia",36786.0,13,295,2018
"Gwinnett County, Georgia",71786.0,13,135,2018
"Barrow County, Georgia",53750.0,13,013,2018
"Charlton County, Georgia",50431.0,13,049,2018
"Clinch County, Georgia",18159.0,13,065,2018
"Bartow County, Georgia",54368.0,13,015,2018
"Douglas County, Georgia",69984.0,13,097,2018
"Grady County, Georgia",32773.0,13,131,2018
"Jeff Davis County, Georgia",47591.0,13,161,2018
"Montgomery County, Georgia",36629.0,13,209,2018
"Oglethorpe County, Georgia",47500.0,13,221,2018
"Randolph County, Georgia",26235.0,13,243,2018
"Rockdale County, Georgia",68202.0,13,247,2018
"Ware County, Georgia",42361.0,13,299,2018
"Wayne County, Georgia",31250.0,13,305,2018
"Wheeler County, Georgia",32014.0,13,309,2018
"Wilcox County, Georgia",28846.0,13,315,2018
"Baldwin County, Georgia",35325.0,13,009,2018
"Bulloch County, Georgia",33248.0,13,031,2018
"Clarke County, Georgia",32084.0,13,059,2018
"Echols County, Georgia",-666666666.0,13,101,2018
"Glynn County, Georgia",40083.0,13,127,2018
"Haralson County, Georgia",45063.0,13,143,2018
"Jefferson County, Georgia",36192.0,13,163,2018
"Jones County, Georgia",48667.0,13,169,2018
"Murray County, Georgia",70795.0,13,213,2018
"Muscogee County, Georgia",43070.0,13,215,2018
"Rabun County, Georgia",-666666666.0,13,241,2018
"Stewart County, Georgia",20191.0,13,259,2018
"Treutlen County, Georgia",35714.0,13,283,2018
"Irwin County, Georgia",25313.0,13,155,2018
"Atkinson County, Georgia",-666666666.0,13,003,2018
"Bacon County, Georgia",19764.0,13,005,2018
"Brantley County, Georgia",-666666666.0,13,025,2018
"Washington County, Idaho",-666666666.0,16,087,2018
"Cassia County, Idaho",-666666666.0,16,031,2018
"Gem County, Idaho",-666666666.0,16,045,2018
"Valley County, Idaho",-666666666.0,16,085,2018
"Adams County, Idaho",-666666666.0,16,003,2018
"Nez Perce County, Idaho",153229.0,16,069,2018
"Kootenai County, Idaho",67760.0,16,055,2018
"Lewis County, Idaho",-666666666.0,16,061,2018
"Butte County, Idaho",-666666666.0,16,023,2018
"Twin Falls County, Idaho",-666666666.0,16,083,2018
"Owyhee County, Idaho",-666666666.0,16,073,2018
"Boise County, Idaho",-666666666.0,16,015,2018
"Caribou County, Idaho",-666666666.0,16,029,2018
"Ada County, Idaho",53337.0,16,001,2018
"Bannock County, Idaho",73750.0,16,005,2018
"Bingham County, Idaho",-666666666.0,16,011,2018
"Camas County, Idaho",-666666666.0,16,025,2018
"Canyon County, Idaho",36250.0,16,027,2018
"Jefferson County, Idaho",-666666666.0,16,051,2018
"Latah County, Idaho",21125.0,16,057,2018
"Payette County, Idaho",-666666666.0,16,075,2018
"Benewah County, Idaho",-666666666.0,16,009,2018
"Clark County, Idaho",-666666666.0,16,033,2018
"Elmore County, Idaho",55592.0,16,039,2018
"Fremont County, Idaho",-666666666.0,16,043,2018
"Shoshone County, Idaho",-666666666.0,16,079,2018
"Idaho County, Idaho",-666666666.0,16,049,2018
"Hawaii County, Hawaii",69597.0,15,001,2018
"Maui County, Hawaii",38295.0,15,009,2018
"Kauai County, Hawaii",-666666666.0,15,007,2018
"Kalawao County, Hawaii",-666666666.0,15,005,2018
"Jersey County, Illinois",-666666666.0,17,083,2018
"Putnam County, Illinois",-666666666.0,17,155,2018
"De Witt County, Illinois",-666666666.0,17,039,2018
"Fayette County, Illinois",-666666666.0,17,051,2018
"Lee County, Illinois",86389.0,17,103,2018
"Logan County, Illinois",56000.0,17,107,2018
"Macoupin County, Illinois",-666666666.0,17,117,2018
"Richland County, Illinois",-666666666.0,17,159,2018
"Saline County, Illinois",31979.0,17,165,2018
"Washington County, Illinois",-666666666.0,17,189,2018
"Montgomery County, Illinois",-666666666.0,17,135,2018
"Whiteside County, Illinois",26745.0,17,195,2018
"Adams County, Illinois",33875.0,17,001,2018
"Clinton County, Illinois",64886.0,17,027,2018
"DeKalb County, Illinois",19952.0,17,037,2018
"Edwards County, Illinois",-666666666.0,17,047,2018
"Jasper County, Illinois",-666666666.0,17,079,2018
"Jefferson County, Illinois",39750.0,17,081,2018
"Will County, Illinois",71443.0,17,197,2018
"Williamson County, Illinois",82784.0,17,199,2018
"Douglas County, Illinois",-666666666.0,17,041,2018
"Fulton County, Illinois",250001.0,17,057,2018
"Greene County, Illinois",-666666666.0,17,061,2018
"Hardin County, Illinois",-666666666.0,17,069,2018
"Henry County, Illinois",38438.0,17,073,2018
"Knox County, Illinois",20208.0,17,095,2018
"Lake County, Illinois",54986.0,17,097,2018
"Massac County, Illinois",35391.0,17,127,2018
"Scott County, Illinois",-666666666.0,17,171,2018
"Cass County, Illinois",39338.0,17,017,2018
"LaSalle County, Illinois",31667.0,17,099,2018
"Hancock County, Illinois",-666666666.0,17,067,2018
"Grundy County, Illinois",74438.0,17,063,2018
"Kankakee County, Illinois",38140.0,17,091,2018
"DuPage County, Illinois",66096.0,17,043,2018
"Sangamon County, Illinois",29133.0,17,167,2018
"Menard County, Illinois",-666666666.0,17,129,2018
"Stephenson County, Illinois",34342.0,17,177,2018
"Cook County, Illinois",48031.0,17,031,2018
"Ogle County, Illinois",40156.0,17,141,2018
"Morgan County, Illinois",33722.0,17,137,2018
"White County, Illinois",-666666666.0,17,193,2018
"Woodford County, Illinois",-666666666.0,17,203,2018
"Henderson County, Illinois",-666666666.0,17,071,2018
"McHenry County, Illinois",79408.0,17,111,2018
"McLean County, Illinois",43075.0,17,113,2018
"Perry County, Illinois",-666666666.0,17,145,2018
"Pike County, Illinois",-666666666.0,17,149,2018
"Rock Island County, Illinois",41730.0,17,161,2018
"St. Clair County, Illinois",39733.0,17,163,2018
"Wabash County, Illinois",-666666666.0,17,185,2018
"Calhoun County, Illinois",-666666666.0,17,013,2018
"Cumberland County, Illinois",-666666666.0,17,035,2018
"Jo Daviess County, Illinois",23125.0,17,085,2018
"Kane County, Illinois",54423.0,17,089,2018
"Lawrence County, Illinois",-666666666.0,17,101,2018
"Brown County, Illinois",-666666666.0,17,009,2018
"Marshall County, Illinois",-666666666.0,17,123,2018
"Iroquois County, Illinois",-666666666.0,17,075,2018
"Christian County, Illinois",-666666666.0,17,021,2018
"Clay County, Illinois",-666666666.0,17,025,2018
"Gallatin County, Illinois",-666666666.0,17,059,2018
"Jackson County, Illinois",24912.0,17,077,2018
"Monroe County, Illinois",-666666666.0,17,133,2018
"Peoria County, Illinois",37305.0,17,143,2018
"Union County, Illinois",-666666666.0,17,181,2018
"Winnebago County, Illinois",33766.0,17,201,2018
"Piatt County, Illinois",-666666666.0,17,147,2018
"Pulaski County, Illinois",36477.0,17,153,2018
"Schuyler County, Illinois",-666666666.0,17,169,2018
"Stark County, Illinois",-666666666.0,17,175,2018
"Edgar County, Illinois",-666666666.0,17,045,2018
"Bond County, Illinois",-666666666.0,17,005,2018
"Boone County, Illinois",72038.0,17,007,2018
"Bureau County, Illinois",-666666666.0,17,011,2018
"Carroll County, Illinois",-666666666.0,17,015,2018
"Coles County, Illinois",34375.0,17,029,2018
"Crawford County, Illinois",-666666666.0,17,033,2018
"Monroe County, Indiana",16520.0,18,105,2018
"Fountain County, Indiana",-666666666.0,18,045,2018
"Elkhart County, Indiana",31273.0,18,039,2018
"Crawford County, Indiana",-666666666.0,18,025,2018
"Cass County, Indiana",52031.0,18,017,2018
"Marion County, Indiana",41442.0,18,097,2018
"Clay County, Indiana",-666666666.0,18,021,2018
"Hendricks County, Indiana",63022.0,18,063,2018
"Franklin County, Indiana",-666666666.0,18,047,2018
"Grant County, Indiana",28306.0,18,053,2018
"Jackson County, Indiana",60833.0,18,071,2018
"Howard County, Indiana",58679.0,18,067,2018
"Owen County, Indiana",-666666666.0,18,119,2018
"Randolph County, Indiana",-666666666.0,18,135,2018
"Whitley County, Indiana",-666666666.0,18,183,2018
"Brown County, Indiana",-666666666.0,18,013,2018
"Clinton County, Indiana",-666666666.0,18,023,2018
"Union County, Indiana",-666666666.0,18,161,2018
"Lawrence County, Indiana",-666666666.0,18,093,2018
"Daviess County, Indiana",36250.0,18,027,2018
"Dearborn County, Indiana",-666666666.0,18,029,2018
"Knox County, Indiana",-666666666.0,18,083,2018
"Perry County, Indiana",-666666666.0,18,123,2018
"Pulaski County, Indiana",-666666666.0,18,131,2018
"Posey County, Indiana",-666666666.0,18,129,2018
"Warren County, Indiana",-666666666.0,18,171,2018
"Vermillion County, Indiana",-666666666.0,18,165,2018
"Allen County, Indiana",33514.0,18,003,2018
"Decatur County, Indiana",-666666666.0,18,031,2018
"Floyd County, Indiana",31875.0,18,043,2018
"Jennings County, Indiana",-666666666.0,18,079,2018
"Johnson County, Indiana",84153.0,18,081,2018
"Morgan County, Indiana",-666666666.0,18,109,2018
"Gibson County, Indiana",49076.0,18,051,2018
"Orange County, Indiana",-666666666.0,18,117,2018
"Kosciusko County, Indiana",-666666666.0,18,085,2018
"Marshall County, Indiana",-666666666.0,18,099,2018
"Vanderburgh County, Indiana",30433.0,18,163,2018
"Blackford County, Indiana",-666666666.0,18,009,2018
"Scott County, Indiana",-666666666.0,18,143,2018
"Harrison County, Indiana",30122.0,18,061,2018
"LaPorte County, Indiana",34854.0,18,091,2018
"Wabash County, Indiana",-666666666.0,18,169,2018
"Jasper County, Indiana",-666666666.0,18,073,2018
"Martin County, Indiana",-666666666.0,18,101,2018
"Porter County, Indiana",46158.0,18,127,2018
"Shelby County, Indiana",41563.0,18,145,2018
"Ripley County, Indiana",-666666666.0,18,137,2018
"Spencer County, Indiana",46406.0,18,147,2018
"Sullivan County, Indiana",-666666666.0,18,153,2018
"Tipton County, Indiana",-666666666.0,18,159,2018
"Tippecanoe County, Indiana",24120.0,18,157,2018
"Vigo County, Indiana",35605.0,18,167,2018
"Warrick County, Indiana",-666666666.0,18,173,2018
"Hamilton County, Indiana",89462.0,18,057,2018
"DeKalb County, Indiana",-666666666.0,18,033,2018
"LaGrange County, Indiana",-666666666.0,18,087,2018
"Bartholomew County, Indiana",37431.0,18,005,2018
"Rush County, Indiana",-666666666.0,18,139,2018
"Boone County, Indiana",72500.0,18,011,2018
"Fulton County, Indiana",74375.0,18,049,2018
"Lake County, Indiana",41954.0,18,089,2018
"Montgomery County, Indiana",-666666666.0,18,107,2018
"Noble County, Indiana",26850.0,18,113,2018
"Adams County, Indiana",-666666666.0,18,001,2018
"Fayette County, Indiana",22015.0,18,041,2018
"Delaware County, Iowa",-666666666.0,19,055,2018
"Wayne County, Iowa",-666666666.0,19,185,2018
"Linn County, Iowa",34130.0,19,113,2018
"Scott County, Iowa",35740.0,19,163,2018
"O'Brien County, Iowa",-666666666.0,19,141,2018
"Benton County, Iowa",-666666666.0,19,011,2018
"Dubuque County, Iowa",19260.0,19,061,2018
"Hamilton County, Iowa",-666666666.0,19,079,2018
"Pocahontas County, Iowa",-666666666.0,19,151,2018
"Union County, Iowa",-666666666.0,19,175,2018
"Van Buren County, Iowa",-666666666.0,19,177,2018
"Ringgold County, Iowa",-666666666.0,19,159,2018
"Davis County, Iowa",-666666666.0,19,051,2018
"Adair County, Iowa",-666666666.0,19,001,2018
"Audubon County, Iowa",-666666666.0,19,009,2018
"Clarke County, Iowa",-666666666.0,19,039,2018
"Ida County, Iowa",-666666666.0,19,093,2018
"Keokuk County, Iowa",-666666666.0,19,107,2018
"Monroe County, Iowa",-666666666.0,19,135,2018
"Wapello County, Iowa",25093.0,19,179,2018
"Sioux County, Iowa",-666666666.0,19,167,2018
"Calhoun County, Iowa",-666666666.0,19,025,2018
"Cedar County, Iowa",-666666666.0,19,031,2018
"Cerro Gordo County, Iowa",31691.0,19,033,2018
"Greene County, Iowa",-666666666.0,19,073,2018
"Hardin County, Iowa",-666666666.0,19,083,2018
"Lucas County, Iowa",-666666666.0,19,117,2018
"Winnebago County, Iowa",26979.0,19,189,2018
"Palo Alto County, Iowa",-666666666.0,19,147,2018
"Appanoose County, Iowa",-666666666.0,19,007,2018
"Iowa County, Iowa",-666666666.0,19,095,2018
"Jasper County, Iowa",-666666666.0,19,099,2018
"Winneshiek County, Iowa",-666666666.0,19,191,2018
"Poweshiek County, Iowa",2499.0,19,157,2018
"Marshall County, Iowa",-666666666.0,19,127,2018
"Boone County, Iowa",-666666666.0,19,015,2018
"Bremer County, Iowa",-666666666.0,19,017,2018
"Howard County, Iowa",-666666666.0,19,089,2018
"Emmet County, Iowa",-666666666.0,19,063,2018
"Hancock County, Iowa",-666666666.0,19,081,2018
"Madison County, Iowa",-666666666.0,19,121,2018
"Marion County, Iowa",84722.0,19,125,2018
"Wright County, Iowa",-666666666.0,19,197,2018
"Madison County, Ohio",32000.0,39,097,2018
"Muskingum County, Ohio",48500.0,39,119,2018
"Dakota County, Minnesota",55372.0,27,037,2018
"Lyon County, Minnesota",25682.0,27,083,2018
"Renville County, Minnesota",-666666666.0,27,129,2018
"Cook County, Minnesota",-666666666.0,27,031,2018
"Meeker County, Minnesota",-666666666.0,27,093,2018
"Pennington County, Minnesota",-666666666.0,27,113,2018
"Wilkin County, Minnesota",-666666666.0,27,167,2018
"Clay County, Minnesota",71327.0,27,027,2018
"Fillmore County, Minnesota",-666666666.0,27,045,2018
"Polk County, Minnesota",-666666666.0,27,119,2018
"Roseau County, Minnesota",-666666666.0,27,135,2018
"Watonwan County, Minnesota",-666666666.0,27,165,2018
"Big Stone County, Minnesota",-666666666.0,27,011,2018
"Cass County, Minnesota",-666666666.0,27,021,2018
"Goodhue County, Minnesota",-666666666.0,27,049,2018
"Jackson County, Minnesota",-666666666.0,27,063,2018
"Nobles County, Minnesota",69574.0,27,105,2018
"Sherburne County, Minnesota",21627.0,27,141,2018
"Carver County, Minnesota",82793.0,27,019,2018
"Itasca County, Minnesota",18229.0,27,061,2018
"Ramsey County, Minnesota",36494.0,27,123,2018
"Winona County, Minnesota",21667.0,27,169,2018
"Madison County, Mississippi",52509.0,28,089,2018
"Marion County, Mississippi",23734.0,28,091,2018
"Titus County, Texas",28281.0,48,449,2018
"Liberty County, Texas",54180.0,48,291,2018
"Wise County, Texas",64000.0,48,497,2018
"Jim Wells County, Texas",-666666666.0,48,249,2018
"Dimmit County, Texas",-666666666.0,48,127,2018
"Fort Bend County, Texas",85907.0,48,157,2018
"Irion County, Texas",-666666666.0,48,235,2018
"Cooke County, Texas",38304.0,48,097,2018
"Dawson County, Texas",-666666666.0,48,115,2018
"Burleson County, Texas",36141.0,48,051,2018
"Jefferson County, Texas",41782.0,48,245,2018
"Oldham County, Texas",-666666666.0,48,359,2018
"El Paso County, Texas",68775.0,48,141,2018
"Terrell County, Texas",-666666666.0,48,443,2018
"Uvalde County, Texas",-666666666.0,48,463,2018
"Archer County, Texas",-666666666.0,48,009,2018
"Hidalgo County, Texas",89417.0,48,215,2018
"Somervell County, Texas",-666666666.0,48,425,2018
"Tooele County, Utah",152790.0,49,045,2018
"Haskell County, Texas",-666666666.0,48,207,2018
"Mills County, Texas",-666666666.0,48,333,2018
"Newton County, Texas",40945.0,48,351,2018
"Summit County, Utah",-666666666.0,49,043,2018
"Piute County, Utah",-666666666.0,49,031,2018
"Beaver County, Utah",-666666666.0,49,001,2018
"Sanpete County, Utah",-666666666.0,49,039,2018
"Utah County, Utah",53229.0,49,049,2018
"Franklin County, Vermont",-666666666.0,50,011,2018
"Bennington County, Vermont",-666666666.0,50,003,2018
"Essex County, Vermont",-666666666.0,50,009,2018
"Buena Vista city, Virginia",-666666666.0,51,530,2018
"Petersburg city, Virginia",41658.0,51,730,2018
"Fairfax city, Virginia",108603.0,51,600,2018
"Manassas city, Virginia",78966.0,51,683,2018
"Suffolk city, Virginia",65472.0,51,800,2018
"Chesterfield County, Virginia",76820.0,51,041,2018
"Isle of Wight County, Virginia",55406.0,51,093,2018
"Franklin city, Virginia",35494.0,51,620,2018
"Charlottesville city, Virginia",29812.0,51,540,2018
"Henrico County, Virginia",67096.0,51,087,2018
"King William County, Virginia",44792.0,51,101,2018
"Louisa County, Virginia",63314.0,51,109,2018
"Prince Edward County, Virginia",45278.0,51,147,2018
"Richmond County, Virginia",37768.0,51,159,2018
"Spotsylvania County, Virginia",81928.0,51,177,2018
"Clarke County, Virginia",60333.0,51,043,2018
"Mecklenburg County, Virginia",41411.0,51,117,2018
"Augusta County, Virginia",55913.0,51,015,2018
"Dickenson County, Virginia",-666666666.0,51,051,2018
"Loudoun County, Virginia",146996.0,51,107,2018
"Roanoke County, Virginia",74103.0,51,161,2018
"Colonial Heights city, Virginia",47632.0,51,570,2018
"Bland County, Virginia",-666666666.0,51,021,2018
"Buckingham County, Virginia",45850.0,51,029,2018
"Covington city, Virginia",53365.0,51,580,2018
"Virginia Beach city, Virginia",67520.0,51,810,2018
"Galax city, Virginia",54325.0,51,640,2018
"Westmoreland County, Virginia",68611.0,51,193,2018
"Pulaski County, Virginia",58152.0,51,155,2018
"Danville city, Virginia",35713.0,51,590,2018
"Amherst County, Virginia",52713.0,51,009,2018
"Bath County, Virginia",-666666666.0,51,017,2018
"Newport News city, Virginia",46401.0,51,700,2018
"Lynchburg city, Virginia",31686.0,51,680,2018
"Martinsville city, Virginia",32052.0,51,690,2018
"Essex County, Virginia",49130.0,51,057,2018
"Staunton city, Virginia",75521.0,51,790,2018
"Radford city, Virginia",56442.0,51,750,2018
"Craig County, Virginia",-666666666.0,51,045,2018
"Giles County, Virginia",-666666666.0,51,071,2018
"Rappahannock County, Virginia",70188.0,51,157,2018
"Ritchie County, West Virginia",-666666666.0,54,085,2018
"Lincoln County, West Virginia",-666666666.0,54,043,2018
"Putnam County, West Virginia",33106.0,54,079,2018
"Boone County, West Virginia",-666666666.0,54,005,2018
"Marshall County, West Virginia",-666666666.0,54,051,2018
"Tucker County, West Virginia",-666666666.0,54,093,2018
"Pleasants County, West Virginia",-666666666.0,54,073,2018
"Roane County, West Virginia",-666666666.0,54,087,2018
"Wood County, West Virginia",19345.0,54,107,2018
"Mason County, West Virginia",-666666666.0,54,053,2018
"Jefferson County, West Virginia",71953.0,54,037,2018
"Logan County, West Virginia",-666666666.0,54,045,2018
"Jefferson County, Washington",-666666666.0,53,031,2018
"Pacific County, Washington",-666666666.0,53,049,2018
"Skamania County, Washington",-666666666.0,53,059,2018
"Clallam County, Washington",-666666666.0,53,009,2018
"Klickitat County, Washington",-666666666.0,53,039,2018
"Douglas County, Washington",-666666666.0,53,017,2018
"Pierce County, Washington",65015.0,53,053,2018
"Walla Walla County, Washington",64300.0,53,071,2018
"Snohomish County, Washington",69568.0,53,061,2018
"Thurston County, Washington",79841.0,53,067,2018
"Clark County, Washington",63857.0,53,011,2018
"Adams County, Washington",-666666666.0,53,001,2018
"Skagit County, Washington",62650.0,53,057,2018
"Lincoln County, Washington",18011.0,53,043,2018
"Taylor County, Wisconsin",-666666666.0,55,119,2018
"Price County, Wisconsin",-666666666.0,55,099,2018
"Milwaukee County, Wisconsin",34991.0,55,079,2018
"Dunn County, Wisconsin",-666666666.0,55,033,2018
"Green County, Wisconsin",-666666666.0,55,045,2018
"Shawano County, Wisconsin",-666666666.0,55,115,2018
"Menominee County, Wisconsin",-666666666.0,55,078,2018
"Buffalo County, Wisconsin",-666666666.0,55,011,2018
"La Crosse County, Wisconsin",47716.0,55,063,2018
"Eau Claire County, Wisconsin",31027.0,55,035,2018
"Polk County, Wisconsin",-666666666.0,55,095,2018
"Waukesha County, Wisconsin",59801.0,55,133,2018
"Vilas County, Wisconsin",-666666666.0,55,125,2018
"Juneau County, Wisconsin",39013.0,55,057,2018
"Washington County, Wisconsin",51087.0,55,131,2018
"Dane County, Wisconsin",38952.0,55,025,2018
"Fond du Lac County, Wisconsin",-666666666.0,55,039,2018
"Pepin County, Wisconsin",-666666666.0,55,091,2018
"Portage County, Wisconsin",150179.0,55,097,2018
"Lincoln County, Wyoming",-666666666.0,56,023,2018
"Laramie County, Wyoming",88875.0,56,021,2018
"Juana Díaz Municipio, Puerto Rico",24375.0,72,075,2018
"Santa Isabel Municipio, Puerto Rico",21490.0,72,133,2018
"Guayama Municipio, Puerto Rico",20537.0,72,057,2018
"Gurabo Municipio, Puerto Rico",28720.0,72,063,2018
"Loíza Municipio, Puerto Rico",21118.0,72,087,2018
"Aguadilla Municipio, Puerto Rico",24583.0,72,005,2018
"Las Marías Municipio, Puerto Rico",-666666666.0,72,083,2018
"Villalba Municipio, Puerto Rico",34669.0,72,149,2018
"Carolina Municipio, Puerto Rico",31131.0,72,031,2018
"Corozal Municipio, Puerto Rico",11115.0,72,047,2018
"Ponce Municipio, Puerto Rico",19368.0,72,113,2018
"Toa Baja Municipio, Puerto Rico",26010.0,72,137,2018
"Aguada Municipio, Puerto Rico",28958.0,72,003,2018
"Ciales Municipio, Puerto Rico",25750.0,72,039,2018
"Cidra Municipio, Puerto Rico",18352.0,72,041,2018
"Luquillo Municipio, Puerto Rico",30134.0,72,089,2018
"San Lorenzo Municipio, Puerto Rico",21780.0,72,129,2018
"Jayuya Municipio, Puerto Rico",-666666666.0,72,073,2018
"Río Grande Municipio, Puerto Rico",30539.0,72,119,2018
"Vega Baja Municipio, Puerto Rico",24743.0,72,145,2018
"Guayanilla Municipio, Puerto Rico",22083.0,72,059,2018
"Lajas Municipio, Puerto Rico",-666666666.0,72,079,2018
"Marion County, Alabama",35907.0,01,093,2018
"Jefferson County, Alabama",44645.0,01,073,2018
"Franklin County, Alabama",36893.0,01,059,2018
"Cherokee County, Alabama",41745.0,01,019,2018
"Dallas County, Alabama",31686.0,01,047,2018
"Macon County, Alabama",43983.0,01,087,2018
"Shelby County, Alabama",81474.0,01,117,2018
"Baldwin County, Alabama",48173.0,01,003,2018
"Houston County, Alabama",33092.0,01,069,2018
"Tuscaloosa County, Alabama",41913.0,01,125,2018
"Clay County, Alabama",41625.0,01,027,2018
"Pike County, Alabama",30211.0,01,109,2018
"Coosa County, Alabama",35967.0,01,037,2018
"Hale County, Alabama",29404.0,01,065,2018
"Escambia County, Alabama",30327.0,01,053,2018
"Butler County, Alabama",31075.0,01,013,2018
"Perry County, Alabama",28338.0,01,105,2018
"Conecuh County, Alabama",37580.0,01,035,2018
"Bibb County, Alabama",36649.0,01,007,2018
"Chambers County, Alabama",38906.0,01,017,2018
"Fayette County, Alabama",31328.0,01,057,2018
"Blount County, Alabama",-666666666.0,01,009,2018
"Autauga County, Alabama",41635.0,01,001,2018
"Geneva County, Alabama",28103.0,01,061,2018
"Valdez-Cordova Census Area, Alaska",-666666666.0,02,261,2018
"Hoonah-Angoon Census Area, Alaska",-666666666.0,02,105,2018
"Wrangell City and Borough, Alaska",-666666666.0,02,275,2018
"Pima County, Arizona",55027.0,04,019,2018
"Gila County, Arizona",-666666666.0,04,007,2018
"Cochise County, Arizona",79457.0,04,003,2018
"Apache County, Arizona",50417.0,04,001,2018
"Yavapai County, Arizona",57992.0,04,025,2018
"Navajo County, Arizona",49853.0,04,017,2018
"Pulaski County, Arkansas",41402.0,05,119,2018
"Clay County, Arkansas",-666666666.0,05,021,2018
"Dallas County, Arkansas",41352.0,05,039,2018
"Randolph County, Arkansas",-666666666.0,05,121,2018
"Boone County, Arkansas",-666666666.0,05,009,2018
"Independence County, Arkansas",69318.0,05,063,2018
"Grant County, Arkansas",71000.0,05,053,2018
"Faulkner County, Arkansas",37306.0,05,045,2018
"Marion County, Arkansas",-666666666.0,05,089,2018
"Searcy County, Arkansas",-666666666.0,05,129,2018
"Crawford County, Arkansas",21628.0,05,033,2018
"Hot Spring County, Arkansas",32463.0,05,059,2018
"Madison County, Arkansas",-666666666.0,05,087,2018
"Howard County, Arkansas",36667.0,05,061,2018
"Mississippi County, Arkansas",32696.0,05,093,2018
"Union County, Arkansas",34505.0,05,139,2018
"Geauga County, Ohio",55417.0,39,055,2018
"Monroe County, Ohio",-666666666.0,39,111,2018
"Lake County, Ohio",47135.0,39,085,2018
"Clark County, Ohio",40076.0,39,023,2018
"Holmes County, Ohio",-666666666.0,39,075,2018
"Warren County, Ohio",99750.0,39,165,2018
"Ashland County, Ohio",-666666666.0,39,005,2018
"Seminole County, Oklahoma",41354.0,40,133,2018
"Blaine County, Oklahoma",59464.0,40,011,2018
"Coal County, Oklahoma",-666666666.0,40,029,2018
"Kingfisher County, Oklahoma",103333.0,40,073,2018
"Marshall County, Oklahoma",-666666666.0,40,095,2018
"Nowata County, Oklahoma",-666666666.0,40,105,2018
"Rogers County, Oklahoma",78125.0,40,131,2018
"Alfalfa County, Oklahoma",-666666666.0,40,003,2018
"Cleveland County, Oklahoma",56843.0,40,027,2018
"Atoka County, Oklahoma",-666666666.0,40,005,2018
"Dewey County, Oklahoma",-666666666.0,40,043,2018
"Logan County, Oklahoma",31169.0,40,083,2018
"Washington County, Oklahoma",47000.0,40,147,2018
"Haskell County, Oklahoma",-666666666.0,40,061,2018
"Okmulgee County, Oklahoma",34571.0,40,111,2018
"Jefferson County, Oklahoma",65568.0,40,067,2018
"Garvin County, Oklahoma",41065.0,40,049,2018
"Pontotoc County, Oklahoma",52321.0,40,123,2018
"Hughes County, Oklahoma",40893.0,40,063,2018
"Comanche County, Oklahoma",52261.0,40,031,2018
"Pawnee County, Oklahoma",-666666666.0,40,117,2018
"Douglas County, Oregon",60500.0,41,019,2018
"Polk County, Oregon",56628.0,41,053,2018
"Deschutes County, Oregon",-666666666.0,41,017,2018
"Yamhill County, Oregon",93346.0,41,071,2018
"Klamath County, Oregon",48971.0,41,035,2018
"Benton County, Oregon",-666666666.0,41,003,2018
"Crook County, Oregon",-666666666.0,41,013,2018
"Harney County, Oregon",-666666666.0,41,025,2018
"Wallowa County, Oregon",-666666666.0,41,063,2018
"Wheeler County, Oregon",-666666666.0,41,069,2018
"Coos County, Oregon",-666666666.0,41,011,2018
"Hood River County, Oregon",-666666666.0,41,027,2018
"Multnomah County, Oregon",41329.0,41,051,2018
"Franklin County, Pennsylvania",49167.0,42,055,2018
"Bedford County, Pennsylvania",-666666666.0,42,009,2018
"Somerset County, Pennsylvania",-666666666.0,42,111,2018
"York County, Pennsylvania",51618.0,42,133,2018
"Bradford County, Pennsylvania",46000.0,42,015,2018
"Chester County, Pennsylvania",65774.0,42,029,2018
"Indiana County, Pennsylvania",63980.0,42,063,2018
"Washington County, Pennsylvania",51042.0,42,125,2018
"Pike County, Pennsylvania",101319.0,42,103,2018
"Lehigh County, Pennsylvania",44667.0,42,077,2018
"Clarion County, Pennsylvania",-666666666.0,42,031,2018
"Clearfield County, Pennsylvania",2499.0,42,033,2018
"Lycoming County, Pennsylvania",25125.0,42,081,2018
"Warren County, Pennsylvania",-666666666.0,42,123,2018
