NAME,B19113C_001E,state,county,year
"Vermillion County, Indiana",-666666666.0,18,165,2016
"Vigo County, Indiana",46125.0,18,167,2016
"Wabash County, Indiana",59261.0,18,169,2016
"Warren County, Indiana",-666666666.0,18,171,2016
"Warrick County, Indiana",-666666666.0,18,173,2016
"Washington County, Indiana",-666666666.0,18,175,2016
"Wayne County, Indiana",-666666666.0,18,177,2016
"Wells County, Indiana",96063.0,18,179,2016
"White County, Indiana",-666666666.0,18,181,2016
"Whitley County, Indiana",59615.0,18,183,2016
"Adair County, Iowa",-666666666.0,19,001,2016
"Adams County, Iowa",-666666666.0,19,003,2016
"Allamakee County, Iowa",-666666666.0,19,005,2016
"Appanoose County, Iowa",-666666666.0,19,007,2016
"Audubon County, Iowa",-666666666.0,19,009,2016
"Benton County, Iowa",-666666666.0,19,011,2016
"Black Hawk County, Iowa",-666666666.0,19,013,2016
"Boone County, Iowa",-666666666.0,19,015,2016
"Bremer County, Iowa",-666666666.0,19,017,2016
"Buchanan County, Iowa",-666666666.0,19,019,2016
"Buena Vista County, Iowa",-666666666.0,19,021,2016
"Butler County, Iowa",-666666666.0,19,023,2016
"Calhoun County, Iowa",-666666666.0,19,025,2016
"Carroll County, Iowa",-666666666.0,19,027,2016
"Cass County, Iowa",-666666666.0,19,029,2016
"Cedar County, Iowa",-666666666.0,19,031,2016
"Cerro Gordo County, Iowa",-666666666.0,19,033,2016
"Cherokee County, Iowa",-666666666.0,19,035,2016
"Chickasaw County, Iowa",-666666666.0,19,037,2016
"Clarke County, Iowa",-666666666.0,19,039,2016
"Clay County, Iowa",-666666666.0,19,041,2016
"Clayton County, Iowa",53929.0,19,043,2016
"Clinton County, Iowa",-666666666.0,19,045,2016
"Crawford County, Iowa",-666666666.0,19,047,2016
"Dallas County, Iowa",-666666666.0,19,049,2016
"Davis County, Iowa",-666666666.0,19,051,2016
"Decatur County, Iowa",-666666666.0,19,053,2016
"Delaware County, Iowa",-666666666.0,19,055,2016
"Des Moines County, Iowa",-666666666.0,19,057,2016
"Dickinson County, Iowa",-666666666.0,19,059,2016
"Dubuque County, Iowa",-666666666.0,19,061,2016
"Emmet County, Iowa",-666666666.0,19,063,2016
"Fayette County, Iowa",-666666666.0,19,065,2016
"Floyd County, Iowa",-666666666.0,19,067,2016
"Franklin County, Iowa",-666666666.0,19,069,2016
"Fremont County, Iowa",-666666666.0,19,071,2016
"Greene County, Iowa",-666666666.0,19,073,2016
"Grundy County, Iowa",-666666666.0,19,075,2016
"Guthrie County, Iowa",-666666666.0,19,077,2016
"Hamilton County, Iowa",-666666666.0,19,079,2016
"Hancock County, Iowa",-666666666.0,19,081,2016
"Hardin County, Iowa",-666666666.0,19,083,2016
"Harrison County, Iowa",-666666666.0,19,085,2016
"Henry County, Iowa",-666666666.0,19,087,2016
"Howard County, Iowa",-666666666.0,19,089,2016
"Humboldt County, Iowa",-666666666.0,19,091,2016
"Ida County, Iowa",-666666666.0,19,093,2016
"Iowa County, Iowa",-666666666.0,19,095,2016
"Jackson County, Iowa",-666666666.0,19,097,2016
"Jasper County, Iowa",-666666666.0,19,099,2016
"Jefferson County, Iowa",-666666666.0,19,101,2016
"Johnson County, Iowa",-666666666.0,19,103,2016
"Jones County, Iowa",-666666666.0,19,105,2016
"Keokuk County, Iowa",-666666666.0,19,107,2016
"Kossuth County, Iowa",-666666666.0,19,109,2016
"Lee County, Iowa",-666666666.0,19,111,2016
"Linn County, Iowa",58716.0,19,113,2016
"Louisa County, Iowa",-666666666.0,19,115,2016
"Lucas County, Iowa",-666666666.0,19,117,2016
"Lyon County, Iowa",148333.0,19,119,2016
"Madison County, Iowa",-666666666.0,19,121,2016
"Mahaska County, Iowa",48500.0,19,123,2016
"Marion County, Iowa",-666666666.0,19,125,2016
"Marshall County, Iowa",-666666666.0,19,127,2016
"Mills County, Iowa",-666666666.0,19,129,2016
"Mitchell County, Iowa",-666666666.0,19,131,2016
"Monona County, Iowa",-666666666.0,19,133,2016
"Monroe County, Iowa",-666666666.0,19,135,2016
"Montgomery County, Iowa",-666666666.0,19,137,2016
"Muscatine County, Iowa",96212.0,19,139,2016
"O'Brien County, Iowa",-666666666.0,19,141,2016
"Osceola County, Iowa",-666666666.0,19,143,2016
"Page County, Iowa",-666666666.0,19,145,2016
"Palo Alto County, Iowa",-666666666.0,19,147,2016
"Plymouth County, Iowa",-666666666.0,19,149,2016
"Pocahontas County, Iowa",-666666666.0,19,151,2016
"Polk County, Iowa",21401.0,19,153,2016
"Pottawattamie County, Iowa",47574.0,19,155,2016
"Poweshiek County, Iowa",-666666666.0,19,157,2016
"Ringgold County, Iowa",-666666666.0,19,159,2016
"Sac County, Iowa",-666666666.0,19,161,2016
"Scott County, Iowa",33810.0,19,163,2016
"Shelby County, Iowa",73750.0,19,165,2016
"Sioux County, Iowa",-666666666.0,19,167,2016
"Story County, Iowa",51974.0,19,169,2016
"Tama County, Iowa",51250.0,19,171,2016
"Taylor County, Iowa",-666666666.0,19,173,2016
"Union County, Iowa",-666666666.0,19,175,2016
"Van Buren County, Iowa",-666666666.0,19,177,2016
"Wapello County, Iowa",-666666666.0,19,179,2016
"Warren County, Iowa",-666666666.0,19,181,2016
"Washington County, Iowa",-666666666.0,19,183,2016
"Wayne County, Iowa",-666666666.0,19,185,2016
"Webster County, Iowa",-666666666.0,19,187,2016
"Winnebago County, Iowa",-666666666.0,19,189,2016
"Winneshiek County, Iowa",-666666666.0,19,191,2016
"Woodbury County, Iowa",21385.0,19,193,2016
"Worth County, Iowa",-666666666.0,19,195,2016
"Wright County, Iowa",-666666666.0,19,197,2016
"Allen County, Kansas",23750.0,20,001,2016
"Anderson County, Kansas",-666666666.0,20,003,2016
"Atchison County, Kansas",-666666666.0,20,005,2016
"Barber County, Kansas",-666666666.0,20,007,2016
"Barton County, Kansas",-666666666.0,20,009,2016
"Bourbon County, Kansas",77188.0,20,011,2016
"Brown County, Kansas",36333.0,20,013,2016
"Butler County, Kansas",97863.0,20,015,2016
"Chase County, Kansas",-666666666.0,20,017,2016
"Chautauqua County, Kansas",-666666666.0,20,019,2016
"Cherokee County, Kansas",55125.0,20,021,2016
"Cheyenne County, Kansas",-666666666.0,20,023,2016
"Clark County, Kansas",-666666666.0,20,025,2016
"Clay County, Kansas",71250.0,20,027,2016
"Cloud County, Kansas",-666666666.0,20,029,2016
"Coffey County, Kansas",-666666666.0,20,031,2016
"Comanche County, Kansas",-666666666.0,20,033,2016
"Cowley County, Kansas",50333.0,20,035,2016
"Crawford County, Kansas",-666666666.0,20,037,2016
"Decatur County, Kansas",-666666666.0,20,039,2016
"Dickinson County, Kansas",-666666666.0,20,041,2016
"Doniphan County, Kansas",69167.0,20,043,2016
"Douglas County, Kansas",65298.0,20,045,2016
"Edwards County, Kansas",-666666666.0,20,047,2016
"Elk County, Kansas",25625.0,20,049,2016
"Ellis County, Kansas",-666666666.0,20,051,2016
"Ellsworth County, Kansas",-666666666.0,20,053,2016
"Finney County, Kansas",46071.0,20,055,2016
"Ford County, Kansas",51641.0,20,057,2016
"Franklin County, Kansas",75000.0,20,059,2016
"Geary County, Kansas",-666666666.0,20,061,2016
"Gove County, Kansas",-666666666.0,20,063,2016
"Graham County, Kansas",-666666666.0,20,065,2016
"Grant County, Kansas",-666666666.0,20,067,2016
"Gray County, Kansas",-666666666.0,20,069,2016
"Greeley County, Kansas",-666666666.0,20,071,2016
"Greenwood County, Kansas",76250.0,20,073,2016
"Hamilton County, Kansas",-666666666.0,20,075,2016
"Harper County, Kansas",65481.0,20,077,2016
"Harvey County, Kansas",-666666666.0,20,079,2016
"Haskell County, Kansas",-666666666.0,20,081,2016
"Hodgeman County, Kansas",-666666666.0,20,083,2016
"Jackson County, Kansas",31648.0,20,085,2016
"Jefferson County, Kansas",55938.0,20,087,2016
"Jewell County, Kansas",-666666666.0,20,089,2016
"Johnson County, Kansas",88558.0,20,091,2016
"Kearny County, Kansas",-666666666.0,20,093,2016
"Kingman County, Kansas",-666666666.0,20,095,2016
"Kiowa County, Kansas",-666666666.0,20,097,2016
"Labette County, Kansas",68750.0,20,099,2016
"Lane County, Kansas",-666666666.0,20,101,2016
"Leavenworth County, Kansas",69625.0,20,103,2016
"Lincoln County, Kansas",-666666666.0,20,105,2016
"Linn County, Kansas",75729.0,20,107,2016
"Logan County, Kansas",-666666666.0,20,109,2016
"Lyon County, Kansas",31397.0,20,111,2016
"McPherson County, Kansas",-666666666.0,20,113,2016
"Marion County, Kansas",-666666666.0,20,115,2016
"Marshall County, Kansas",-666666666.0,20,117,2016
"Meade County, Kansas",-666666666.0,20,119,2016
"Miami County, Kansas",-666666666.0,20,121,2016
"Mitchell County, Kansas",-666666666.0,20,123,2016
"Montgomery County, Kansas",39881.0,20,125,2016
"Morris County, Kansas",-666666666.0,20,127,2016
"Morton County, Kansas",-666666666.0,20,129,2016
"Nemaha County, Kansas",-666666666.0,20,131,2016
"Neosho County, Kansas",-666666666.0,20,133,2016
"Ness County, Kansas",-666666666.0,20,135,2016
"Norton County, Kansas",-666666666.0,20,137,2016
"Osage County, Kansas",-666666666.0,20,139,2016
"Osborne County, Kansas",-666666666.0,20,141,2016
"Ottawa County, Kansas",-666666666.0,20,143,2016
"Pawnee County, Kansas",-666666666.0,20,145,2016
"Phillips County, Kansas",-666666666.0,20,147,2016
"Pottawatomie County, Kansas",73333.0,20,149,2016
"Pratt County, Kansas",-666666666.0,20,151,2016
"Rawlins County, Kansas",-666666666.0,20,153,2016
"Reno County, Kansas",-666666666.0,20,155,2016
"Republic County, Kansas",-666666666.0,20,157,2016
"Rice County, Kansas",-666666666.0,20,159,2016
"Riley County, Kansas",-666666666.0,20,161,2016
"Rooks County, Kansas",-666666666.0,20,163,2016
"Rush County, Kansas",-666666666.0,20,165,2016
"Russell County, Kansas",-666666666.0,20,167,2016
"Saline County, Kansas",21625.0,20,169,2016
"Scott County, Kansas",-666666666.0,20,171,2016
"Sedgwick County, Kansas",55524.0,20,173,2016
"Seward County, Kansas",83977.0,20,175,2016
"Shawnee County, Kansas",58419.0,20,177,2016
"Sheridan County, Kansas",-666666666.0,20,179,2016
"Sherman County, Kansas",-666666666.0,20,181,2016
"Smith County, Kansas",-666666666.0,20,183,2016
"Stafford County, Kansas",-666666666.0,20,185,2016
"Stanton County, Kansas",-666666666.0,20,187,2016
"Stevens County, Kansas",-666666666.0,20,189,2016
"Sumner County, Kansas",76136.0,20,191,2016
"Thomas County, Kansas",-666666666.0,20,193,2016
"Trego County, Kansas",-666666666.0,20,195,2016
"Wabaunsee County, Kansas",-666666666.0,20,197,2016
"Wallace County, Kansas",-666666666.0,20,199,2016
"Washington County, Kansas",-666666666.0,20,201,2016
"Wichita County, Kansas",-666666666.0,20,203,2016
"Wilson County, Kansas",37250.0,20,205,2016
"Woodson County, Kansas",-666666666.0,20,207,2016
"Wyandotte County, Kansas",42734.0,20,209,2016
"Adair County, Kentucky",-666666666.0,21,001,2016
"Allen County, Kentucky",-666666666.0,21,003,2016
"Anderson County, Kentucky",-666666666.0,21,005,2016
"Ballard County, Kentucky",-666666666.0,21,007,2016
"Barren County, Kentucky",-666666666.0,21,009,2016
"Bath County, Kentucky",-666666666.0,21,011,2016
"Bell County, Kentucky",-666666666.0,21,013,2016
"Boone County, Kentucky",114107.0,21,015,2016
"Bourbon County, Kentucky",-666666666.0,21,017,2016
"Boyd County, Kentucky",-666666666.0,21,019,2016
"Boyle County, Kentucky",-666666666.0,21,021,2016
"Bracken County, Kentucky",-666666666.0,21,023,2016
"Breathitt County, Kentucky",-666666666.0,21,025,2016
"Breckinridge County, Kentucky",-666666666.0,21,027,2016
"Bullitt County, Kentucky",-666666666.0,21,029,2016
"Butler County, Kentucky",-666666666.0,21,031,2016
"Caldwell County, Kentucky",-666666666.0,21,033,2016
"Calloway County, Kentucky",-666666666.0,21,035,2016
"Campbell County, Kentucky",92857.0,21,037,2016
"Carlisle County, Kentucky",-666666666.0,21,039,2016
"Carroll County, Kentucky",-666666666.0,21,041,2016
"Carter County, Kentucky",-666666666.0,21,043,2016
"Casey County, Kentucky",-666666666.0,21,045,2016
"Christian County, Kentucky",31250.0,21,047,2016
"Clark County, Kentucky",-666666666.0,21,049,2016
"Clay County, Kentucky",-666666666.0,21,051,2016
"Clinton County, Kentucky",-666666666.0,21,053,2016
"Crittenden County, Kentucky",-666666666.0,21,055,2016
"Cumberland County, Kentucky",-666666666.0,21,057,2016
"Daviess County, Kentucky",-666666666.0,21,059,2016
"Edmonson County, Kentucky",-666666666.0,21,061,2016
"Elliott County, Kentucky",-666666666.0,21,063,2016
"Estill County, Kentucky",-666666666.0,21,065,2016
"Fayette County, Kentucky",30170.0,21,067,2016
"Fleming County, Kentucky",-666666666.0,21,069,2016
"Floyd County, Kentucky",-666666666.0,21,071,2016
"Franklin County, Kentucky",-666666666.0,21,073,2016
"Fulton County, Kentucky",-666666666.0,21,075,2016
"Gallatin County, Kentucky",-666666666.0,21,077,2016
"Garrard County, Kentucky",-666666666.0,21,079,2016
"Grant County, Kentucky",-666666666.0,21,081,2016
"Graves County, Kentucky",-666666666.0,21,083,2016
"Grayson County, Kentucky",-666666666.0,21,085,2016
"Green County, Kentucky",-666666666.0,21,087,2016
"Greenup County, Kentucky",-666666666.0,21,089,2016
"Hancock County, Kentucky",-666666666.0,21,091,2016
"Hardin County, Kentucky",110804.0,21,093,2016
"Harlan County, Kentucky",-666666666.0,21,095,2016
"Harrison County, Kentucky",-666666666.0,21,097,2016
"Hart County, Kentucky",-666666666.0,21,099,2016
"Henderson County, Kentucky",-666666666.0,21,101,2016
"Henry County, Kentucky",-666666666.0,21,103,2016
"Hickman County, Kentucky",-666666666.0,21,105,2016
"Hopkins County, Kentucky",-666666666.0,21,107,2016
"Jackson County, Kentucky",-666666666.0,21,109,2016
"Jefferson County, Kentucky",43466.0,21,111,2016
"Jessamine County, Kentucky",-666666666.0,21,113,2016
"Johnson County, Kentucky",-666666666.0,21,115,2016
"Kenton County, Kentucky",-666666666.0,21,117,2016
"Knott County, Kentucky",-666666666.0,21,119,2016
"Knox County, Kentucky",-666666666.0,21,121,2016
"Assumption Parish, Louisiana",-666666666.0,22,007,2016
"Avoyelles Parish, Louisiana",16767.0,22,009,2016
"Beauregard Parish, Louisiana",89821.0,22,011,2016
"Bienville Parish, Louisiana",-666666666.0,22,013,2016
"Bossier Parish, Louisiana",61573.0,22,015,2016
"Caddo Parish, Louisiana",-666666666.0,22,017,2016
"Calcasieu Parish, Louisiana",63951.0,22,019,2016
"Caldwell Parish, Louisiana",-666666666.0,22,021,2016
"Cameron Parish, Louisiana",-666666666.0,22,023,2016
"Catahoula Parish, Louisiana",-666666666.0,22,025,2016
"Claiborne Parish, Louisiana",95938.0,22,027,2016
"Concordia Parish, Louisiana",-666666666.0,22,029,2016
"De Soto Parish, Louisiana",-666666666.0,22,031,2016
"East Baton Rouge Parish, Louisiana",51667.0,22,033,2016
"East Carroll Parish, Louisiana",-666666666.0,22,035,2016
"East Feliciana Parish, Louisiana",-666666666.0,22,037,2016
"Evangeline Parish, Louisiana",-666666666.0,22,039,2016
"Franklin Parish, Louisiana",-666666666.0,22,041,2016
"Grant Parish, Louisiana",96500.0,22,043,2016
"Iberia Parish, Louisiana",-666666666.0,22,045,2016
"Iberville Parish, Louisiana",-666666666.0,22,047,2016
"Jackson Parish, Louisiana",-666666666.0,22,049,2016
"Jefferson Parish, Louisiana",61713.0,22,051,2016
"Jefferson Davis Parish, Louisiana",177639.0,22,053,2016
"Lafayette Parish, Louisiana",104111.0,22,055,2016
"Lafourche Parish, Louisiana",54028.0,22,057,2016
"LaSalle Parish, Louisiana",-666666666.0,22,059,2016
"Lincoln Parish, Louisiana",-666666666.0,22,061,2016
"Livingston Parish, Louisiana",-666666666.0,22,063,2016
"Madison Parish, Louisiana",-666666666.0,22,065,2016
"Morehouse Parish, Louisiana",-666666666.0,22,067,2016
"Natchitoches Parish, Louisiana",-666666666.0,22,069,2016
"Orleans Parish, Louisiana",39286.0,22,071,2016
"Ouachita Parish, Louisiana",-666666666.0,22,073,2016
"Plaquemines Parish, Louisiana",97778.0,22,075,2016
"Pointe Coupee Parish, Louisiana",-666666666.0,22,077,2016
"Rapides Parish, Louisiana",49569.0,22,079,2016
"Red River Parish, Louisiana",-666666666.0,22,081,2016
"Richland Parish, Louisiana",-666666666.0,22,083,2016
"Sabine Parish, Louisiana",41042.0,22,085,2016
"St. Bernard Parish, Louisiana",70156.0,22,087,2016
"St. Charles Parish, Louisiana",-666666666.0,22,089,2016
"St. Helena Parish, Louisiana",-666666666.0,22,091,2016
"St. James Parish, Louisiana",-666666666.0,22,093,2016
"St. John the Baptist Parish, Louisiana",-666666666.0,22,095,2016
"St. Landry Parish, Louisiana",-666666666.0,22,097,2016
"St. Martin Parish, Louisiana",55208.0,22,099,2016
"St. Mary Parish, Louisiana",55500.0,22,101,2016
"St. Tammany Parish, Louisiana",24625.0,22,103,2016
"Tangipahoa Parish, Louisiana",-666666666.0,22,105,2016
"Tensas Parish, Louisiana",-666666666.0,22,107,2016
"Terrebonne Parish, Louisiana",53313.0,22,109,2016
"Union Parish, Louisiana",-666666666.0,22,111,2016
"Vermilion Parish, Louisiana",130333.0,22,113,2016
"Vernon Parish, Louisiana",48346.0,22,115,2016
"Washington Parish, Louisiana",85595.0,22,117,2016
"Webster Parish, Louisiana",-666666666.0,22,119,2016
"West Baton Rouge Parish, Louisiana",-666666666.0,22,121,2016
"West Carroll Parish, Louisiana",-666666666.0,22,123,2016
"Livingston County, Missouri",-666666666.0,29,117,2016
"McDonald County, Missouri",30345.0,29,119,2016
"Macon County, Missouri",-666666666.0,29,121,2016
"Madison County, Missouri",-666666666.0,29,123,2016
"Maries County, Missouri",75625.0,29,125,2016
"Marion County, Missouri",-666666666.0,29,127,2016
"Mercer County, Missouri",-666666666.0,29,129,2016
"Miller County, Missouri",23750.0,29,131,2016
"Mississippi County, Missouri",-666666666.0,29,133,2016
"Moniteau County, Missouri",-666666666.0,29,135,2016
"Monroe County, Missouri",-666666666.0,29,137,2016
"Montgomery County, Missouri",-666666666.0,29,139,2016
"Morgan County, Missouri",-666666666.0,29,141,2016
"New Madrid County, Missouri",-666666666.0,29,143,2016
"Newton County, Missouri",36818.0,29,145,2016
"Nodaway County, Missouri",-666666666.0,29,147,2016
"Oregon County, Missouri",-666666666.0,29,149,2016
"Osage County, Missouri",-666666666.0,29,151,2016
"Ozark County, Missouri",-666666666.0,29,153,2016
"Pemiscot County, Missouri",-666666666.0,29,155,2016
"Perry County, Missouri",-666666666.0,29,157,2016
"Pettis County, Missouri",-666666666.0,29,159,2016
"Phelps County, Missouri",59278.0,29,161,2016
"Pike County, Missouri",-666666666.0,29,163,2016
"Platte County, Missouri",88472.0,29,165,2016
"Polk County, Missouri",-666666666.0,29,167,2016
"Pulaski County, Missouri",-666666666.0,29,169,2016
"Putnam County, Missouri",-666666666.0,29,171,2016
"Ralls County, Missouri",-666666666.0,29,173,2016
"Randolph County, Missouri",-666666666.0,29,175,2016
"Ray County, Missouri",79375.0,29,177,2016
"Reynolds County, Missouri",-666666666.0,29,179,2016
"Ripley County, Missouri",-666666666.0,29,181,2016
"St. Charles County, Missouri",60208.0,29,183,2016
"St. Clair County, Missouri",-666666666.0,29,185,2016
"Ste. Genevieve County, Missouri",-666666666.0,29,186,2016
"St. Francois County, Missouri",-666666666.0,29,187,2016
"St. Louis County, Missouri",65917.0,29,189,2016
"Saline County, Missouri",-666666666.0,29,195,2016
"Schuyler County, Missouri",-666666666.0,29,197,2016
"Scotland County, Missouri",-666666666.0,29,199,2016
"Scott County, Missouri",-666666666.0,29,201,2016
"Shannon County, Missouri",-666666666.0,29,203,2016
"Shelby County, Missouri",-666666666.0,29,205,2016
"Stoddard County, Missouri",-666666666.0,29,207,2016
"Stone County, Missouri",-666666666.0,29,209,2016
"Sullivan County, Missouri",36250.0,29,211,2016
"Taney County, Missouri",36316.0,29,213,2016
"Texas County, Missouri",-666666666.0,29,215,2016
"Vernon County, Missouri",-666666666.0,29,217,2016
"Warren County, Missouri",74911.0,29,219,2016
"Washington County, Missouri",-666666666.0,29,221,2016
"Wayne County, Missouri",-666666666.0,29,223,2016
"Webster County, Missouri",61136.0,29,225,2016
"Worth County, Missouri",-666666666.0,29,227,2016
"Wright County, Missouri",-666666666.0,29,229,2016
"St. Louis city, Missouri",47917.0,29,510,2016
"Beaverhead County, Montana",26087.0,30,001,2016
"Big Horn County, Montana",35221.0,30,003,2016
"Blaine County, Montana",35174.0,30,005,2016
"Broadwater County, Montana",-666666666.0,30,007,2016
"Carbon County, Montana",-666666666.0,30,009,2016
"West Feliciana Parish, Louisiana",-666666666.0,22,125,2016
"Winn Parish, Louisiana",-666666666.0,22,127,2016
"Androscoggin County, Maine",-666666666.0,23,001,2016
"Aroostook County, Maine",24188.0,23,003,2016
"Cumberland County, Maine",-666666666.0,23,005,2016
"Franklin County, Maine",-666666666.0,23,007,2016
"Hancock County, Maine",-666666666.0,23,009,2016
"Kennebec County, Maine",56420.0,23,011,2016
"Knox County, Maine",113529.0,23,013,2016
"Lincoln County, Maine",16563.0,23,015,2016
"Oxford County, Maine",-666666666.0,23,017,2016
"Penobscot County, Maine",41429.0,23,019,2016
"Piscataquis County, Maine",-666666666.0,23,021,2016
"Sagadahoc County, Maine",-666666666.0,23,023,2016
"Somerset County, Maine",28167.0,23,025,2016
"Waldo County, Maine",31406.0,23,027,2016
"Washington County, Maine",30104.0,23,029,2016
"York County, Maine",19896.0,23,031,2016
"Allegany County, Maryland",-666666666.0,24,001,2016
"Anne Arundel County, Maryland",80938.0,24,003,2016
"Baltimore County, Maryland",66118.0,24,005,2016
"Calvert County, Maryland",-666666666.0,24,009,2016
"Caroline County, Maryland",-666666666.0,24,011,2016
"Carroll County, Maryland",82708.0,24,013,2016
"Cecil County, Maryland",-666666666.0,24,015,2016
"Charles County, Maryland",82386.0,24,017,2016
"Dorchester County, Maryland",-666666666.0,24,019,2016
"Frederick County, Maryland",-666666666.0,24,021,2016
"Garrett County, Maryland",2499.0,24,023,2016
"Harford County, Maryland",-666666666.0,24,025,2016
"Howard County, Maryland",76801.0,24,027,2016
"Kent County, Maryland",-666666666.0,24,029,2016
"Montgomery County, Maryland",74659.0,24,031,2016
"Prince George's County, Maryland",65833.0,24,033,2016
"Queen Anne's County, Maryland",140417.0,24,035,2016
"St. Mary's County, Maryland",96750.0,24,037,2016
"Somerset County, Maryland",-666666666.0,24,039,2016
"Talbot County, Maryland",-666666666.0,24,041,2016
"Washington County, Maryland",96667.0,24,043,2016
"Wicomico County, Maryland",-666666666.0,24,045,2016
"Worcester County, Maryland",110500.0,24,047,2016
"Baltimore city, Maryland",-666666666.0,24,510,2016
"Barnstable County, Massachusetts",145398.0,25,001,2016
"Berkshire County, Massachusetts",-666666666.0,25,003,2016
"Bristol County, Massachusetts",-666666666.0,25,005,2016
"Dukes County, Massachusetts",-666666666.0,25,007,2016
"Essex County, Massachusetts",49850.0,25,009,2016
"Franklin County, Massachusetts",-666666666.0,25,011,2016
"Hampden County, Massachusetts",21023.0,25,013,2016
"Hampshire County, Massachusetts",-666666666.0,25,015,2016
"Middlesex County, Massachusetts",71786.0,25,017,2016
"Nantucket County, Massachusetts",-666666666.0,25,019,2016
"Norfolk County, Massachusetts",68563.0,25,021,2016
"Plymouth County, Massachusetts",72344.0,25,023,2016
"Suffolk County, Massachusetts",39899.0,25,025,2016
"Worcester County, Massachusetts",58304.0,25,027,2016
"Alcona County, Michigan",-666666666.0,26,001,2016
"Alger County, Michigan",50625.0,26,003,2016
"Allegan County, Michigan",43750.0,26,005,2016
"Alpena County, Michigan",-666666666.0,26,007,2016
"Antrim County, Michigan",57500.0,26,009,2016
"Arenac County, Michigan",-666666666.0,26,011,2016
"Baraga County, Michigan",36250.0,26,013,2016
"Barry County, Michigan",28438.0,26,015,2016
"Bay County, Michigan",48750.0,26,017,2016
"Benzie County, Michigan",42500.0,26,019,2016
"Berrien County, Michigan",49550.0,26,021,2016
"Branch County, Michigan",-666666666.0,26,023,2016
"Calhoun County, Michigan",52585.0,26,025,2016
"Cass County, Michigan",85046.0,26,027,2016
"Charlevoix County, Michigan",45750.0,26,029,2016
"Cheboygan County, Michigan",52857.0,26,031,2016
"Chippewa County, Michigan",38566.0,26,033,2016
"Clare County, Michigan",32115.0,26,035,2016
"Clinton County, Michigan",-666666666.0,26,037,2016
"Crawford County, Michigan",61250.0,26,039,2016
"Delta County, Michigan",28750.0,26,041,2016
"Dickinson County, Michigan",-666666666.0,26,043,2016
"Eaton County, Michigan",75093.0,26,045,2016
"Emmet County, Michigan",58750.0,26,047,2016
"Genesee County, Michigan",64375.0,26,049,2016
"Gladwin County, Michigan",31875.0,26,051,2016
"Gogebic County, Michigan",40938.0,26,053,2016
"Grand Traverse County, Michigan",50154.0,26,055,2016
"Gratiot County, Michigan",-666666666.0,26,057,2016
"Hillsdale County, Michigan",-666666666.0,26,059,2016
"Houghton County, Michigan",-666666666.0,26,061,2016
"Huron County, Michigan",-666666666.0,26,063,2016
"Ingham County, Michigan",40819.0,26,065,2016
"Ionia County, Michigan",67422.0,26,067,2016
"Iosco County, Michigan",-666666666.0,26,069,2016
"Iron County, Michigan",80759.0,26,071,2016
"Isabella County, Michigan",59554.0,26,073,2016
"Jackson County, Michigan",75089.0,26,075,2016
"Kalamazoo County, Michigan",-666666666.0,26,077,2016
"Kalkaska County, Michigan",85385.0,26,079,2016
"Kent County, Michigan",33466.0,26,081,2016
"Keweenaw County, Michigan",-666666666.0,26,083,2016
"Lake County, Michigan",24219.0,26,085,2016
"Lapeer County, Michigan",61579.0,26,087,2016
"Leelanau County, Michigan",40000.0,26,089,2016
"Lenawee County, Michigan",51833.0,26,091,2016
"Livingston County, Michigan",80250.0,26,093,2016
"Luce County, Michigan",41000.0,26,095,2016
"Mackinac County, Michigan",39118.0,26,097,2016
"Macomb County, Michigan",38152.0,26,099,2016
"Manistee County, Michigan",39760.0,26,101,2016
"Marquette County, Michigan",47750.0,26,103,2016
"Mason County, Michigan",46964.0,26,105,2016
"Mecosta County, Michigan",-666666666.0,26,107,2016
"Menominee County, Michigan",35707.0,26,109,2016
"Midland County, Michigan",41341.0,26,111,2016
"Missaukee County, Michigan",38542.0,26,113,2016
"Monroe County, Michigan",58125.0,26,115,2016
"Montcalm County, Michigan",62500.0,26,117,2016
"Montmorency County, Michigan",86875.0,26,119,2016
"Muskegon County, Michigan",28958.0,26,121,2016
"Newaygo County, Michigan",54191.0,26,123,2016
"Oakland County, Michigan",68478.0,26,125,2016
"Oceana County, Michigan",49375.0,26,127,2016
"Ogemaw County, Michigan",-666666666.0,26,129,2016
"Ontonagon County, Michigan",31458.0,26,131,2016
"Osceola County, Michigan",34000.0,26,133,2016
"Oscoda County, Michigan",-666666666.0,26,135,2016
"Otsego County, Michigan",-666666666.0,26,137,2016
"Ottawa County, Michigan",32136.0,26,139,2016
"Presque Isle County, Michigan",65833.0,26,141,2016
"Roscommon County, Michigan",-666666666.0,26,143,2016
"Saginaw County, Michigan",51528.0,26,145,2016
"St. Clair County, Michigan",-666666666.0,26,147,2016
"St. Joseph County, Michigan",26750.0,26,149,2016
"Sanilac County, Michigan",-666666666.0,26,151,2016
"Schoolcraft County, Michigan",33750.0,26,153,2016
"Shiawassee County, Michigan",52083.0,26,155,2016
"Tuscola County, Michigan",41354.0,26,157,2016
"Van Buren County, Michigan",20341.0,26,159,2016
"Washtenaw County, Michigan",60551.0,26,161,2016
"Wayne County, Michigan",49250.0,26,163,2016
"Wexford County, Michigan",57500.0,26,165,2016
"Aitkin County, Minnesota",36328.0,27,001,2016
"Anoka County, Minnesota",67500.0,27,003,2016
"Becker County, Minnesota",32206.0,27,005,2016
