NAME,B19301C_001E,state,county,year
"Coamo Municipio, Puerto Rico",-666666666.0,72,043,2016
"Corozal Municipio, Puerto Rico",-666666666.0,72,047,2016
"Culebra Municipio, Puerto Rico",,72,049,2016
"Dorado Municipio, Puerto Rico",-666666666.0,72,051,2016
"Fajardo Municipio, Puerto Rico",,72,053,2016
"Florida Municipio, Puerto Rico",-666666666.0,72,054,2016
"Guayama Municipio, Puerto Rico",-666666666.0,72,057,2016
"Guayanilla Municipio, Puerto Rico",4099.0,72,059,2016
"Guaynabo Municipio, Puerto Rico",13262.0,72,061,2016
"Gurabo Municipio, Puerto Rico",15540.0,72,063,2016
"Hatillo Municipio, Puerto Rico",-666666666.0,72,065,2016
"Hormigueros Municipio, Puerto Rico",-666666666.0,72,067,2016
"Humacao Municipio, Puerto Rico",9735.0,72,069,2016
"Isabela Municipio, Puerto Rico",,72,071,2016
"Jayuya Municipio, Puerto Rico",6958.0,72,073,2016
"Juncos Municipio, Puerto Rico",,72,077,2016
"Lajas Municipio, Puerto Rico",,72,079,2016
"Lares Municipio, Puerto Rico",,72,081,2016
"Las Piedras Municipio, Puerto Rico",-666666666.0,72,085,2016
"Luquillo Municipio, Puerto Rico",6620.0,72,089,2016
"Maricao Municipio, Puerto Rico",-666666666.0,72,093,2016
"Maunabo Municipio, Puerto Rico",,72,095,2016
"Moca Municipio, Puerto Rico",,72,099,2016
"Morovis Municipio, Puerto Rico",,72,101,2016
"Naguabo Municipio, Puerto Rico",-666666666.0,72,103,2016
"Naranjito Municipio, Puerto Rico",,72,105,2016
"Orocovis Municipio, Puerto Rico",-666666666.0,72,107,2016
"Patillas Municipio, Puerto Rico",1861.0,72,109,2016
"Ponce Municipio, Puerto Rico",4662.0,72,113,2016
"Quebradillas Municipio, Puerto Rico",3195.0,72,115,2016
"Sabana Grande Municipio, Puerto Rico",12181.0,72,121,2016
"Salinas Municipio, Puerto Rico",,72,123,2016
"San Juan Municipio, Puerto Rico",11690.0,72,127,2016
"San Lorenzo Municipio, Puerto Rico",,72,129,2016
"Santa Isabel Municipio, Puerto Rico",,72,133,2016
"Toa Alta Municipio, Puerto Rico",5206.0,72,135,2016
"Toa Baja Municipio, Puerto Rico",21764.0,72,137,2016
"Trujillo Alto Municipio, Puerto Rico",7661.0,72,139,2016
"Utuado Municipio, Puerto Rico",,72,141,2016
"Vega Alta Municipio, Puerto Rico",,72,143,2016
"Vega Baja Municipio, Puerto Rico",13654.0,72,145,2016
"Vieques Municipio, Puerto Rico",3747.0,72,147,2016
"Villalba Municipio, Puerto Rico",,72,149,2016
"Yabucoa Municipio, Puerto Rico",9562.0,72,151,2016
"Yauco Municipio, Puerto Rico",7333.0,72,153,2016
"Peñuelas Municipio, Puerto Rico",11696.0,72,111,2016
"Rincón Municipio, Puerto Rico",-666666666.0,72,117,2016
"Añasco Municipio, Puerto Rico",-666666666.0,72,011,2016
"Las Marías Municipio, Puerto Rico",,72,083,2016
"Guánica Municipio, Puerto Rico",15616.0,72,055,2016
"Mayagüez Municipio, Puerto Rico",2479.0,72,097,2016
"Comerío Municipio, Puerto Rico",5581.0,72,045,2016
"San Germán Municipio, Puerto Rico",,72,125,2016
"Loíza Municipio, Puerto Rico",,72,087,2016
"San Sebastián Municipio, Puerto Rico",-666666666.0,72,131,2016
"Cataño Municipio, Puerto Rico",,72,033,2016
"Manatí Municipio, Puerto Rico",6768.0,72,091,2016
"Juana Díaz Municipio, Puerto Rico",,72,075,2016
"Río Grande Municipio, Puerto Rico",5480.0,72,119,2016
"Bayamón Municipio, Puerto Rico",6898.0,72,021,2016
"Canóvanas Municipio, Puerto Rico",,72,029,2016
"Bibb County, Alabama",10906.0,01,007,2015
"Blount County, Alabama",21055.0,01,009,2015
"Bullock County, Alabama",,01,011,2015
"Butler County, Alabama",3754.0,01,013,2015
"Calhoun County, Alabama",15906.0,01,015,2015
"Chambers County, Alabama",309800.0,01,017,2015
"Cherokee County, Alabama",37246.0,01,019,2015
"Chilton County, Alabama",29405.0,01,021,2015
"Choctaw County, Alabama",,01,023,2015
"Clarke County, Alabama",,01,025,2015
"Clay County, Alabama",3735.0,01,027,2015
"Cleburne County, Alabama",,01,029,2015
"Coffee County, Alabama",20465.0,01,031,2015
"Colbert County, Alabama",27005.0,01,033,2015
"Conecuh County, Alabama",4300.0,01,035,2015
"Coosa County, Alabama",,01,037,2015
"Covington County, Alabama",16888.0,01,039,2015
"Crenshaw County, Alabama",16099.0,01,041,2015
"Cullman County, Alabama",10253.0,01,043,2015
"Dale County, Alabama",19092.0,01,045,2015
"Dallas County, Alabama",19318.0,01,047,2015
"DeKalb County, Alabama",19912.0,01,049,2015
"Elmore County, Alabama",10909.0,01,051,2015
"Escambia County, Alabama",22901.0,01,053,2015
"Etowah County, Alabama",24656.0,01,055,2015
"Fayette County, Alabama",-666666666.0,01,057,2015
"Franklin County, Alabama",10904.0,01,059,2015
"Geneva County, Alabama",25808.0,01,061,2015
"Greene County, Alabama",,01,063,2015
"Hale County, Alabama",9119.0,01,065,2015
"Henry County, Alabama",-666666666.0,01,067,2015
"Houston County, Alabama",20532.0,01,069,2015
"Jackson County, Alabama",28455.0,01,071,2015
"Jefferson County, Alabama",22229.0,01,073,2015
"Lamar County, Alabama",,01,075,2015
"Lauderdale County, Alabama",30782.0,01,077,2015
"Lawrence County, Alabama",21160.0,01,079,2015
"Lee County, Alabama",19019.0,01,081,2015
"Limestone County, Alabama",29530.0,01,083,2015
"Lowndes County, Alabama",-666666666.0,01,085,2015
"Macon County, Alabama",13085.0,01,087,2015
"Madison County, Alabama",23896.0,01,089,2015
"Marengo County, Alabama",,01,091,2015
"Marion County, Alabama",27903.0,01,093,2015
"Marshall County, Alabama",17143.0,01,095,2015
"Mobile County, Alabama",22236.0,01,097,2015
"Monroe County, Alabama",17046.0,01,099,2015
"Montgomery County, Alabama",29248.0,01,101,2015
"Morgan County, Alabama",36517.0,01,103,2015
"Perry County, Alabama",,01,105,2015
"Pickens County, Alabama",-666666666.0,01,107,2015
"Pike County, Alabama",13397.0,01,109,2015
"Randolph County, Alabama",8817.0,01,111,2015
"Russell County, Alabama",16236.0,01,113,2015
"St. Clair County, Alabama",26195.0,01,115,2015
"Shelby County, Alabama",31485.0,01,117,2015
"Sumter County, Alabama",,01,119,2015
"Talladega County, Alabama",12459.0,01,121,2015
"Tallapoosa County, Alabama",16425.0,01,123,2015
"Tuscaloosa County, Alabama",20517.0,01,125,2015
"Walker County, Alabama",40121.0,01,127,2015
"Washington County, Alabama",18442.0,01,129,2015
"Wilcox County, Alabama",,01,131,2015
"Winston County, Alabama",8020.0,01,133,2015
"Aleutians East Borough, Alaska",23101.0,02,013,2015
"Aleutians West Census Area, Alaska",24849.0,02,016,2015
"Anchorage Municipality, Alaska",23705.0,02,020,2015
"Bethel Census Area, Alaska",13163.0,02,050,2015
"Bristol Bay Borough, Alaska",29422.0,02,060,2015
"Denali Borough, Alaska",22371.0,02,068,2015
"Dillingham Census Area, Alaska",16335.0,02,070,2015
"Fairbanks North Star Borough, Alaska",20343.0,02,090,2015
"Haines Borough, Alaska",39718.0,02,100,2015
"Hoonah-Angoon Census Area, Alaska",19207.0,02,105,2015
"Juneau City and Borough, Alaska",24843.0,02,110,2015
"Kenai Peninsula Borough, Alaska",18073.0,02,122,2015
"Ketchikan Gateway Borough, Alaska",21030.0,02,130,2015
"Kodiak Island Borough, Alaska",19925.0,02,150,2015
"Kusilvak Census Area, Alaska",10136.0,02,158,2015
"Lake and Peninsula Borough, Alaska",17171.0,02,164,2015
"Matanuska-Susitna Borough, Alaska",20015.0,02,170,2015
"Nome Census Area, Alaska",13115.0,02,180,2015
"North Slope Borough, Alaska",22778.0,02,185,2015
"Northwest Arctic Borough, Alaska",15915.0,02,188,2015
"Petersburg Borough, Alaska",21496.0,02,195,2015
"Prince of Wales-Hyder Census Area, Alaska",18778.0,02,198,2015
"Sitka City and Borough, Alaska",21972.0,02,220,2015
"Skagway Municipality, Alaska",22123.0,02,230,2015
"Southeast Fairbanks Census Area, Alaska",12195.0,02,240,2015
"Valdez-Cordova Census Area, Alaska",16804.0,02,261,2015
"Wrangell City and Borough, Alaska",22771.0,02,275,2015
"Yakutat City and Borough, Alaska",25205.0,02,282,2015
"Yukon-Koyukuk Census Area, Alaska",16436.0,02,290,2015
"Apache County, Arizona",10143.0,04,001,2015
"Cochise County, Arizona",19295.0,04,003,2015
"Coconino County, Arizona",13866.0,04,005,2015
"Gila County, Arizona",9559.0,04,007,2015
"Graham County, Arizona",8130.0,04,009,2015
"Greenlee County, Arizona",27652.0,04,011,2015
"La Paz County, Arizona",13381.0,04,012,2015
"Maricopa County, Arizona",16358.0,04,013,2015
"Mohave County, Arizona",13050.0,04,015,2015
"Navajo County, Arizona",10214.0,04,017,2015
"Pima County, Arizona",13086.0,04,019,2015
"Pinal County, Arizona",10487.0,04,021,2015
"Santa Cruz County, Arizona",29063.0,04,023,2015
"Yavapai County, Arizona",17247.0,04,025,2015
"Yuma County, Arizona",11257.0,04,027,2015
"Arkansas County, Arkansas",41233.0,05,001,2015
"Ashley County, Arkansas",,05,003,2015
"Baxter County, Arkansas",18495.0,05,005,2015
"Benton County, Arkansas",20794.0,05,007,2015
"Boone County, Arkansas",11690.0,05,009,2015
"Bradley County, Arkansas",265.0,05,011,2015
"Calhoun County, Arkansas",,05,013,2015
"Carroll County, Arkansas",21469.0,05,015,2015
"Chicot County, Arkansas",11507.0,05,017,2015
"Clark County, Arkansas",10731.0,05,019,2015
"Clay County, Arkansas",31059.0,05,021,2015
"Cleburne County, Arkansas",32449.0,05,023,2015
"Cleveland County, Arkansas",54661.0,05,025,2015
"Columbia County, Arkansas",24005.0,05,027,2015
"Conway County, Arkansas",16661.0,05,029,2015
"Craighead County, Arkansas",11675.0,05,031,2015
"Crawford County, Arkansas",16760.0,05,033,2015
"Crittenden County, Arkansas",20857.0,05,035,2015
"Cross County, Arkansas",8306.0,05,037,2015
"Dallas County, Arkansas",,05,039,2015
"Desha County, Arkansas",-666666666.0,05,041,2015
"Drew County, Arkansas",,05,043,2015
"Faulkner County, Arkansas",14292.0,05,045,2015
"Franklin County, Arkansas",12794.0,05,047,2015
"Fulton County, Arkansas",10159.0,05,049,2015
"Garland County, Arkansas",15937.0,05,051,2015
"Grant County, Arkansas",5307.0,05,053,2015
"Greene County, Arkansas",18589.0,05,055,2015
"Hempstead County, Arkansas",26500.0,05,057,2015
"Hot Spring County, Arkansas",22847.0,05,059,2015
"Howard County, Arkansas",8510.0,05,061,2015
"Independence County, Arkansas",1276.0,05,063,2015
"Izard County, Arkansas",,05,065,2015
"Jackson County, Arkansas",22369.0,05,067,2015
"Jefferson County, Arkansas",9311.0,05,069,2015
"Johnson County, Arkansas",10816.0,05,071,2015
"Lafayette County, Arkansas",-666666666.0,05,073,2015
"Lawrence County, Arkansas",16906.0,05,075,2015
"Lee County, Arkansas",11850.0,05,077,2015
"Lincoln County, Arkansas",21498.0,05,079,2015
"Little River County, Arkansas",25264.0,05,081,2015
"Logan County, Arkansas",45700.0,05,083,2015
"Lonoke County, Arkansas",12153.0,05,085,2015
"Madison County, Arkansas",20208.0,05,087,2015
"Marion County, Arkansas",32104.0,05,089,2015
"Miller County, Arkansas",22030.0,05,091,2015
"Mississippi County, Arkansas",20361.0,05,093,2015
"Monroe County, Arkansas",,05,095,2015
"Montgomery County, Arkansas",29096.0,05,097,2015
"Nevada County, Arkansas",22972.0,05,099,2015
"Newton County, Arkansas",22872.0,05,101,2015
"Ouachita County, Arkansas",16137.0,05,103,2015
"Perry County, Arkansas",,05,105,2015
"Phillips County, Arkansas",,05,107,2015
"Pike County, Arkansas",,05,109,2015
"Poinsett County, Arkansas",20044.0,05,111,2015
"Polk County, Arkansas",11961.0,05,113,2015
"Pope County, Arkansas",12195.0,05,115,2015
"Prairie County, Arkansas",,05,117,2015
"Pulaski County, Arkansas",17700.0,05,119,2015
"Randolph County, Arkansas",14696.0,05,121,2015
"St. Francis County, Arkansas",5707.0,05,123,2015
"Saline County, Arkansas",20926.0,05,125,2015
"Scott County, Arkansas",14069.0,05,127,2015
"Searcy County, Arkansas",10900.0,05,129,2015
"Sebastian County, Arkansas",21439.0,05,131,2015
"Sevier County, Arkansas",19649.0,05,133,2015
"Sharp County, Arkansas",13324.0,05,135,2015
"Stone County, Arkansas",12585.0,05,137,2015
"Union County, Arkansas",13888.0,05,139,2015
"Van Buren County, Arkansas",8815.0,05,141,2015
"Washington County, Arkansas",16674.0,05,143,2015
"White County, Arkansas",16788.0,05,145,2015
"Woodruff County, Arkansas",,05,147,2015
"Yell County, Arkansas",18934.0,05,149,2015
"Alameda County, California",28400.0,06,001,2015
"Autauga County, Alabama",13169.0,01,001,2015
"Baldwin County, Alabama",23618.0,01,003,2015
"Barbour County, Alabama",62715.0,01,005,2015
"Gallatin County, Illinois",38570.0,17,059,2015
"Greene County, Illinois",29393.0,17,061,2015
"Grundy County, Illinois",13215.0,17,063,2015
"Hamilton County, Illinois",,17,065,2015
"Hancock County, Illinois",5907.0,17,067,2015
"Hardin County, Illinois",,17,069,2015
"Henderson County, Illinois",,17,071,2015
"Henry County, Illinois",24894.0,17,073,2015
"Iroquois County, Illinois",44083.0,17,075,2015
"Jackson County, Illinois",7938.0,17,077,2015
"Jasper County, Illinois",,17,079,2015
"Jefferson County, Illinois",24661.0,17,081,2015
"Jersey County, Illinois",,17,083,2015
"Jo Daviess County, Illinois",12093.0,17,085,2015
"Johnson County, Illinois",20138.0,17,087,2015
"Kane County, Illinois",17740.0,17,089,2015
"Kankakee County, Illinois",21581.0,17,091,2015
"Kendall County, Illinois",,17,093,2015
"Knox County, Illinois",13946.0,17,095,2015
"Lake County, Illinois",22886.0,17,097,2015
"LaSalle County, Illinois",16542.0,17,099,2015
"Lawrence County, Illinois",10455.0,17,101,2015
"Lee County, Illinois",18531.0,17,103,2015
"Livingston County, Illinois",,17,105,2015
"Logan County, Illinois",24915.0,17,107,2015
"McDonough County, Illinois",31632.0,17,109,2015
"McHenry County, Illinois",21102.0,17,111,2015
"McLean County, Illinois",10466.0,17,113,2015
"Macon County, Illinois",14627.0,17,115,2015
"Macoupin County, Illinois",63413.0,17,117,2015
"Madison County, Illinois",21420.0,17,119,2015
"Marion County, Illinois",13078.0,17,121,2015
"Marshall County, Illinois",6357.0,17,123,2015
"Mason County, Illinois",,17,125,2015
"Massac County, Illinois",,17,127,2015
"Menard County, Illinois",,17,129,2015
"Mercer County, Illinois",38888.0,17,131,2015
"Monroe County, Illinois",,17,133,2015
"Montgomery County, Illinois",25794.0,17,135,2015
"Morgan County, Illinois",22474.0,17,137,2015
"Moultrie County, Illinois",,17,139,2015
"Ogle County, Illinois",28272.0,17,141,2015
"Peoria County, Illinois",15655.0,17,143,2015
"Perry County, Illinois",3774.0,17,145,2015
"Piatt County, Illinois",-666666666.0,17,147,2015
"Pike County, Illinois",16647.0,17,149,2015
"Pope County, Illinois",,17,151,2015
"Pulaski County, Illinois",,17,153,2015
"Putnam County, Illinois",-666666666.0,17,155,2015
"Randolph County, Illinois",23050.0,17,157,2015
"Richland County, Illinois",7696.0,17,159,2015
"Rock Island County, Illinois",20537.0,17,161,2015
"St. Clair County, Illinois",23249.0,17,163,2015
"Saline County, Illinois",18594.0,17,165,2015
"Sangamon County, Illinois",26035.0,17,167,2015
"Schuyler County, Illinois",16788.0,17,169,2015
"Scott County, Illinois",,17,171,2015
"Shelby County, Illinois",74565.0,17,173,2015
"Stark County, Illinois",-666666666.0,17,175,2015
"Stephenson County, Illinois",20233.0,17,177,2015
"Tazewell County, Illinois",18975.0,17,179,2015
"Union County, Illinois",9244.0,17,181,2015
"Alpine County, California",10152.0,06,003,2015
"Amador County, California",25641.0,06,005,2015
"Butte County, California",17975.0,06,007,2015
"Calaveras County, California",13571.0,06,009,2015
"Colusa County, California",25633.0,06,011,2015
"Contra Costa County, California",23365.0,06,013,2015
"Del Norte County, California",31078.0,06,015,2015
"El Dorado County, California",23934.0,06,017,2015
"Fresno County, California",15748.0,06,019,2015
"Glenn County, California",16311.0,06,021,2015
"Humboldt County, California",15367.0,06,023,2015
"Imperial County, California",15089.0,06,025,2015
"Inyo County, California",18834.0,06,027,2015
"Kern County, California",15577.0,06,029,2015
"Kings County, California",14671.0,06,031,2015
"Lake County, California",14563.0,06,033,2015
"Lassen County, California",19019.0,06,035,2015
"Los Angeles County, California",20361.0,06,037,2015
"Madera County, California",16514.0,06,039,2015
"Marin County, California",20710.0,06,041,2015
"Mariposa County, California",18675.0,06,043,2015
"Mendocino County, California",12769.0,06,045,2015
"Merced County, California",15312.0,06,047,2015
"Modoc County, California",14575.0,06,049,2015
"Mono County, California",14581.0,06,051,2015
"Monterey County, California",18211.0,06,053,2015
"Napa County, California",15673.0,06,055,2015
"Nevada County, California",27611.0,06,057,2015
"Orange County, California",22764.0,06,059,2015
"Placer County, California",38243.0,06,061,2015
"Plumas County, California",22993.0,06,063,2015
"Riverside County, California",20489.0,06,065,2015
"Sacramento County, California",20997.0,06,067,2015
"San Benito County, California",23414.0,06,069,2015
"San Bernardino County, California",17062.0,06,071,2015
"San Diego County, California",24608.0,06,073,2015
"San Francisco County, California",25878.0,06,075,2015
"San Joaquin County, California",18645.0,06,077,2015
"San Luis Obispo County, California",20063.0,06,079,2015
"San Mateo County, California",30701.0,06,081,2015
"Santa Barbara County, California",22019.0,06,083,2015
"Santa Clara County, California",24093.0,06,085,2015
"Santa Cruz County, California",21297.0,06,087,2015
"Shasta County, California",16854.0,06,089,2015
"Sierra County, California",58269.0,06,091,2015
"Siskiyou County, California",10923.0,06,093,2015
"Solano County, California",23256.0,06,095,2015
"Sonoma County, California",19908.0,06,097,2015
"Stanislaus County, California",18009.0,06,099,2015
"Sutter County, California",17244.0,06,101,2015
"Tehama County, California",17567.0,06,103,2015
"Trinity County, California",16384.0,06,105,2015
"Tulare County, California",12695.0,06,107,2015
"Tuolumne County, California",18960.0,06,109,2015
"Ventura County, California",26584.0,06,111,2015
"Yolo County, California",20512.0,06,113,2015
"Yuba County, California",18076.0,06,115,2015
"Adams County, Colorado",19047.0,08,001,2015
"Alamosa County, Colorado",9435.0,08,003,2015
"Arapahoe County, Colorado",23387.0,08,005,2015
"Archuleta County, Colorado",23806.0,08,007,2015
"Baca County, Colorado",5033.0,08,009,2015
"Bent County, Colorado",1266.0,08,011,2015
"Boulder County, Colorado",17657.0,08,013,2015
"Broomfield County, Colorado",22585.0,08,014,2015
"Chaffee County, Colorado",14023.0,08,015,2015
"Cheyenne County, Colorado",11936.0,08,017,2015
"Clear Creek County, Colorado",,08,019,2015
"Conejos County, Colorado",19302.0,08,021,2015
"Costilla County, Colorado",13275.0,08,023,2015
"Crowley County, Colorado",2768.0,08,025,2015
"Custer County, Colorado",,08,027,2015
"Delta County, Colorado",7861.0,08,029,2015
"Denver County, Colorado",21280.0,08,031,2015
"Dolores County, Colorado",,08,033,2015
"Douglas County, Colorado",28254.0,08,035,2015
"Eagle County, Colorado",25965.0,08,037,2015
"Elbert County, Colorado",29376.0,08,039,2015
"El Paso County, Colorado",21221.0,08,041,2015
"Fremont County, Colorado",9943.0,08,043,2015
"Garfield County, Colorado",44276.0,08,045,2015
"Gilpin County, Colorado",,08,047,2015
"Grand County, Colorado",,08,049,2015
"Gunnison County, Colorado",49049.0,08,051,2015
"Hinsdale County, Colorado",-666666666.0,08,053,2015
"Huerfano County, Colorado",10938.0,08,055,2015
"Jackson County, Colorado",,08,057,2015
"Jefferson County, Colorado",19850.0,08,059,2015
"Kiowa County, Colorado",,08,061,2015
"Kit Carson County, Colorado",160.0,08,063,2015
"Lake County, Colorado",,08,065,2015
"La Plata County, Colorado",20802.0,08,067,2015
"Larimer County, Colorado",20094.0,08,069,2015
"Las Animas County, Colorado",20676.0,08,071,2015
"Lincoln County, Colorado",1198.0,08,073,2015
"Logan County, Colorado",13404.0,08,075,2015
"Mesa County, Colorado",24327.0,08,077,2015
"Mineral County, Colorado",-666666666.0,08,079,2015
"Moffat County, Colorado",10419.0,08,081,2015
"Montezuma County, Colorado",13095.0,08,083,2015
"Montrose County, Colorado",9163.0,08,085,2015
"Morgan County, Colorado",16453.0,08,087,2015
"Otero County, Colorado",15122.0,08,089,2015
"Ouray County, Colorado",,08,091,2015
"Park County, Colorado",36535.0,08,093,2015
"Phillips County, Colorado",10311.0,08,095,2015
"Pitkin County, Colorado",27100.0,08,097,2015
"Prowers County, Colorado",17286.0,08,099,2015
"Pueblo County, Colorado",16779.0,08,101,2015
"Rio Blanco County, Colorado",21296.0,08,103,2015
"Rio Grande County, Colorado",17202.0,08,105,2015
"Routt County, Colorado",12765.0,08,107,2015
"Saguache County, Colorado",21128.0,08,109,2015
"San Juan County, Colorado",,08,111,2015
"San Miguel County, Colorado",51022.0,08,113,2015
"Sedgwick County, Colorado",13833.0,08,115,2015
"Summit County, Colorado",13803.0,08,117,2015
"Teller County, Colorado",27262.0,08,119,2015
"Washington County, Colorado",7503.0,08,121,2015
"Weld County, Colorado",19611.0,08,123,2015
"Yuma County, Colorado",,08,125,2015
"Fairfield County, Connecticut",22389.0,09,001,2015
"Hartford County, Connecticut",18179.0,09,003,2015
"Litchfield County, Connecticut",19733.0,09,005,2015
"Middlesex County, Connecticut",36172.0,09,007,2015
"New Haven County, Connecticut",29281.0,09,009,2015
"New London County, Connecticut",24783.0,09,011,2015
"Tolland County, Connecticut",17181.0,09,013,2015
"Windham County, Connecticut",14349.0,09,015,2015
"Kent County, Delaware",18383.0,10,001,2015
"New Castle County, Delaware",24349.0,10,003,2015
"Sussex County, Delaware",20686.0,10,005,2015
"District of Columbia, District of Columbia",29456.0,11,001,2015
"Alachua County, Florida",22712.0,12,001,2015
"Baker County, Florida",15851.0,12,003,2015
"Bay County, Florida",15659.0,12,005,2015
"Bradford County, Florida",15226.0,12,007,2015
"Brevard County, Florida",22647.0,12,009,2015
"Broward County, Florida",22316.0,12,011,2015
"Calhoun County, Florida",10414.0,12,013,2015
"Charlotte County, Florida",13694.0,12,015,2015
"Citrus County, Florida",39664.0,12,017,2015
"Clay County, Florida",30909.0,12,019,2015
"Collier County, Florida",18249.0,12,021,2015
"Columbia County, Florida",22536.0,12,023,2015
"DeSoto County, Florida",18218.0,12,027,2015
"Dixie County, Florida",2944.0,12,029,2015
"Duval County, Florida",25312.0,12,031,2015
"Escambia County, Florida",25397.0,12,033,2015
"Flagler County, Florida",23862.0,12,035,2015
"Franklin County, Florida",13364.0,12,037,2015
"Gadsden County, Florida",8686.0,12,039,2015
"Gilchrist County, Florida",13442.0,12,041,2015
"Glades County, Florida",47078.0,12,043,2015
"Gulf County, Florida",5988.0,12,045,2015
"Hamilton County, Florida",31627.0,12,047,2015
"Hardee County, Florida",7619.0,12,049,2015
"Hendry County, Florida",21109.0,12,051,2015
"Hernando County, Florida",9682.0,12,053,2015
"Highlands County, Florida",13087.0,12,055,2015
"Hillsborough County, Florida",21329.0,12,057,2015
"Holmes County, Florida",13489.0,12,059,2015
"Indian River County, Florida",11286.0,12,061,2015
"Jackson County, Florida",10334.0,12,063,2015
"Jefferson County, Florida",9256.0,12,065,2015
"Lafayette County, Florida",-666666666.0,12,067,2015
"Lake County, Florida",30221.0,12,069,2015
"Lee County, Florida",19012.0,12,071,2015
"Leon County, Florida",17992.0,12,073,2015
"Levy County, Florida",20486.0,12,075,2015
"Liberty County, Florida",,12,077,2015
"Madison County, Florida",17302.0,12,079,2015
"Manatee County, Florida",27390.0,12,081,2015
"Marion County, Florida",17783.0,12,083,2015
"Martin County, Florida",12261.0,12,085,2015
"Miami-Dade County, Florida",21329.0,12,086,2015
"Monroe County, Florida",22822.0,12,087,2015
"Nassau County, Florida",12414.0,12,089,2015
"Okaloosa County, Florida",22102.0,12,091,2015
"Okeechobee County, Florida",16081.0,12,093,2015
"Orange County, Florida",17937.0,12,095,2015
"Osceola County, Florida",12023.0,12,097,2015
"Palm Beach County, Florida",20130.0,12,099,2015
"Pasco County, Florida",22237.0,12,101,2015
"Pinellas County, Florida",30473.0,12,103,2015
"Polk County, Florida",21693.0,12,105,2015
"Putnam County, Florida",19821.0,12,107,2015
"St. Johns County, Florida",24238.0,12,109,2015
"St. Lucie County, Florida",18707.0,12,111,2015
"Santa Rosa County, Florida",18344.0,12,113,2015
"Sarasota County, Florida",18264.0,12,115,2015
"Seminole County, Florida",21183.0,12,117,2015
"Sumter County, Florida",18520.0,12,119,2015
"Suwannee County, Florida",17269.0,12,121,2015
"Taylor County, Florida",15438.0,12,123,2015
"Union County, Florida",45031.0,12,125,2015
"Volusia County, Florida",13226.0,12,127,2015
"Wakulla County, Florida",7181.0,12,129,2015
"Walton County, Florida",15425.0,12,131,2015
"Washington County, Florida",21707.0,12,133,2015
"Appling County, Georgia",,13,001,2015
"Atkinson County, Georgia",,13,003,2015
"Bacon County, Georgia",-666666666.0,13,005,2015
"Baker County, Georgia",,13,007,2015
"Baldwin County, Georgia",26924.0,13,009,2015
"Banks County, Georgia",,13,011,2015
"Barrow County, Georgia",11183.0,13,013,2015
"Bartow County, Georgia",18967.0,13,015,2015
"Ben Hill County, Georgia",-666666666.0,13,017,2015
"Berrien County, Georgia",12939.0,13,019,2015
"Bibb County, Georgia",26278.0,13,021,2015
"Bleckley County, Georgia",,13,023,2015
"Brantley County, Georgia",,13,025,2015
"Brooks County, Georgia",,13,027,2015
"Bryan County, Georgia",13453.0,13,029,2015
"Bulloch County, Georgia",1939.0,13,031,2015
"Burke County, Georgia",,13,033,2015
"Butts County, Georgia",46358.0,13,035,2015
"Calhoun County, Georgia",,13,037,2015
"Camden County, Georgia",9412.0,13,039,2015
"Candler County, Georgia",34735.0,13,043,2015
"Carroll County, Georgia",11678.0,13,045,2015
"Catoosa County, Georgia",5621.0,13,047,2015
"Charlton County, Georgia",4718.0,13,049,2015
"Chatham County, Georgia",18215.0,13,051,2015
"Chattahoochee County, Georgia",14990.0,13,053,2015
"Chattooga County, Georgia",13681.0,13,055,2015
"Cherokee County, Georgia",21619.0,13,057,2015
"Clarke County, Georgia",25218.0,13,059,2015
"Clay County, Georgia",-666666666.0,13,061,2015
"Clayton County, Georgia",12695.0,13,063,2015
"Clinch County, Georgia",,13,065,2015
"Cobb County, Georgia",19335.0,13,067,2015
"Coffee County, Georgia",11733.0,13,069,2015
"Colquitt County, Georgia",9110.0,13,071,2015
"Columbia County, Georgia",25020.0,13,073,2015
"Cook County, Georgia",22080.0,13,075,2015
"Coweta County, Georgia",33648.0,13,077,2015
"Crawford County, Georgia",41638.0,13,079,2015
"Crisp County, Georgia",,13,081,2015
"Dade County, Georgia",,13,083,2015
"Dawson County, Georgia",15529.0,13,085,2015
"Decatur County, Georgia",25729.0,13,087,2015
"DeKalb County, Georgia",14050.0,13,089,2015
"Dodge County, Georgia",,13,091,2015
"Dooly County, Georgia",,13,093,2015
"Dougherty County, Georgia",39988.0,13,095,2015
"Douglas County, Georgia",14586.0,13,097,2015
"Early County, Georgia",-666666666.0,13,099,2015
"Echols County, Georgia",13222.0,13,101,2015
"Effingham County, Georgia",15778.0,13,103,2015
"Elbert County, Georgia",,13,105,2015
"Emanuel County, Georgia",,13,107,2015
"Evans County, Georgia",,13,109,2015
"Fannin County, Georgia",15324.0,13,111,2015
"Fayette County, Georgia",29001.0,13,113,2015
"Floyd County, Georgia",7668.0,13,115,2015
"Forsyth County, Georgia",28154.0,13,117,2015
"Franklin County, Georgia",,13,119,2015
"Fulton County, Georgia",18193.0,13,121,2015
"Gilmer County, Georgia",38171.0,13,123,2015
"Glascock County, Georgia",-666666666.0,13,125,2015
"Glynn County, Georgia",24665.0,13,127,2015
"Gordon County, Georgia",17312.0,13,129,2015
"Grady County, Georgia",24677.0,13,131,2015
