NAME,B19301H_001E,state,county,year
"Cibola County, New Mexico",27214.0,35,006,2016
"Colfax County, New Mexico",25519.0,35,007,2016
"Curry County, New Mexico",27685.0,35,009,2016
"De Baca County, New Mexico",44669.0,35,011,2016
"Do?a Ana County, New Mexico",32858.0,35,013,2016
"Eddy County, New Mexico",35272.0,35,015,2016
"Grant County, New Mexico",34046.0,35,017,2016
"Guadalupe County, New Mexico",17937.0,35,019,2016
"Harding County, New Mexico",28472.0,35,021,2016
"Hidalgo County, New Mexico",21898.0,35,023,2016
"Lea County, New Mexico",34119.0,35,025,2016
"Lincoln County, New Mexico",31753.0,35,027,2016
"Los Alamos County, New Mexico",56460.0,35,028,2016
"Luna County, New Mexico",22700.0,35,029,2016
"McKinley County, New Mexico",30167.0,35,031,2016
"Mora County, New Mexico",16347.0,35,033,2016
"Otero County, New Mexico",27388.0,35,035,2016
"Quay County, New Mexico",22446.0,35,037,2016
"Rio Arriba County, New Mexico",26412.0,35,039,2016
"Roosevelt County, New Mexico",23993.0,35,041,2016
"Sandoval County, New Mexico",35917.0,35,043,2016
"San Juan County, New Mexico",33238.0,35,045,2016
"San Miguel County, New Mexico",22927.0,35,047,2016
"Santa Fe County, New Mexico",49007.0,35,049,2016
"Sierra County, New Mexico",22877.0,35,051,2016
"Socorro County, New Mexico",26917.0,35,053,2016
"Taos County, New Mexico",31921.0,35,055,2016
"Torrance County, New Mexico",23162.0,35,057,2016
"Union County, New Mexico",29938.0,35,059,2016
"Valencia County, New Mexico",27299.0,35,061,2016
"Albany County, New York",38097.0,36,001,2016
"Allegany County, New York",22084.0,36,003,2016
"Bronx County, New York",35709.0,36,005,2016
"Broome County, New York",27908.0,36,007,2016
"Cattaraugus County, New York",23593.0,36,009,2016
"Cayuga County, New York",28255.0,36,011,2016
"Chautauqua County, New York",24968.0,36,013,2016
"Chemung County, New York",27876.0,36,015,2016
"Chenango County, New York",24117.0,36,017,2016
"Clinton County, New York",26602.0,36,019,2016
"Columbia County, New York",35647.0,36,021,2016
"Cortland County, New York",25251.0,36,023,2016
"Delaware County, New York",25570.0,36,025,2016
"Dutchess County, New York",39180.0,36,027,2016
"Erie County, New York",33626.0,36,029,2016
"Essex County, New York",29409.0,36,031,2016
"Franklin County, New York",25936.0,36,033,2016
"Fulton County, New York",25857.0,36,035,2016
"Genesee County, New York",27559.0,36,037,2016
"Greene County, New York",28667.0,36,039,2016
"Hamilton County, New York",28077.0,36,041,2016
"Herkimer County, New York",25257.0,36,043,2016
"Jefferson County, New York",25654.0,36,045,2016
"Kings County, New York",39474.0,36,047,2016
"Lewis County, New York",25646.0,36,049,2016
"Livingston County, New York",26121.0,36,051,2016
"Madison County, New York",27693.0,36,053,2016
"Monroe County, New York",35217.0,36,055,2016
"Montgomery County, New York",25972.0,36,057,2016
"Nassau County, New York",53119.0,36,059,2016
"New York County, New York",103508.0,36,061,2016
"Niagara County, New York",29438.0,36,063,2016
"Oneida County, New York",29066.0,36,065,2016
"Onondaga County, New York",33922.0,36,067,2016
"Ontario County, New York",33074.0,36,069,2016
"Orange County, New York",34972.0,36,071,2016
"Orleans County, New York",25010.0,36,073,2016
"Oswego County, New York",24817.0,36,075,2016
"Otsego County, New York",25684.0,36,077,2016
"Putnam County, New York",45260.0,36,079,2016
"Queens County, New York",39880.0,36,081,2016
"Rensselaer County, New York",34257.0,36,083,2016
"Richmond County, New York",37603.0,36,085,2016
"Rockland County, New York",39705.0,36,087,2016
"St. Lawrence County, New York",24434.0,36,089,2016
"Saratoga County, New York",38274.0,36,091,2016
"Schenectady County, New York",33194.0,36,093,2016
"Schoharie County, New York",26380.0,36,095,2016
"Schuyler County, New York",25373.0,36,097,2016
"Seneca County, New York",27561.0,36,099,2016
"Steuben County, New York",26741.0,36,101,2016
"Suffolk County, New York",45233.0,36,103,2016
"Sullivan County, New York",31142.0,36,105,2016
"Tioga County, New York",29943.0,36,107,2016
"Tompkins County, New York",32004.0,36,109,2016
"Ulster County, New York",35085.0,36,111,2016
"Warren County, New York",32477.0,36,113,2016
"Washington County, New York",26348.0,36,115,2016
"Wayne County, New York",27396.0,36,117,2016
"Westchester County, New York",66898.0,36,119,2016
"Wyoming County, New York",26534.0,36,121,2016
"Yates County, New York",26730.0,36,123,2016
"Alamance County, North Carolina",28294.0,37,001,2016
"Alexander County, North Carolina",22141.0,37,003,2016
"Alleghany County, North Carolina",22514.0,37,005,2016
"Anson County, North Carolina",22782.0,37,007,2016
"Ashe County, North Carolina",23109.0,37,009,2016
"Avery County, North Carolina",23203.0,37,011,2016
"Beaufort County, North Carolina",28342.0,37,013,2016
"Bertie County, North Carolina",25417.0,37,015,2016
"Bladen County, North Carolina",24779.0,37,017,2016
"Brunswick County, North Carolina",31621.0,37,019,2016
"Buncombe County, North Carolina",30445.0,37,021,2016
"Burke County, North Carolina",22589.0,37,023,2016
"Cabarrus County, North Carolina",31020.0,37,025,2016
"Caldwell County, North Carolina",21837.0,37,027,2016
"Camden County, North Carolina",28034.0,37,029,2016
"Carteret County, North Carolina",31312.0,37,031,2016
"Caswell County, North Carolina",22268.0,37,033,2016
"Catawba County, North Carolina",27630.0,37,035,2016
"Chatham County, North Carolina",41432.0,37,037,2016
"Cherokee County, North Carolina",19833.0,37,039,2016
"Chowan County, North Carolina",27747.0,37,041,2016
"Clay County, North Carolina",23519.0,37,043,2016
"Cleveland County, North Carolina",22897.0,37,045,2016
"Columbus County, North Carolina",25162.0,37,047,2016
"Craven County, North Carolina",29909.0,37,049,2016
"Cumberland County, North Carolina",27791.0,37,051,2016
"Currituck County, North Carolina",28262.0,37,053,2016
"Dare County, North Carolina",31570.0,37,055,2016
"Davidson County, North Carolina",25142.0,37,057,2016
"Davie County, North Carolina",29891.0,37,059,2016
"Duplin County, North Carolina",23922.0,37,061,2016
"Durham County, North Carolina",44931.0,37,063,2016
"Edgecombe County, North Carolina",24119.0,37,065,2016
"Forsyth County, North Carolina",35544.0,37,067,2016
"Franklin County, North Carolina",26663.0,37,069,2016
"Gaston County, North Carolina",25835.0,37,071,2016
"Gates County, North Carolina",27436.0,37,073,2016
"Graham County, North Carolina",19907.0,37,075,2016
"Granville County, North Carolina",29152.0,37,077,2016
"Greene County, North Carolina",23877.0,37,079,2016
"Guilford County, North Carolina",36810.0,37,081,2016
"Halifax County, North Carolina",25372.0,37,083,2016
"Harnett County, North Carolina",24782.0,37,085,2016
"Haywood County, North Carolina",26977.0,37,087,2016
"Henderson County, North Carolina",28896.0,37,089,2016
"Hertford County, North Carolina",25068.0,37,091,2016
"Hoke County, North Carolina",23658.0,37,093,2016
"Hyde County, North Carolina",24008.0,37,095,2016
"Iredell County, North Carolina",31733.0,37,097,2016
"Jackson County, North Carolina",23953.0,37,099,2016
"Johnston County, North Carolina",26716.0,37,101,2016
"Jones County, North Carolina",24529.0,37,103,2016
"Lee County, North Carolina",28243.0,37,105,2016
"Lenoir County, North Carolina",26924.0,37,107,2016
"Lincoln County, North Carolina",28418.0,37,109,2016
"McDowell County, North Carolina",20365.0,37,111,2016
"Macon County, North Carolina",26333.0,37,113,2016
"Madison County, North Carolina",22833.0,37,115,2016
"Martin County, North Carolina",23681.0,37,117,2016
"Mecklenburg County, North Carolina",47727.0,37,119,2016
"Mitchell County, North Carolina",23177.0,37,121,2016
"Montgomery County, North Carolina",25261.0,37,123,2016
"Moore County, North Carolina",33956.0,37,125,2016
"Nash County, North Carolina",31430.0,37,127,2016
"New Hanover County, North Carolina",34220.0,37,129,2016
"Northampton County, North Carolina",25579.0,37,131,2016
"Onslow County, North Carolina",24116.0,37,133,2016
"Orange County, North Carolina",43356.0,37,135,2016
"Pamlico County, North Carolina",28212.0,37,137,2016
"Pasquotank County, North Carolina",26076.0,37,139,2016
"Pender County, North Carolina",27856.0,37,141,2016
"Perquimans County, North Carolina",28627.0,37,143,2016
"Person County, North Carolina",25357.0,37,145,2016
"Pitt County, North Carolina",30424.0,37,147,2016
"Polk County, North Carolina",30366.0,37,149,2016
"Randolph County, North Carolina",23682.0,37,151,2016
"Richmond County, North Carolina",23924.0,37,153,2016
"Robeson County, North Carolina",22842.0,37,155,2016
"Renville County, North Dakota",33397.0,38,075,2016
"Richland County, North Dakota",29402.0,38,077,2016
"Rolette County, North Dakota",32759.0,38,079,2016
"Sargent County, North Dakota",33934.0,38,081,2016
"Sheridan County, North Dakota",32087.0,38,083,2016
"Sioux County, North Dakota",30966.0,38,085,2016
"Slope County, North Dakota",36982.0,38,087,2016
"Stark County, North Dakota",39676.0,38,089,2016
"Steele County, North Dakota",37121.0,38,091,2016
"Stutsman County, North Dakota",31490.0,38,093,2016
"Towner County, North Dakota",37698.0,38,095,2016
"Traill County, North Dakota",32697.0,38,097,2016
"Walsh County, North Dakota",33079.0,38,099,2016
"Ward County, North Dakota",34249.0,38,101,2016
"Wells County, North Dakota",30775.0,38,103,2016
"Williams County, North Dakota",48099.0,38,105,2016
"Adams County, Ohio",19150.0,39,001,2016
"Allen County, Ohio",25441.0,39,003,2016
"Ashland County, Ohio",22788.0,39,005,2016
"Ashtabula County, Ohio",21945.0,39,007,2016
"Athens County, Ohio",19153.0,39,009,2016
"Auglaize County, Ohio",27071.0,39,011,2016
"Belmont County, Ohio",24973.0,39,013,2016
"Brown County, Ohio",24035.0,39,015,2016
"Butler County, Ohio",30171.0,39,017,2016
"Carroll County, Ohio",25475.0,39,019,2016
"Champaign County, Ohio",25218.0,39,021,2016
"Clark County, Ohio",25292.0,39,023,2016
"Clermont County, Ohio",30542.0,39,025,2016
"Clinton County, Ohio",24028.0,39,027,2016
"Columbiana County, Ohio",24309.0,39,029,2016
"Coshocton County, Ohio",21801.0,39,031,2016
"Crawford County, Ohio",22549.0,39,033,2016
"Cuyahoga County, Ohio",36233.0,39,035,2016
"Darke County, Ohio",23968.0,39,037,2016
"Defiance County, Ohio",25887.0,39,039,2016
"Delaware County, Ohio",44011.0,39,041,2016
"Erie County, Ohio",30828.0,39,043,2016
"Fairfield County, Ohio",29626.0,39,045,2016
"Fayette County, Ohio",23324.0,39,047,2016
"Franklin County, Ohio",35780.0,39,049,2016
"Fulton County, Ohio",28455.0,39,051,2016
"Gallia County, Ohio",21572.0,39,053,2016
"Geauga County, Ohio",38040.0,39,055,2016
"Greene County, Ohio",33004.0,39,057,2016
"Guernsey County, Ohio",22731.0,39,059,2016
"Hamilton County, Ohio",37416.0,39,061,2016
"Hancock County, Ohio",29129.0,39,063,2016
"Hardin County, Ohio",21426.0,39,065,2016
"Harrison County, Ohio",22788.0,39,067,2016
"Henry County, Ohio",27643.0,39,069,2016
"Highland County, Ohio",21478.0,39,071,2016
"Hocking County, Ohio",22273.0,39,073,2016
"Holmes County, Ohio",19614.0,39,075,2016
"Huron County, Ohio",24714.0,39,077,2016
"Jackson County, Ohio",20714.0,39,079,2016
"Jefferson County, Ohio",24217.0,39,081,2016
"Knox County, Ohio",23883.0,39,083,2016
"Lake County, Ohio",32357.0,39,085,2016
"Lawrence County, Ohio",22919.0,39,087,2016
"Licking County, Ohio",28593.0,39,089,2016
"Logan County, Ohio",26157.0,39,091,2016
"Lorain County, Ohio",30608.0,39,093,2016
"Gibson County, Tennessee",23016.0,47,053,2016
"Giles County, Tennessee",23018.0,47,055,2016
"Grainger County, Tennessee",19999.0,47,057,2016
"Greene County, Tennessee",22275.0,47,059,2016
"Grundy County, Tennessee",17262.0,47,061,2016
"Hamblen County, Tennessee",22344.0,47,063,2016
"Hamilton County, Tennessee",32661.0,47,065,2016
"Hancock County, Tennessee",16465.0,47,067,2016
"Hardeman County, Tennessee",19284.0,47,069,2016
"Hardin County, Tennessee",23971.0,47,071,2016
"Hawkins County, Tennessee",21300.0,47,073,2016
"Haywood County, Tennessee",25385.0,47,075,2016
"Henderson County, Tennessee",21514.0,47,077,2016
"Henry County, Tennessee",24371.0,47,079,2016
"Hickman County, Tennessee",19314.0,47,081,2016
"Houston County, Tennessee",18715.0,47,083,2016
"Humphreys County, Tennessee",22894.0,47,085,2016
"Jackson County, Tennessee",18011.0,47,087,2016
"Jefferson County, Tennessee",23490.0,47,089,2016
"Johnson County, Tennessee",18630.0,47,091,2016
"Knox County, Tennessee",31171.0,47,093,2016
"Lake County, Tennessee",17334.0,47,095,2016
"Lauderdale County, Tennessee",19303.0,47,097,2016
"Lawrence County, Tennessee",19852.0,47,099,2016
"Lewis County, Tennessee",20693.0,47,101,2016
"Lincoln County, Tennessee",23612.0,47,103,2016
"Loudon County, Tennessee",30256.0,47,105,2016
"McMinn County, Tennessee",20820.0,47,107,2016
"McNairy County, Tennessee",19195.0,47,109,2016
"Macon County, Tennessee",19895.0,47,111,2016
"Madison County, Tennessee",29525.0,47,113,2016
"Marion County, Tennessee",22624.0,47,115,2016
"Marshall County, Tennessee",24788.0,47,117,2016
"Maury County, Tennessee",27283.0,47,119,2016
"Meigs County, Tennessee",20148.0,47,121,2016
"Monroe County, Tennessee",20419.0,47,123,2016
"Montgomery County, Tennessee",25951.0,47,125,2016
"Moore County, Tennessee",30861.0,47,127,2016
"Morgan County, Tennessee",19384.0,47,129,2016
"Obion County, Tennessee",23748.0,47,131,2016
"Overton County, Tennessee",20185.0,47,133,2016
"Perry County, Tennessee",19277.0,47,135,2016
"Pickett County, Tennessee",20901.0,47,137,2016
"Polk County, Tennessee",22886.0,47,139,2016
"Putnam County, Tennessee",22678.0,47,141,2016
"Rhea County, Tennessee",21742.0,47,143,2016
"Roane County, Tennessee",24116.0,47,145,2016
"Robertson County, Tennessee",27215.0,47,147,2016
"Rutherford County, Tennessee",28989.0,47,149,2016
"Scott County, Tennessee",21273.0,47,151,2016
"Sequatchie County, Tennessee",22765.0,47,153,2016
"Sevier County, Tennessee",23607.0,47,155,2016
"Shelby County, Tennessee",42190.0,47,157,2016
"Smith County, Tennessee",24020.0,47,159,2016
"Stewart County, Tennessee",22663.0,47,161,2016
"Sullivan County, Tennessee",25330.0,47,163,2016
"Sumner County, Tennessee",30848.0,47,165,2016
"Tipton County, Tennessee",26821.0,47,167,2016
"Trousdale County, Tennessee",24169.0,47,169,2016
"Unicoi County, Tennessee",21478.0,47,171,2016
"Union County, Tennessee",19353.0,47,173,2016
"Lucas County, Ohio",30265.0,39,095,2016
"Madison County, Ohio",27361.0,39,097,2016
"Mahoning County, Ohio",27810.0,39,099,2016
"Marion County, Ohio",22631.0,39,101,2016
"Medina County, Ohio",33434.0,39,103,2016
"Meigs County, Ohio",21586.0,39,105,2016
"Mercer County, Ohio",26671.0,39,107,2016
"Miami County, Ohio",27879.0,39,109,2016
"Monroe County, Ohio",22226.0,39,111,2016
"Montgomery County, Ohio",29550.0,39,113,2016
"Morgan County, Ohio",20796.0,39,115,2016
"Morrow County, Ohio",24092.0,39,117,2016
"Muskingum County, Ohio",22489.0,39,119,2016
"Noble County, Ohio",22369.0,39,121,2016
"Ottawa County, Ohio",31255.0,39,123,2016
"Paulding County, Ohio",24907.0,39,125,2016
"Perry County, Ohio",21113.0,39,127,2016
"Pickaway County, Ohio",25797.0,39,129,2016
"Pike County, Ohio",21482.0,39,131,2016
"Portage County, Ohio",27877.0,39,133,2016
"Preble County, Ohio",24867.0,39,135,2016
"Putnam County, Ohio",28350.0,39,137,2016
"Richland County, Ohio",24090.0,39,139,2016
"Ross County, Ohio",23108.0,39,141,2016
"Sandusky County, Ohio",26203.0,39,143,2016
"Scioto County, Ohio",21237.0,39,145,2016
"Seneca County, Ohio",24635.0,39,147,2016
"Shelby County, Ohio",27891.0,39,149,2016
"Stark County, Ohio",27851.0,39,151,2016
"Summit County, Ohio",32601.0,39,153,2016
"Trumbull County, Ohio",25614.0,39,155,2016
"Tuscarawas County, Ohio",24529.0,39,157,2016
"Union County, Ohio",30754.0,39,159,2016
"Van Wert County, Ohio",26085.0,39,161,2016
"Vinton County, Ohio",19786.0,39,163,2016
"Warren County, Ohio",36946.0,39,165,2016
"Washington County, Ohio",25869.0,39,167,2016
"Wayne County, Ohio",24700.0,39,169,2016
"Williams County, Ohio",23504.0,39,171,2016
"Wood County, Ohio",29774.0,39,173,2016
"Wyandot County, Ohio",25551.0,39,175,2016
"Adair County, Oklahoma",19030.0,40,001,2016
"Alfalfa County, Oklahoma",32267.0,40,003,2016
"Atoka County, Oklahoma",21736.0,40,005,2016
"Beaver County, Oklahoma",30504.0,40,007,2016
"Beckham County, Oklahoma",27817.0,40,009,2016
"Blaine County, Oklahoma",23941.0,40,011,2016
"Bryan County, Oklahoma",23360.0,40,013,2016
"Caddo County, Oklahoma",24898.0,40,015,2016
"Canadian County, Oklahoma",31499.0,40,017,2016
"Carter County, Oklahoma",27766.0,40,019,2016
"Cherokee County, Oklahoma",24393.0,40,021,2016
"Choctaw County, Oklahoma",20365.0,40,023,2016
"Cimarron County, Oklahoma",28428.0,40,025,2016
"Cleveland County, Oklahoma",31295.0,40,027,2016
"Coal County, Oklahoma",27018.0,40,029,2016
"Comanche County, Oklahoma",27288.0,40,031,2016
"Cotton County, Oklahoma",24899.0,40,033,2016
"Craig County, Oklahoma",22259.0,40,035,2016
"Creek County, Oklahoma",25281.0,40,037,2016
"Custer County, Oklahoma",28320.0,40,039,2016
"Delaware County, Oklahoma",26653.0,40,041,2016
"Dewey County, Oklahoma",27720.0,40,043,2016
"Ellis County, Oklahoma",29859.0,40,045,2016
"Garfield County, Oklahoma",28375.0,40,047,2016
"Garvin County, Oklahoma",24036.0,40,049,2016
"Grady County, Oklahoma",28652.0,40,051,2016
"Grant County, Oklahoma",30586.0,40,053,2016
"Greer County, Oklahoma",21402.0,40,055,2016
"Harmon County, Oklahoma",28953.0,40,057,2016
"Harper County, Oklahoma",28737.0,40,059,2016
"Haskell County, Oklahoma",20883.0,40,061,2016
"Hughes County, Oklahoma",20550.0,40,063,2016
"Jackson County, Oklahoma",26651.0,40,065,2016
"Jefferson County, Oklahoma",21797.0,40,067,2016
"Johnston County, Oklahoma",21281.0,40,069,2016
"Kay County, Oklahoma",26415.0,40,071,2016
"Kingfisher County, Oklahoma",33481.0,40,073,2016
"Kiowa County, Oklahoma",26403.0,40,075,2016
"Latimer County, Oklahoma",26318.0,40,077,2016
"Le Flore County, Oklahoma",21198.0,40,079,2016
"Lincoln County, Oklahoma",25046.0,40,081,2016
"Logan County, Oklahoma",29862.0,40,083,2016
"Love County, Oklahoma",22483.0,40,085,2016
"McClain County, Oklahoma",28879.0,40,087,2016
"McCurtain County, Oklahoma",20945.0,40,089,2016
"McIntosh County, Oklahoma",23501.0,40,091,2016
"Major County, Oklahoma",30486.0,40,093,2016
"Marshall County, Oklahoma",24714.0,40,095,2016
"Mayes County, Oklahoma",24673.0,40,097,2016
"Murray County, Oklahoma",27445.0,40,099,2016
"Muskogee County, Oklahoma",24936.0,40,101,2016
"Noble County, Oklahoma",29576.0,40,103,2016
"Nowata County, Oklahoma",23771.0,40,105,2016
"Okfuskee County, Oklahoma",20293.0,40,107,2016
"Oklahoma County, Oklahoma",36130.0,40,109,2016
"Okmulgee County, Oklahoma",23480.0,40,111,2016
"Osage County, Oklahoma",26334.0,40,113,2016
"Ottawa County, Oklahoma",20889.0,40,115,2016
"Pawnee County, Oklahoma",23680.0,40,117,2016
"Payne County, Oklahoma",24858.0,40,119,2016
"Pittsburg County, Oklahoma",26422.0,40,121,2016
"Pontotoc County, Oklahoma",25708.0,40,123,2016
"Pottawatomie County, Oklahoma",23966.0,40,125,2016
"Pushmataha County, Oklahoma",23550.0,40,127,2016
"Roger Mills County, Oklahoma",30245.0,40,129,2016
"Rogers County, Oklahoma",31702.0,40,131,2016
"Seminole County, Oklahoma",22420.0,40,133,2016
"Sequoyah County, Oklahoma",19842.0,40,135,2016
"Stephens County, Oklahoma",26593.0,40,137,2016
"Texas County, Oklahoma",29589.0,40,139,2016
"Tillman County, Oklahoma",25751.0,40,141,2016
"Tulsa County, Oklahoma",35255.0,40,143,2016
"Wagoner County, Oklahoma",28961.0,40,145,2016
"Washington County, Oklahoma",31710.0,40,147,2016
"Washita County, Oklahoma",26829.0,40,149,2016
"Woods County, Oklahoma",30123.0,40,151,2016
"Woodward County, Oklahoma",30892.0,40,153,2016
"Baker County, Oregon",25668.0,41,001,2016
"Benton County, Oregon",31386.0,41,003,2016
"Clackamas County, Oregon",37725.0,41,005,2016
"Clatsop County, Oregon",28625.0,41,007,2016
"Columbia County, Oregon",28405.0,41,009,2016
"Coos County, Oregon",25769.0,41,011,2016
"Crook County, Oregon",23314.0,41,013,2016
"Curry County, Oregon",25990.0,41,015,2016
"Deschutes County, Oregon",31693.0,41,017,2016
"Douglas County, Oregon",24340.0,41,019,2016
"Gilliam County, Oregon",25064.0,41,021,2016
"Grant County, Oregon",24736.0,41,023,2016
"Harney County, Oregon",24490.0,41,025,2016
"Hood River County, Oregon",33676.0,41,027,2016
"Jackson County, Oregon",27843.0,41,029,2016
"Jefferson County, Oregon",27519.0,41,031,2016
"Josephine County, Oregon",24131.0,41,033,2016
"Klamath County, Oregon",25382.0,41,035,2016
"Lake County, Oregon",22031.0,41,037,2016
"Lane County, Oregon",27453.0,41,039,2016
"Lincoln County, Oregon",26431.0,41,041,2016
"Linn County, Oregon",24256.0,41,043,2016
"Malheur County, Oregon",20905.0,41,045,2016
"Marion County, Oregon",28218.0,41,047,2016
"Morrow County, Oregon",25960.0,41,049,2016
"Multnomah County, Oregon",38627.0,41,051,2016
"Polk County, Oregon",27424.0,41,053,2016
"Sherman County, Oregon",35042.0,41,055,2016
"Tillamook County, Oregon",25896.0,41,057,2016
"Umatilla County, Oregon",24828.0,41,059,2016
"Union County, Oregon",26161.0,41,061,2016
"Wallowa County, Oregon",25526.0,41,063,2016
"Wasco County, Oregon",25482.0,41,065,2016
"Washington County, Oregon",38323.0,41,067,2016
"Wheeler County, Oregon",22858.0,41,069,2016
"Yamhill County, Oregon",29102.0,41,071,2016
"Adams County, Pennsylvania",29898.0,42,001,2016
"Allegheny County, Pennsylvania",36848.0,42,003,2016
"Armstrong County, Pennsylvania",24880.0,42,005,2016
"Beaver County, Pennsylvania",29327.0,42,007,2016
"Bedford County, Pennsylvania",23920.0,42,009,2016
"Berks County, Pennsylvania",32498.0,42,011,2016
"Blair County, Pennsylvania",24774.0,42,013,2016
"Bradford County, Pennsylvania",26514.0,42,015,2016
"Bucks County, Pennsylvania",41877.0,42,017,2016
"Butler County, Pennsylvania",33586.0,42,019,2016
"Cambria County, Pennsylvania",24881.0,42,021,2016
"Cameron County, Pennsylvania",26163.0,42,023,2016
"Carbon County, Pennsylvania",26467.0,42,025,2016
"Centre County, Pennsylvania",29028.0,42,027,2016
"Chester County, Pennsylvania",48143.0,42,029,2016
"Clarion County, Pennsylvania",22752.0,42,031,2016
"Clearfield County, Pennsylvania",22468.0,42,033,2016
"Clinton County, Pennsylvania",22570.0,42,035,2016
"Columbia County, Pennsylvania",24764.0,42,037,2016
"Crawford County, Pennsylvania",24226.0,42,039,2016
"Cumberland County, Pennsylvania",34695.0,42,041,2016
"Dauphin County, Pennsylvania",35277.0,42,043,2016
"Delaware County, Pennsylvania",40888.0,42,045,2016
"Elk County, Pennsylvania",25999.0,42,047,2016
"Erie County, Pennsylvania",27876.0,42,049,2016
"Fayette County, Pennsylvania",23714.0,42,051,2016
"Forest County, Pennsylvania",18722.0,42,053,2016
"Franklin County, Pennsylvania",28891.0,42,055,2016
"Fulton County, Pennsylvania",24848.0,42,057,2016
"Greene County, Pennsylvania",25598.0,42,059,2016
"Huntingdon County, Pennsylvania",22956.0,42,061,2016
"Indiana County, Pennsylvania",24208.0,42,063,2016
"Jefferson County, Pennsylvania",23097.0,42,065,2016
"Juniata County, Pennsylvania",24069.0,42,067,2016
"Lackawanna County, Pennsylvania",28035.0,42,069,2016
"Lancaster County, Pennsylvania",30577.0,42,071,2016
"Lawrence County, Pennsylvania",26679.0,42,073,2016
"Lebanon County, Pennsylvania",29171.0,42,075,2016
"Lehigh County, Pennsylvania",35567.0,42,077,2016
"Luzerne County, Pennsylvania",28229.0,42,079,2016
"Lycoming County, Pennsylvania",26016.0,42,081,2016
"McKean County, Pennsylvania",24610.0,42,083,2016
"Mercer County, Pennsylvania",25450.0,42,085,2016
"Mifflin County, Pennsylvania",22028.0,42,087,2016
"Monroe County, Pennsylvania",27955.0,42,089,2016
"Montgomery County, Pennsylvania",46854.0,42,091,2016
"Montour County, Pennsylvania",31320.0,42,093,2016
"Northampton County, Pennsylvania",33700.0,42,095,2016
"Northumberland County, Pennsylvania",24419.0,42,097,2016
"Perry County, Pennsylvania",28130.0,42,099,2016
"Philadelphia County, Pennsylvania",35752.0,42,101,2016
"Pike County, Pennsylvania",30606.0,42,103,2016
"Potter County, Pennsylvania",23080.0,42,105,2016
"Schuylkill County, Pennsylvania",25289.0,42,107,2016
"Snyder County, Pennsylvania",25177.0,42,109,2016
"Somerset County, Pennsylvania",24107.0,42,111,2016
"Sullivan County, Pennsylvania",27226.0,42,113,2016
"Susquehanna County, Pennsylvania",26977.0,42,115,2016
"Tioga County, Pennsylvania",24978.0,42,117,2016
"Union County, Pennsylvania",26083.0,42,119,2016
"Venango County, Pennsylvania",24637.0,42,121,2016
"Warren County, Pennsylvania",25080.0,42,123,2016
"Washington County, Pennsylvania",32464.0,42,125,2016
"Wayne County, Pennsylvania",26019.0,42,127,2016
"Westmoreland County, Pennsylvania",30720.0,42,129,2016
"Wyoming County, Pennsylvania",27305.0,42,131,2016
"York County, Pennsylvania",31082.0,42,133,2016
"Bristol County, Rhode Island",42177.0,44,001,2016
"Kent County, Rhode Island",36393.0,44,003,2016
"Newport County, Rhode Island",44935.0,44,005,2016
"Providence County, Rhode Island",34147.0,44,007,2016
"Washington County, Rhode Island",39025.0,44,009,2016
"Abbeville County, South Carolina",20729.0,45,001,2016
"Aiken County, South Carolina",29622.0,45,003,2016
"Allendale County, South Carolina",19913.0,45,005,2016
"Anderson County, South Carolina",25174.0,45,007,2016
"Bamberg County, South Carolina",27681.0,45,009,2016
"Barnwell County, South Carolina",25468.0,45,011,2016
"Beaufort County, South Carolina",41765.0,45,013,2016
"Berkeley County, South Carolina",29972.0,45,015,2016
"Calhoun County, South Carolina",27897.0,45,017,2016
"Charleston County, South Carolina",42757.0,45,019,2016
"Cherokee County, South Carolina",22380.0,45,021,2016
"Chester County, South Carolina",22990.0,45,023,2016
"Chesterfield County, South Carolina",22000.0,45,025,2016
"Clarendon County, South Carolina",25796.0,45,027,2016
"Colleton County, South Carolina",25717.0,45,029,2016
"Darlington County, South Carolina",25432.0,45,031,2016
"Dillon County, South Carolina",19661.0,45,033,2016
"Dorchester County, South Carolina",29996.0,45,035,2016
"Edgefield County, South Carolina",28175.0,45,037,2016
"Fairfield County, South Carolina",28312.0,45,039,2016
"Florence County, South Carolina",29412.0,45,041,2016
"Georgetown County, South Carolina",33852.0,45,043,2016
"Greenville County, South Carolina",32518.0,45,045,2016
"Greenwood County, South Carolina",27335.0,45,047,2016
"Hampton County, South Carolina",26350.0,45,049,2016
"Horry County, South Carolina",27887.0,45,051,2016
"Jasper County, South Carolina",26404.0,45,053,2016
"Kershaw County, South Carolina",26404.0,45,055,2016
"Lancaster County, South Carolina",28569.0,45,057,2016
"Laurens County, South Carolina",22565.0,45,059,2016
"Lee County, South Carolina",23737.0,45,061,2016
"Lexington County, South Carolina",31226.0,45,063,2016
"McCormick County, South Carolina",32576.0,45,065,2016
"Marion County, South Carolina",26200.0,45,067,2016
"Marlboro County, South Carolina",20484.0,45,069,2016
"Newberry County, South Carolina",27063.0,45,071,2016
"Oconee County, South Carolina",27862.0,45,073,2016
"Orangeburg County, South Carolina",25918.0,45,075,2016
"Pickens County, South Carolina",23324.0,45,077,2016
"Richland County, South Carolina",35874.0,45,079,2016
"Saluda County, South Carolina",27303.0,45,081,2016
"Spartanburg County, South Carolina",26495.0,45,083,2016
