NAME,B19301B_001E,state,county,year
"Larimer County, Colorado",18356.0,08,069,2015
"Las Animas County, Colorado",11014.0,08,071,2015
"Lincoln County, Colorado",885.0,08,073,2015
"Logan County, Colorado",4922.0,08,075,2015
"Mesa County, Colorado",13270.0,08,077,2015
"Mineral County, Colorado",,08,079,2015
"Moffat County, Colorado",,08,081,2015
"Montezuma County, Colorado",3741.0,08,083,2015
"Montrose County, Colorado",14934.0,08,085,2015
"Morgan County, Colorado",17706.0,08,087,2015
"Otero County, Colorado",9602.0,08,089,2015
"Ouray County, Colorado",-666666666.0,08,091,2015
"Park County, Colorado",-666666666.0,08,093,2015
"Phillips County, Colorado",,08,095,2015
"Pitkin County, Colorado",17817.0,08,097,2015
"Prowers County, Colorado",6612.0,08,099,2015
"Pueblo County, Colorado",13945.0,08,101,2015
"Rio Blanco County, Colorado",20677.0,08,103,2015
"Rio Grande County, Colorado",42327.0,08,105,2015
"Routt County, Colorado",20390.0,08,107,2015
"Saguache County, Colorado",34604.0,08,109,2015
"San Juan County, Colorado",-666666666.0,08,111,2015
"San Miguel County, Colorado",8233.0,08,113,2015
"Sedgwick County, Colorado",40469.0,08,115,2015
"Summit County, Colorado",41784.0,08,117,2015
"Teller County, Colorado",63937.0,08,119,2015
"Washington County, Colorado",3004.0,08,121,2015
"Weld County, Colorado",16402.0,08,123,2015
"Yuma County, Colorado",,08,125,2015
"Fairfield County, Connecticut",23641.0,09,001,2015
"Hartford County, Connecticut",21736.0,09,003,2015
"Litchfield County, Connecticut",25007.0,09,005,2015
"Middlesex County, Connecticut",25370.0,09,007,2015
"New Haven County, Connecticut",21679.0,09,009,2015
"New London County, Connecticut",22682.0,09,011,2015
"Tolland County, Connecticut",19857.0,09,013,2015
"Windham County, Connecticut",21269.0,09,015,2015
"Kent County, Delaware",21694.0,10,001,2015
"New Castle County, Delaware",23946.0,10,003,2015
"Sussex County, Delaware",18055.0,10,005,2015
"District of Columbia, District of Columbia",26014.0,11,001,2015
"Alachua County, Florida",14370.0,12,001,2015
"Baker County, Florida",9173.0,12,003,2015
"Bay County, Florida",18365.0,12,005,2015
"Bradford County, Florida",11264.0,12,007,2015
"Brevard County, Florida",16904.0,12,009,2015
"Broward County, Florida",17971.0,12,011,2015
"Calhoun County, Florida",9618.0,12,013,2015
"Charlotte County, Florida",16519.0,12,015,2015
"Citrus County, Florida",15622.0,12,017,2015
"Clay County, Florida",22286.0,12,019,2015
"Collier County, Florida",12073.0,12,021,2015
"Columbia County, Florida",13835.0,12,023,2015
"DeSoto County, Florida",8492.0,12,027,2015
"Dixie County, Florida",7932.0,12,029,2015
"Duval County, Florida",17043.0,12,031,2015
"Escambia County, Florida",15552.0,12,033,2015
"Flagler County, Florida",16408.0,12,035,2015
"Franklin County, Florida",9264.0,12,037,2015
"Gadsden County, Florida",14431.0,12,039,2015
"Gilchrist County, Florida",3645.0,12,041,2015
"Glades County, Florida",8124.0,12,043,2015
"Gulf County, Florida",13575.0,12,045,2015
"Hamilton County, Florida",8993.0,12,047,2015
"Hardee County, Florida",9346.0,12,049,2015
"Hendry County, Florida",10541.0,12,051,2015
"Hernando County, Florida",14009.0,12,053,2015
"Highlands County, Florida",13892.0,12,055,2015
"Hillsborough County, Florida",18397.0,12,057,2015
"Holmes County, Florida",5613.0,12,059,2015
"Indian River County, Florida",13375.0,12,061,2015
"Jackson County, Florida",12523.0,12,063,2015
"Jefferson County, Florida",13044.0,12,065,2015
"Lafayette County, Florida",6316.0,12,067,2015
"Lake County, Florida",15635.0,12,069,2015
"Lee County, Florida",15108.0,12,071,2015
"Leon County, Florida",16384.0,12,073,2015
"Levy County, Florida",16537.0,12,075,2015
"Liberty County, Florida",7977.0,12,077,2015
"Madison County, Florida",11030.0,12,079,2015
"Manatee County, Florida",15416.0,12,081,2015
"Marion County, Florida",13943.0,12,083,2015
"Martin County, Florida",13595.0,12,085,2015
"Miami-Dade County, Florida",15665.0,12,086,2015
"Monroe County, Florida",18966.0,12,087,2015
"Nassau County, Florida",20497.0,12,089,2015
"Okaloosa County, Florida",19859.0,12,091,2015
"Okeechobee County, Florida",7432.0,12,093,2015
"Orange County, Florida",17365.0,12,095,2015
"Osceola County, Florida",16118.0,12,097,2015
"Palm Beach County, Florida",16287.0,12,099,2015
"Pasco County, Florida",20786.0,12,101,2015
"Pinellas County, Florida",17206.0,12,103,2015
"Polk County, Florida",13801.0,12,105,2015
"Putnam County, Florida",11883.0,12,107,2015
"St. Johns County, Florida",18563.0,12,109,2015
"St. Lucie County, Florida",16114.0,12,111,2015
"Santa Rosa County, Florida",21986.0,12,113,2015
"Sarasota County, Florida",16279.0,12,115,2015
"Seminole County, Florida",18807.0,12,117,2015
"Sumter County, Florida",9478.0,12,119,2015
"Suwannee County, Florida",11844.0,12,121,2015
"Taylor County, Florida",6876.0,12,123,2015
"Union County, Florida",6211.0,12,125,2015
"Volusia County, Florida",13663.0,12,127,2015
"Wakulla County, Florida",10858.0,12,129,2015
"Walton County, Florida",9759.0,12,131,2015
"Washington County, Florida",9274.0,12,133,2015
"Appling County, Georgia",10994.0,13,001,2015
"Atkinson County, Georgia",21358.0,13,003,2015
"Bacon County, Georgia",11714.0,13,005,2015
"Baker County, Georgia",12771.0,13,007,2015
"Baldwin County, Georgia",14306.0,13,009,2015
"Banks County, Georgia",17961.0,13,011,2015
"Barrow County, Georgia",16614.0,13,013,2015
"Bartow County, Georgia",15431.0,13,015,2015
"Ben Hill County, Georgia",10911.0,13,017,2015
"Berrien County, Georgia",14243.0,13,019,2015
"Bibb County, Georgia",14417.0,13,021,2015
"Bleckley County, Georgia",5725.0,13,023,2015
"Brantley County, Georgia",10975.0,13,025,2015
"Brooks County, Georgia",11311.0,13,027,2015
"Bryan County, Georgia",24271.0,13,029,2015
"Bulloch County, Georgia",12828.0,13,031,2015
"Burke County, Georgia",11285.0,13,033,2015
"Butts County, Georgia",12342.0,13,035,2015
"Calhoun County, Georgia",12477.0,13,037,2015
"Camden County, Georgia",17752.0,13,039,2015
"Candler County, Georgia",16629.0,13,043,2015
"Carroll County, Georgia",14669.0,13,045,2015
"Catoosa County, Georgia",19271.0,13,047,2015
"Charlton County, Georgia",17156.0,13,049,2015
"Chatham County, Georgia",17648.0,13,051,2015
"Chattahoochee County, Georgia",19948.0,13,053,2015
"Chattooga County, Georgia",8668.0,13,055,2015
"Cherokee County, Georgia",25506.0,13,057,2015
"Clarke County, Georgia",14427.0,13,059,2015
"Clay County, Georgia",8869.0,13,061,2015
"Clayton County, Georgia",18972.0,13,063,2015
"Clinch County, Georgia",13013.0,13,065,2015
"Cobb County, Georgia",24578.0,13,067,2015
"Coffee County, Georgia",9572.0,13,069,2015
"Colquitt County, Georgia",12822.0,13,071,2015
"Columbia County, Georgia",24230.0,13,073,2015
"Cook County, Georgia",12949.0,13,075,2015
"Coweta County, Georgia",19727.0,13,077,2015
"Crawford County, Georgia",17018.0,13,079,2015
"Crisp County, Georgia",8953.0,13,081,2015
"Dade County, Georgia",11622.0,13,083,2015
"Dawson County, Georgia",30828.0,13,085,2015
"Decatur County, Georgia",12262.0,13,087,2015
"DeKalb County, Georgia",20660.0,13,089,2015
"Dodge County, Georgia",10738.0,13,091,2015
"Dooly County, Georgia",9699.0,13,093,2015
"Dougherty County, Georgia",14121.0,13,095,2015
"Douglas County, Georgia",21436.0,13,097,2015
"Early County, Georgia",11444.0,13,099,2015
"Echols County, Georgia",17422.0,13,101,2015
"Effingham County, Georgia",17007.0,13,103,2015
"Elbert County, Georgia",13576.0,13,105,2015
"Emanuel County, Georgia",11282.0,13,107,2015
"Evans County, Georgia",13381.0,13,109,2015
"Fannin County, Georgia",4325.0,13,111,2015
"Fayette County, Georgia",32565.0,13,113,2015
"Floyd County, Georgia",13173.0,13,115,2015
"Forsyth County, Georgia",27806.0,13,117,2015
"Franklin County, Georgia",11944.0,13,119,2015
"Fulton County, Georgia",20276.0,13,121,2015
"Gilmer County, Georgia",7026.0,13,123,2015
"Glascock County, Georgia",15329.0,13,125,2015
"Glynn County, Georgia",14018.0,13,127,2015
"Gordon County, Georgia",14088.0,13,129,2015
"Grady County, Georgia",11195.0,13,131,2015
"Greene County, Georgia",11407.0,13,133,2015
"Gwinnett County, Georgia",22341.0,13,135,2015
"Habersham County, Georgia",7301.0,13,137,2015
"Hall County, Georgia",16323.0,13,139,2015
"Hancock County, Georgia",10387.0,13,141,2015
"Haralson County, Georgia",19498.0,13,143,2015
"Harris County, Georgia",20042.0,13,145,2015
"Hart County, Georgia",13544.0,13,147,2015
"Heard County, Georgia",16236.0,13,149,2015
"Henry County, Georgia",23600.0,13,151,2015
"Houston County, Georgia",19196.0,13,153,2015
"Irwin County, Georgia",12139.0,13,155,2015
"Jackson County, Georgia",15251.0,13,157,2015
"Jasper County, Georgia",15932.0,13,159,2015
"Jeff Davis County, Georgia",15889.0,13,161,2015
"Jefferson County, Georgia",11652.0,13,163,2015
"Jenkins County, Georgia",13587.0,13,165,2015
"Johnson County, Georgia",12625.0,13,167,2015
"Jones County, Georgia",24489.0,13,169,2015
"Lamar County, Georgia",10459.0,13,171,2015
"Lanier County, Georgia",10068.0,13,173,2015
"Laurens County, Georgia",12628.0,13,175,2015
"Lee County, Georgia",19692.0,13,177,2015
"Liberty County, Georgia",19435.0,13,179,2015
"Lincoln County, Georgia",16839.0,13,181,2015
"Long County, Georgia",16218.0,13,183,2015
"Lowndes County, Georgia",12638.0,13,185,2015
"Lumpkin County, Georgia",6016.0,13,187,2015
"McDuffie County, Georgia",12577.0,13,189,2015
"McIntosh County, Georgia",18936.0,13,191,2015
"Macon County, Georgia",9990.0,13,193,2015
"Madison County, Georgia",16164.0,13,195,2015
"Marion County, Georgia",13939.0,13,197,2015
"Meriwether County, Georgia",14395.0,13,199,2015
"Miller County, Georgia",10371.0,13,201,2015
"Mitchell County, Georgia",11602.0,13,205,2015
"Monroe County, Georgia",12325.0,13,207,2015
"Montgomery County, Georgia",10949.0,13,209,2015
"Morgan County, Georgia",15611.0,13,211,2015
"Murray County, Georgia",13026.0,13,213,2015
"Muscogee County, Georgia",17509.0,13,215,2015
"Newton County, Georgia",18938.0,13,217,2015
"Oconee County, Georgia",19255.0,13,219,2015
"Oglethorpe County, Georgia",16775.0,13,221,2015
"Paulding County, Georgia",20568.0,13,223,2015
"Peach County, Georgia",15413.0,13,225,2015
"Pickens County, Georgia",14824.0,13,227,2015
"Pierce County, Georgia",13258.0,13,229,2015
"Pike County, Georgia",15409.0,13,231,2015
"Polk County, Georgia",16738.0,13,233,2015
"Pulaski County, Georgia",10197.0,13,235,2015
"Putnam County, Georgia",15440.0,13,237,2015
"Quitman County, Georgia",13830.0,13,239,2015
"Rabun County, Georgia",8696.0,13,241,2015
"Randolph County, Georgia",25977.0,13,243,2015
"Richmond County, Georgia",16270.0,13,245,2015
"Rockdale County, Georgia",21425.0,13,247,2015
"Schley County, Georgia",9951.0,13,249,2015
"Screven County, Georgia",12212.0,13,251,2015
"Seminole County, Georgia",12854.0,13,253,2015
"Spalding County, Georgia",12383.0,13,255,2015
"Stephens County, Georgia",10528.0,13,257,2015
"Stewart County, Georgia",8996.0,13,259,2015
"Sumter County, Georgia",11360.0,13,261,2015
"Talbot County, Georgia",13798.0,13,263,2015
"Taliaferro County, Georgia",14096.0,13,265,2015
"Tattnall County, Georgia",7813.0,13,267,2015
"Taylor County, Georgia",11402.0,13,269,2015
"Telfair County, Georgia",6651.0,13,271,2015
"Terrell County, Georgia",10552.0,13,273,2015
"Thomas County, Georgia",13580.0,13,275,2015
"Tift County, Georgia",12903.0,13,277,2015
"Toombs County, Georgia",12183.0,13,279,2015
"Towns County, Georgia",5199.0,13,281,2015
"Treutlen County, Georgia",10659.0,13,283,2015
"Troup County, Georgia",14868.0,13,285,2015
"Turner County, Georgia",10619.0,13,287,2015
"Twiggs County, Georgia",15351.0,13,289,2015
"Union County, Georgia",5362.0,13,291,2015
"Upson County, Georgia",16441.0,13,293,2015
"Walker County, Georgia",13472.0,13,295,2015
"Walton County, Georgia",16125.0,13,297,2015
"Ware County, Georgia",12242.0,13,299,2015
"Warren County, Georgia",12067.0,13,301,2015
"Washington County, Georgia",11155.0,13,303,2015
"Wayne County, Georgia",10862.0,13,305,2015
"Webster County, Georgia",13890.0,13,307,2015
"Wheeler County, Georgia",3265.0,13,309,2015
"White County, Georgia",13340.0,13,311,2015
"Whitfield County, Georgia",16065.0,13,313,2015
"Wilcox County, Georgia",7972.0,13,315,2015
"Wilkes County, Georgia",12385.0,13,317,2015
"Wilkinson County, Georgia",14880.0,13,319,2015
"Worth County, Georgia",12727.0,13,321,2015
"Hawaii County, Hawaii",14632.0,15,001,2015
"Honolulu County, Hawaii",30927.0,15,003,2015
"Kalawao County, Hawaii",-666666666.0,15,005,2015
"Kauai County, Hawaii",30679.0,15,007,2015
"Maui County, Hawaii",25226.0,15,009,2015
"Ada County, Idaho",24894.0,16,001,2015
"Adams County, Idaho",-666666666.0,16,003,2015
"Bannock County, Idaho",15438.0,16,005,2015
"Bear Lake County, Idaho",7829.0,16,007,2015
"Benewah County, Idaho",9707.0,16,009,2015
"Bingham County, Idaho",5274.0,16,011,2015
"Blaine County, Idaho",9984.0,16,013,2015
"Boise County, Idaho",55205.0,16,015,2015
"Bonner County, Idaho",19175.0,16,017,2015
"Bonneville County, Idaho",23970.0,16,019,2015
"Boundary County, Idaho",,16,021,2015
"Butte County, Idaho",2651.0,16,023,2015
"Camas County, Idaho",-666666666.0,16,025,2015
"Canyon County, Idaho",17017.0,16,027,2015
"Caribou County, Idaho",,16,029,2015
"Cassia County, Idaho",,16,031,2015
"Clark County, Idaho",-666666666.0,16,033,2015
"Clearwater County, Idaho",,16,035,2015
"Custer County, Idaho",-666666666.0,16,037,2015
"Elmore County, Idaho",26627.0,16,039,2015
"Franklin County, Idaho",,16,041,2015
"Fremont County, Idaho",7157.0,16,043,2015
"Gem County, Idaho",-666666666.0,16,045,2015
"Gooding County, Idaho",,16,047,2015
"Idaho County, Idaho",9396.0,16,049,2015
"Jefferson County, Idaho",12567.0,16,051,2015
"Jerome County, Idaho",20026.0,16,053,2015
"Kootenai County, Idaho",8724.0,16,055,2015
"Latah County, Idaho",15620.0,16,057,2015
"Lemhi County, Idaho",,16,059,2015
"Lewis County, Idaho",,16,061,2015
"Lincoln County, Idaho",-666666666.0,16,063,2015
"Madison County, Idaho",10707.0,16,065,2015
"Minidoka County, Idaho",8912.0,16,067,2015
"Nez Perce County, Idaho",26654.0,16,069,2015
"Oneida County, Idaho",-666666666.0,16,071,2015
"Owyhee County, Idaho",,16,073,2015
"Payette County, Idaho",,16,075,2015
"Power County, Idaho",,16,077,2015
"Shoshone County, Idaho",,16,079,2015
"Teton County, Idaho",,16,081,2015
"Twin Falls County, Idaho",10951.0,16,083,2015
"Valley County, Idaho",,16,085,2015
"Washington County, Idaho",-666666666.0,16,087,2015
"Adams County, Illinois",13780.0,17,001,2015
"Alexander County, Illinois",10366.0,17,003,2015
"Bond County, Illinois",14265.0,17,005,2015
"Boone County, Illinois",27469.0,17,007,2015
"Brown County, Illinois",2367.0,17,009,2015
"Bureau County, Illinois",11801.0,17,011,2015
"Calhoun County, Illinois",5783.0,17,013,2015
"Carroll County, Illinois",15347.0,17,015,2015
"Cass County, Illinois",12414.0,17,017,2015
"Champaign County, Illinois",15271.0,17,019,2015
"Christian County, Illinois",5175.0,17,021,2015
"Clark County, Illinois",13739.0,17,023,2015
"Clay County, Illinois",9607.0,17,025,2015
"Clinton County, Illinois",3299.0,17,027,2015
"Coles County, Illinois",9268.0,17,029,2015
"Cook County, Illinois",19434.0,17,031,2015
"Crawford County, Illinois",4998.0,17,033,2015
"Cumberland County, Illinois",5504.0,17,035,2015
"DeKalb County, Illinois",11625.0,17,037,2015
"De Witt County, Illinois",4263.0,17,039,2015
"Douglas County, Illinois",7077.0,17,041,2015
"DuPage County, Illinois",26095.0,17,043,2015
"Edgar County, Illinois",3046.0,17,045,2015
"Edwards County, Illinois",18797.0,17,047,2015
"Effingham County, Illinois",7561.0,17,049,2015
"Fayette County, Illinois",3901.0,17,051,2015
"Ford County, Illinois",21919.0,17,053,2015
"Franklin County, Illinois",7486.0,17,055,2015
"Fulton County, Illinois",5819.0,17,057,2015
"Logan County, Kansas",-666666666.0,20,109,2015
"Lyon County, Kansas",22106.0,20,111,2015
"McPherson County, Kansas",18813.0,20,113,2015
"Marion County, Kansas",10777.0,20,115,2015
"Marshall County, Kansas",38803.0,20,117,2015
"Meade County, Kansas",36122.0,20,119,2015
"Miami County, Kansas",12712.0,20,121,2015
"Mitchell County, Kansas",,20,123,2015
"Montgomery County, Kansas",10851.0,20,125,2015
"Morris County, Kansas",11967.0,20,127,2015
"Morton County, Kansas",15545.0,20,129,2015
"Nemaha County, Kansas",14628.0,20,131,2015
"Neosho County, Kansas",7496.0,20,133,2015
"Ness County, Kansas",12031.0,20,135,2015
"Norton County, Kansas",673.0,20,137,2015
"Osage County, Kansas",19742.0,20,139,2015
"Osborne County, Kansas",11800.0,20,141,2015
"Ottawa County, Kansas",3472.0,20,143,2015
"Pawnee County, Kansas",5450.0,20,145,2015
"Phillips County, Kansas",6795.0,20,147,2015
"Pottawatomie County, Kansas",11291.0,20,149,2015
"Pratt County, Kansas",13444.0,20,151,2015
"Rawlins County, Kansas",,20,153,2015
"Reno County, Kansas",14120.0,20,155,2015
"Republic County, Kansas",,20,157,2015
"Rice County, Kansas",14903.0,20,159,2015
"Riley County, Kansas",19997.0,20,161,2015
"Rooks County, Kansas",,20,163,2015
"Rush County, Kansas",-666666666.0,20,165,2015
"Russell County, Kansas",21636.0,20,167,2015
"Saline County, Kansas",18183.0,20,169,2015
"Scott County, Kansas",-666666666.0,20,171,2015
"Sedgwick County, Kansas",17256.0,20,173,2015
"Seward County, Kansas",20188.0,20,175,2015
"Shawnee County, Kansas",18234.0,20,177,2015
"Sheridan County, Kansas",,20,179,2015
"Sherman County, Kansas",22997.0,20,181,2015
"Smith County, Kansas",,20,183,2015
"Stafford County, Kansas",13686.0,20,185,2015
"Stanton County, Kansas",23505.0,20,187,2015
"Stevens County, Kansas",31825.0,20,189,2015
"Sumner County, Kansas",4521.0,20,191,2015
"Thomas County, Kansas",10583.0,20,193,2015
"Trego County, Kansas",3367.0,20,195,2015
"Wabaunsee County, Kansas",,20,197,2015
"Wallace County, Kansas",-666666666.0,20,199,2015
"Washington County, Kansas",13637.0,20,201,2015
"Wichita County, Kansas",-666666666.0,20,203,2015
"Wilson County, Kansas",,20,205,2015
"Woodson County, Kansas",,20,207,2015
"Wyandotte County, Kansas",17311.0,20,209,2015
"Adair County, Kentucky",17314.0,21,001,2015
"Allen County, Kentucky",37320.0,21,003,2015
"Anderson County, Kentucky",18411.0,21,005,2015
"Ballard County, Kentucky",10875.0,21,007,2015
"Barren County, Kentucky",14848.0,21,009,2015
"Bath County, Kentucky",18987.0,21,011,2015
"Bell County, Kentucky",10870.0,21,013,2015
"Boone County, Kentucky",25404.0,21,015,2015
"Bourbon County, Kentucky",16734.0,21,017,2015
"Boyd County, Kentucky",16710.0,21,019,2015
"Boyle County, Kentucky",16815.0,21,021,2015
"Bracken County, Kentucky",,21,023,2015
"Breathitt County, Kentucky",2718.0,21,025,2015
"Breckinridge County, Kentucky",16245.0,21,027,2015
"Bullitt County, Kentucky",40457.0,21,029,2015
"Butler County, Kentucky",29349.0,21,031,2015
"Caldwell County, Kentucky",17869.0,21,033,2015
"Calloway County, Kentucky",17796.0,21,035,2015
"Campbell County, Kentucky",9970.0,21,037,2015
"Carlisle County, Kentucky",14908.0,21,039,2015
"Carroll County, Kentucky",9865.0,21,041,2015
"Carter County, Kentucky",2554.0,21,043,2015
"Casey County, Kentucky",8635.0,21,045,2015
"Christian County, Kentucky",15595.0,21,047,2015
"Clark County, Kentucky",17823.0,21,049,2015
"Clay County, Kentucky",12502.0,21,051,2015
"Clinton County, Kentucky",3674.0,21,053,2015
"Crittenden County, Kentucky",7835.0,21,055,2015
"Cumberland County, Kentucky",12498.0,21,057,2015
"Daviess County, Kentucky",15469.0,21,059,2015
"Edmonson County, Kentucky",8127.0,21,061,2015
"Elliott County, Kentucky",6814.0,21,063,2015
"Estill County, Kentucky",25895.0,21,065,2015
"Fayette County, Kentucky",18041.0,21,067,2015
"Fleming County, Kentucky",27786.0,21,069,2015
"Floyd County, Kentucky",8005.0,21,071,2015
"Franklin County, Kentucky",16442.0,21,073,2015
"Fulton County, Kentucky",13002.0,21,075,2015
"Gallatin County, Kentucky",14525.0,21,077,2015
"Garrard County, Kentucky",20017.0,21,079,2015
"Grant County, Kentucky",9823.0,21,081,2015
"Graves County, Kentucky",11570.0,21,083,2015
"Grayson County, Kentucky",46892.0,21,085,2015
"Green County, Kentucky",12028.0,21,087,2015
"Greenup County, Kentucky",29538.0,21,089,2015
"Hancock County, Kentucky",20135.0,21,091,2015
"Hardin County, Kentucky",27692.0,21,093,2015
"Harlan County, Kentucky",11632.0,21,095,2015
"Harrison County, Kentucky",8463.0,21,097,2015
"Hart County, Kentucky",32577.0,21,099,2015
"Henderson County, Kentucky",16611.0,21,101,2015
"Henry County, Kentucky",19709.0,21,103,2015
"Hickman County, Kentucky",14072.0,21,105,2015
"Hopkins County, Kentucky",18962.0,21,107,2015
"Jackson County, Kentucky",,21,109,2015
"Jefferson County, Kentucky",18220.0,21,111,2015
"Jessamine County, Kentucky",15219.0,21,113,2015
"Johnson County, Kentucky",13151.0,21,115,2015
"Kenton County, Kentucky",15419.0,21,117,2015
"Knott County, Kentucky",8511.0,21,119,2015
"Knox County, Kentucky",8904.0,21,121,2015
"Larue County, Kentucky",23842.0,21,123,2015
"Laurel County, Kentucky",7570.0,21,125,2015
"Lawrence County, Kentucky",22954.0,21,127,2015
"Lee County, Kentucky",10057.0,21,129,2015
"Leslie County, Kentucky",1019.0,21,131,2015
"Letcher County, Kentucky",8560.0,21,133,2015
"Lewis County, Kentucky",14908.0,21,135,2015
"Lincoln County, Kentucky",14750.0,21,137,2015
"Livingston County, Kentucky",18933.0,21,139,2015
"Logan County, Kentucky",13486.0,21,141,2015
"Lyon County, Kentucky",13587.0,21,143,2015
"McCracken County, Kentucky",15242.0,21,145,2015
"McCreary County, Kentucky",6011.0,21,147,2015
"McLean County, Kentucky",25271.0,21,149,2015
"Madison County, Kentucky",13817.0,21,151,2015
"Magoffin County, Kentucky",,21,153,2015
"Marion County, Kentucky",11118.0,21,155,2015
"Marshall County, Kentucky",7235.0,21,157,2015
"Martin County, Kentucky",6768.0,21,159,2015
"Mason County, Kentucky",15797.0,21,161,2015
"Meade County, Kentucky",18546.0,21,163,2015
"Menifee County, Kentucky",12358.0,21,165,2015
"Mercer County, Kentucky",16129.0,21,167,2015
"Metcalfe County, Kentucky",10416.0,21,169,2015
"Monroe County, Kentucky",18693.0,21,171,2015
"Montgomery County, Kentucky",18176.0,21,173,2015
"Morgan County, Kentucky",8909.0,21,175,2015
"Muhlenberg County, Kentucky",9427.0,21,177,2015
"Nelson County, Kentucky",31090.0,21,179,2015
"Nicholas County, Kentucky",6720.0,21,181,2015
"Ohio County, Kentucky",10071.0,21,183,2015
"Oldham County, Kentucky",18137.0,21,185,2015
"Owen County, Kentucky",11499.0,21,187,2015
"Owsley County, Kentucky",,21,189,2015
"Pendleton County, Kentucky",6465.0,21,191,2015
"Perry County, Kentucky",18437.0,21,193,2015
"Pike County, Kentucky",20554.0,21,195,2015
"Powell County, Kentucky",8345.0,21,197,2015
"Pulaski County, Kentucky",15971.0,21,199,2015
"Robertson County, Kentucky",-666666666.0,21,201,2015
"Rockcastle County, Kentucky",,21,203,2015
"Rowan County, Kentucky",9474.0,21,205,2015
"Russell County, Kentucky",24102.0,21,207,2015
"Scott County, Kentucky",18960.0,21,209,2015
"Shelby County, Kentucky",19522.0,21,211,2015
"Simpson County, Kentucky",15828.0,21,213,2015
"Spencer County, Kentucky",25701.0,21,215,2015
"Taylor County, Kentucky",15224.0,21,217,2015
"Todd County, Kentucky",15425.0,21,219,2015
"Trigg County, Kentucky",19608.0,21,221,2015
"Trimble County, Kentucky",-666666666.0,21,223,2015
"Union County, Kentucky",8828.0,21,225,2015
"Warren County, Kentucky",16073.0,21,227,2015
"Washington County, Kentucky",13796.0,21,229,2015
"Wayne County, Kentucky",11575.0,21,231,2015
"Webster County, Kentucky",16467.0,21,233,2015
"Whitley County, Kentucky",5962.0,21,235,2015
"Wolfe County, Kentucky",,21,237,2015
"Woodford County, Kentucky",18912.0,21,239,2015
"Acadia Parish, Louisiana",12167.0,22,001,2015
"Allen Parish, Louisiana",9822.0,22,003,2015
"Ascension Parish, Louisiana",20936.0,22,005,2015
"Assumption Parish, Louisiana",12772.0,22,007,2015
"Avoyelles Parish, Louisiana",10327.0,22,009,2015
"Beauregard Parish, Louisiana",16345.0,22,011,2015
"Bienville Parish, Louisiana",13841.0,22,013,2015
"Bossier Parish, Louisiana",16307.0,22,015,2015
"Caddo Parish, Louisiana",15819.0,22,017,2015
"Calcasieu Parish, Louisiana",16162.0,22,019,2015
"Caldwell Parish, Louisiana",9723.0,22,021,2015
"Cameron Parish, Louisiana",7236.0,22,023,2015
"Catahoula Parish, Louisiana",10119.0,22,025,2015
"Claiborne Parish, Louisiana",11234.0,22,027,2015
"Concordia Parish, Louisiana",10088.0,22,029,2015
"De Soto Parish, Louisiana",15531.0,22,031,2015
"East Baton Rouge Parish, Louisiana",18146.0,22,033,2015
"Vermilion County, Illinois",12426.0,17,183,2015
"Wabash County, Illinois",13175.0,17,185,2015
"Warren County, Illinois",12900.0,17,187,2015
"Washington County, Illinois",14739.0,17,189,2015
"Wayne County, Illinois",3683.0,17,191,2015
"White County, Illinois",13559.0,17,193,2015
"Whiteside County, Illinois",17275.0,17,195,2015
"Will County, Illinois",24890.0,17,197,2015
"Williamson County, Illinois",14157.0,17,199,2015
"Winnebago County, Illinois",13860.0,17,201,2015
"Woodford County, Illinois",3875.0,17,203,2015
"Adams County, Indiana",2400.0,18,001,2015
"Allen County, Indiana",16188.0,18,003,2015
"Bartholomew County, Indiana",24772.0,18,005,2015
"Benton County, Indiana",7495.0,18,007,2015
"Blackford County, Indiana",15526.0,18,009,2015
"Boone County, Indiana",19806.0,18,011,2015
"Brown County, Indiana",3392.0,18,013,2015
"Carroll County, Indiana",15162.0,18,015,2015
"Cass County, Indiana",14215.0,18,017,2015
"Clark County, Indiana",22080.0,18,019,2015
"Clay County, Indiana",6563.0,18,021,2015
"Clinton County, Indiana",10051.0,18,023,2015
"Crawford County, Indiana",24718.0,18,025,2015
"Daviess County, Indiana",15049.0,18,027,2015
"Dearborn County, Indiana",17553.0,18,029,2015
"Decatur County, Indiana",13127.0,18,031,2015
"DeKalb County, Indiana",28848.0,18,033,2015
"Delaware County, Indiana",13898.0,18,035,2015
"Dubois County, Indiana",9103.0,18,037,2015
"Elkhart County, Indiana",12447.0,18,039,2015
"Fayette County, Indiana",11604.0,18,041,2015
"Floyd County, Indiana",17548.0,18,043,2015
"Fountain County, Indiana",16745.0,18,045,2015
"Franklin County, Indiana",13815.0,18,047,2015
"Fulton County, Indiana",13989.0,18,049,2015
"Gibson County, Indiana",19768.0,18,051,2015
"Grant County, Indiana",15363.0,18,053,2015
"Greene County, Indiana",11465.0,18,055,2015
"Hamilton County, Indiana",32897.0,18,057,2015
"Hancock County, Indiana",17272.0,18,059,2015
"Harrison County, Indiana",25187.0,18,061,2015
"Hendricks County, Indiana",26026.0,18,063,2015
"Henry County, Indiana",7820.0,18,065,2015
"Howard County, Indiana",16883.0,18,067,2015
"Huntington County, Indiana",9119.0,18,069,2015
"Jackson County, Indiana",11756.0,18,071,2015
"Jasper County, Indiana",15022.0,18,073,2015
"Jay County, Indiana",6363.0,18,075,2015
