NAME,B23025_003E,state,county,year
"Monroe County, Illinois",18661.0,17,133,2019
"Union County, Illinois",7442.0,17,181,2019
"Winnebago County, Illinois",144494.0,17,201,2019
"Pulaski County, Illinois",2013.0,17,153,2019
"Schuyler County, Illinois",3127.0,17,169,2019
"Edgar County, Illinois",8667.0,17,045,2019
"Boone County, Illinois",27474.0,17,007,2019
"Bureau County, Illinois",16725.0,17,011,2019
"Coles County, Illinois",26492.0,17,029,2019
"Crawford County, Illinois",8075.0,17,033,2019
"Putnam County, Illinois",2983.0,17,155,2019
"De Witt County, Illinois",8324.0,17,039,2019
"Lee County, Illinois",15998.0,17,103,2019
"Macoupin County, Illinois",22006.0,17,117,2019
"Richland County, Illinois",7590.0,17,159,2019
"Washington County, Illinois",7461.0,17,189,2019
"Washington County, Oregon",323043.0,41,067,2019
"Clatsop County, Oregon",18754.0,41,007,2019
"Cameron County, Pennsylvania",2135.0,42,023,2019
"Bucks County, Pennsylvania",345926.0,42,017,2019
"Lehigh County, Pennsylvania",189655.0,42,077,2019
"Clarion County, Pennsylvania",18474.0,42,031,2019
"Greene County, Pennsylvania",15150.0,42,059,2019
"Luzerne County, Pennsylvania",161143.0,42,079,2019
"Columbia County, Pennsylvania",31857.0,42,037,2019
"Jefferson County, Pennsylvania",20530.0,42,065,2019
"Perry County, Pennsylvania",23426.0,42,099,2019
"Sullivan County, Pennsylvania",2897.0,42,113,2019
"Kent County, Rhode Island",92186.0,44,003,2019
"Washington County, Rhode Island",69227.0,44,009,2019
"Newberry County, South Carolina",17976.0,45,071,2019
"Clarendon County, South Carolina",13476.0,45,027,2019
"Sumter County, South Carolina",47609.0,45,085,2019
"Barnwell County, South Carolina",8491.0,45,011,2019
"Darlington County, South Carolina",29579.0,45,031,2019
"York County, South Carolina",139694.0,45,091,2019
"Cherokee County, South Carolina",24594.0,45,021,2019
"Jasper County, South Carolina",13270.0,45,053,2019
"Lee County, South Carolina",6453.0,45,061,2019
"Abbeville County, South Carolina",10690.0,45,001,2019
"Lyman County, South Dakota",1827.0,46,085,2019
"Deuel County, South Dakota",2350.0,46,039,2019
"Glenn County, California",11914.0,06,021,2019
"Butte County, California",104557.0,06,007,2019
"Kings County, California",58904.0,06,031,2019
"Plumas County, California",8172.0,06,063,2019
"San Luis Obispo County, California",137209.0,06,079,2019
"Fresno County, California",446387.0,06,019,2019
"Kern County, California",380904.0,06,029,2019
"Orange County, California",1669327.0,06,059,2019
"Ventura County, California",438092.0,06,111,2019
"Calaveras County, California",18397.0,06,009,2019
"Sutter County, California",42576.0,06,101,2019
"San Mateo County, California",430851.0,06,081,2019
"Tuolumne County, California",22149.0,06,109,2019
"San Joaquin County, California",339463.0,06,077,2019
"Amador County, California",14675.0,06,005,2019
"Phillips County, Colorado",1976.0,08,095,2019
"Archuleta County, Colorado",6417.0,08,007,2019
"Denver County, Colorado",417715.0,08,031,2019
"Kiowa County, Colorado",717.0,08,061,2019
"Huerfano County, Colorado",2642.0,08,055,2019
"Baca County, Colorado",1656.0,08,009,2019
"Gilpin County, Colorado",3908.0,08,047,2019
"Kit Carson County, Colorado",3645.0,08,063,2019
"Gunnison County, Colorado",10273.0,08,051,2019
"Mineral County, Colorado",429.0,08,079,2019
"Ouray County, Colorado",2421.0,08,091,2019
"Sedgwick County, Colorado",1013.0,08,115,2019
"Weld County, Colorado",159017.0,08,123,2019
"Custer County, Colorado",1829.0,08,027,2019
"Costilla County, Colorado",1542.0,08,023,2019
"Douglas County, Colorado",187660.0,08,035,2019
"Lake County, Colorado",4431.0,08,065,2019
"La Plata County, Colorado",30582.0,08,067,2019
"Pitkin County, Colorado",12308.0,08,097,2019
"Rio Grande County, Colorado",5054.0,08,105,2019
"Bent County, Colorado",1543.0,08,011,2019
"Crowley County, Colorado",2257.0,08,025,2019
"San Juan County, Colorado",351.0,08,111,2019
"Larimer County, Colorado",191399.0,08,069,2019
"Logan County, Colorado",11653.0,08,075,2019
"San Miguel County, Colorado",5232.0,08,113,2019
"Teller County, Colorado",12601.0,08,119,2019
"Elbert County, Colorado",14043.0,08,039,2019
"Las Animas County, Colorado",6356.0,08,071,2019
"Lincoln County, Colorado",1540.0,08,073,2019
"Summit County, Colorado",20453.0,08,117,2019
"Alamosa County, Colorado",7638.0,08,003,2019
"Delta County, Colorado",11792.0,08,029,2019
"Fremont County, Colorado",15160.0,08,043,2019
"Montrose County, Colorado",18841.0,08,085,2019
"Morgan County, Colorado",14211.0,08,087,2019
"Saguache County, Colorado",2929.0,08,109,2019
"Prowers County, Colorado",5772.0,08,099,2019
"Washington County, Colorado",2341.0,08,121,2019
"Grand County, Colorado",8941.0,08,049,2019
"Otero County, Colorado",7587.0,08,089,2019
"Broomfield County, Colorado",39685.0,08,014,2019
"Sussex County, Delaware",103818.0,10,005,2019
"District of Columbia, District of Columbia",404838.0,11,001,2019
"New Haven County, Connecticut",459712.0,09,009,2019
"Hartford County, Connecticut",479105.0,09,003,2019
"Shelby County, Tennessee",469021.0,47,157,2019
"Henderson County, Tennessee",12094.0,47,077,2019
"Jefferson County, Tennessee",25075.0,47,089,2019
"Sequatchie County, Tennessee",6432.0,47,153,2019
"Carroll County, Tennessee",11797.0,47,017,2019
"Davidson County, Tennessee",397005.0,47,037,2019
"Perry County, Tennessee",3024.0,47,135,2019
"Meigs County, Tennessee",4973.0,47,121,2019
"Haywood County, Tennessee",7861.0,47,075,2019
"Montgomery County, Tennessee",88192.0,47,125,2019
"Grundy County, Tennessee",5506.0,47,061,2019
"Cocke County, Tennessee",15214.0,47,029,2019
"DeKalb County, Tennessee",8439.0,47,041,2019
"Lewis County, Tennessee",5053.0,47,101,2019
"Obion County, Tennessee",13593.0,47,131,2019
"Tipton County, Tennessee",29408.0,47,167,2019
