NAME,B23025_004E,state,county,year
"Calhoun County, Iowa",4314.0,19,025,2019
"Cerro Gordo County, Iowa",22181.0,19,033,2019
"Hardin County, Iowa",8491.0,19,083,2019
"Lucas County, Iowa",4113.0,19,117,2019
"Palo Alto County, Iowa",4581.0,19,147,2019
"Henry County, Iowa",9264.0,19,087,2019
"Jasper County, Iowa",18027.0,19,099,2019
"Poweshiek County, Iowa",9602.0,19,157,2019
"Clayton County, Iowa",9087.0,19,043,2019
"Bremer County, Iowa",13158.0,19,017,2019
"Emmet County, Iowa",4721.0,19,063,2019
"Hancock County, Iowa",5647.0,19,081,2019
"Jackson County, Iowa",9547.0,19,097,2019
"Lee County, Iowa",15554.0,19,111,2019
"Warren County, Iowa",26361.0,19,181,2019
"Mahaska County, Iowa",11050.0,19,123,2019
"Clay County, Iowa",8111.0,19,041,2019
"Delaware County, Iowa",9258.0,19,055,2019
"Bacon County, Georgia",4108.0,13,005,2019
"Brantley County, Georgia",6769.0,13,025,2019
"Ben Hill County, Georgia",6130.0,13,017,2019
"Burke County, Georgia",9366.0,13,033,2019
"Catoosa County, Georgia",31272.0,13,047,2019
"Chattahoochee County, Georgia",2219.0,13,053,2019
"Chattooga County, Georgia",9098.0,13,055,2019
"Columbia County, Georgia",68738.0,13,073,2019
"Decatur County, Georgia",10317.0,13,087,2019
"Floyd County, Georgia",41723.0,13,115,2019
"Forsyth County, Georgia",115231.0,13,117,2019
"Habersham County, Georgia",18747.0,13,137,2019
"Hart County, Georgia",9819.0,13,147,2019
"Lowndes County, Georgia",47834.0,13,185,2019
"McIntosh County, Georgia",6069.0,13,191,2019
"Meriwether County, Georgia",8071.0,13,199,2019
"Monroe County, Georgia",11331.0,13,207,2019
"Putnam County, Georgia",9501.0,13,237,2019
"Sumter County, Georgia",11813.0,13,261,2019
"Taliaferro County, Georgia",598.0,13,265,2019
"Warren County, Georgia",2115.0,13,301,2019
"Wayne County, Iowa",2799.0,19,185,2019
"Scott County, Iowa",84565.0,19,163,2019
"Sherman County, Kansas",2931.0,20,181,2019
"Thomas County, Kansas",4232.0,20,193,2019
"Morris County, Kansas",2719.0,20,127,2019
"Rooks County, Kansas",2465.0,20,163,2019
"Clark County, Kansas",988.0,20,025,2019
"Harper County, Kansas",2371.0,20,077,2019
"Lyon County, Kansas",17330.0,20,111,2019
"Pawnee County, Kansas",2694.0,20,145,2019
"Comanche County, Kansas",925.0,20,033,2019
"Gove County, Kansas",1288.0,20,063,2019
"Harvey County, Kansas",17037.0,20,079,2019
"Kearny County, Kansas",1659.0,20,093,2019
"McPherson County, Kansas",14832.0,20,113,2019
"Desha County, Arkansas",4563.0,05,041,2019
"Fulton County, Arkansas",4077.0,05,049,2019
"Howard County, Arkansas",5601.0,05,061,2019
"Garland County, Arkansas",41221.0,05,051,2019
"Mississippi County, Arkansas",17365.0,05,093,2019
"Pope County, Arkansas",26754.0,05,115,2019
"Prairie County, Arkansas",3450.0,05,117,2019
"Union County, Arkansas",15590.0,05,139,2019
"Woodruff County, Arkansas",2653.0,05,147,2019
"Cleburne County, Arkansas",10314.0,05,023,2019
"Cleveland County, Arkansas",3061.0,05,025,2019
"Jackson County, Arkansas",5542.0,05,067,2019
"Hempstead County, Arkansas",9218.0,05,057,2019
"Sharp County, Arkansas",5957.0,05,135,2019
"Stone County, Arkansas",4526.0,05,137,2019
"Washington County, Arkansas",111363.0,05,143,2019
"Baxter County, Arkansas",16051.0,05,005,2019
"Ashley County, Arkansas",7796.0,05,003,2019
"Craighead County, Arkansas",49761.0,05,031,2019
"Greene County, Arkansas",18761.0,05,055,2019
"Perry County, Arkansas",3793.0,05,105,2019
"Poinsett County, Arkansas",9802.0,05,111,2019
"Sevier County, Arkansas",7338.0,05,133,2019
"Calhoun County, Arkansas",2111.0,05,013,2019
"Clark County, Arkansas",10575.0,05,019,2019
"Lawrence County, Arkansas",6600.0,05,075,2019
"Monroe County, Arkansas",2978.0,05,095,2019
"Conway County, Arkansas",8927.0,05,029,2019
"Newton County, Arkansas",2878.0,05,101,2019
"Arkansas County, Arkansas",7864.0,05,001,2019
"Lonoke County, Arkansas",32568.0,05,085,2019
"Carroll County, Arkansas",12013.0,05,015,2019
"St. Francis County, Arkansas",8542.0,05,123,2019
"Pulaski County, Arkansas",184202.0,05,119,2019
"Merced County, California",104983.0,06,047,2019
"Mariposa County, California",7038.0,06,043,2019
"Modoc County, California",2957.0,06,049,2019
"Contra Costa County, California",559366.0,06,013,2019
"Inyo County, California",8238.0,06,027,2019
"Stanislaus County, California",228175.0,06,099,2019
"Santa Barbara County, California",213438.0,06,083,2019
"Tehama County, California",24633.0,06,103,2019
"Mono County, California",8328.0,06,051,2019
"San Benito County, California",29347.0,06,069,2019
"Bryan County, Georgia",16208.0,13,029,2019
"Butts County, Georgia",9503.0,13,035,2019
"Camden County, Georgia",21519.0,13,039,2019
"Crawford County, Georgia",4707.0,13,079,2019
"Early County, Georgia",3703.0,13,099,2019
"Coffee County, Georgia",16896.0,13,069,2019
"Coweta County, Georgia",70819.0,13,077,2019
"Gilmer County, Georgia",13076.0,13,123,2019
"Walton County, Georgia",41903.0,13,297,2019
"Wilkes County, Georgia",4092.0,13,317,2019
"Dodge County, Georgia",7878.0,13,091,2019
"Gordon County, Georgia",26262.0,13,129,2019
"Cherokee County, Georgia",127265.0,13,057,2019
"Fayette County, Georgia",53105.0,13,113,2019
"Lee County, Georgia",13314.0,13,177,2019
"Pickens County, Georgia",14170.0,13,227,2019
"Greene County, Georgia",6482.0,13,133,2019
"Cook County, Georgia",7128.0,13,075,2019
"Dawson County, Georgia",12035.0,13,085,2019
"Fulton County, Georgia",535127.0,13,121,2019
"Hawaii County, Hawaii",88098.0,15,001,2019
"Honolulu County, Hawaii",470749.0,15,003,2019
"Kauai County, Hawaii",36460.0,15,007,2019
"Kalawao County, Hawaii",52.0,15,005,2019
"Cassia County, Idaho",10141.0,16,031,2019
"Lincoln County, Idaho",2559.0,16,063,2019
"Valley County, Idaho",4714.0,16,085,2019
"Franklin County, Idaho",5915.0,16,041,2019
"Nez Perce County, Idaho",19215.0,16,069,2019
"Kootenai County, Idaho",73191.0,16,055,2019
"Minidoka County, Idaho",9547.0,16,067,2019
"Twin Falls County, Idaho",40237.0,16,083,2019
"Blaine County, Idaho",12325.0,16,013,2019
"Boise County, Idaho",2947.0,16,015,2019
"Butte County, Idaho",951.0,16,023,2019
"Gooding County, Idaho",6984.0,16,047,2019
"Ada County, Idaho",229029.0,16,001,2019
"Bear Lake County, Idaho",2585.0,16,007,2019
"Bingham County, Idaho",19732.0,16,011,2019
"Camas County, Idaho",493.0,16,025,2019
"Clearwater County, Idaho",2842.0,16,035,2019
"Jefferson County, Idaho",12917.0,16,051,2019
"Lane County, Oregon",173561.0,41,039,2019
"Surry County, Virginia",3151.0,51,181,2019
"Clarke County, Virginia",7193.0,51,043,2019
"Mecklenburg County, Virginia",12145.0,51,117,2019
"Augusta County, Virginia",35140.0,51,015,2019
"Goochland County, Virginia",11064.0,51,075,2019
"Madison County, Virginia",6204.0,51,113,2019
"Roanoke County, Virginia",45744.0,51,161,2019
"Brunswick County, Virginia",6025.0,51,025,2019
"Northampton County, Virginia",4891.0,51,131,2019
"Rockbridge County, Virginia",9926.0,51,163,2019
"Norton city, Virginia",1607.0,51,720,2019
"Colonial Heights city, Virginia",7768.0,51,570,2019
"Bland County, Virginia",2305.0,51,021,2019
"Botetourt County, Virginia",16083.0,51,023,2019
"Bristol city, Virginia",6966.0,51,520,2019
"Williamsburg city, Virginia",6394.0,51,830,2019
"Carroll County, Virginia",12997.0,51,035,2019
"Sacramento County, California",704151.0,06,067,2019
"El Dorado County, California",85101.0,06,017,2019
"Monterey County, California",187708.0,06,053,2019
"San Francisco County, California",523501.0,06,075,2019
"San Diego County, California",1588732.0,06,073,2019
"Tulare County, California",178687.0,06,107,2019
"Humboldt County, California",62030.0,06,023,2019
"Alpine County, California",343.0,06,003,2019
"Madera County, California",58268.0,06,039,2019
"Santa Cruz County, California",136406.0,06,087,2019
"Trinity County, California",4465.0,06,105,2019
"Riverside County, California",1032734.0,06,065,2019
"San Bernardino County, California",914514.0,06,071,2019
"Marin County, California",130747.0,06,041,2019
"Placer County, California",178325.0,06,061,2019
"Shasta County, California",74134.0,06,089,2019
"Solano County, California",206978.0,06,095,2019
"Colusa County, California",9692.0,06,011,2019
"Copiah County, Mississippi",10808.0,28,029,2019
"Hinds County, Mississippi",104928.0,28,049,2019
"Union County, Mississippi",12282.0,28,145,2019
"Tippah County, Mississippi",8914.0,28,139,2019
"Forrest County, Mississippi",32568.0,28,035,2019
"Lafayette County, Mississippi",24997.0,28,071,2019
"Lowndes County, Mississippi",24392.0,28,087,2019
"Wilkinson County, Mississippi",2434.0,28,157,2019
"Jefferson Davis County, Mississippi",4303.0,28,065,2019
"Scott County, Mississippi",11243.0,28,123,2019
"Yazoo County, Mississippi",8876.0,28,163,2019
"Bolivar County, Mississippi",10739.0,28,011,2019
"Pike County, Mississippi",13966.0,28,113,2019
"Stone County, Mississippi",7886.0,28,131,2019
"Kemper County, Mississippi",3311.0,28,069,2019
"Sunflower County, Mississippi",8212.0,28,133,2019
"Adams County, Mississippi",10449.0,28,001,2019
"DeSoto County, Mississippi",88982.0,28,033,2019
"Delaware County, Pennsylvania",279607.0,42,045,2019
"Somerset County, Pennsylvania",32230.0,42,111,2019
"Madison County, Missouri",5005.0,29,123,2019
"Vernon County, Missouri",8861.0,29,217,2019
"Nodaway County, Missouri",11072.0,29,147,2019
"Chariton County, Missouri",3091.0,29,041,2019
"Wayne County, Missouri",4322.0,29,223,2019
"Scott County, Missouri",16745.0,29,201,2019
"Barton County, Missouri",5135.0,29,011,2019
"Cedar County, Missouri",5164.0,29,039,2019
"Gasconade County, Missouri",7019.0,29,073,2019
"Macon County, Missouri",6354.0,29,121,2019
"Oregon County, Missouri",3977.0,29,149,2019
"Ste. Genevieve County, Missouri",8870.0,29,186,2019
"Douglas County, Missouri",4984.0,29,067,2019
"Henry County, Missouri",9038.0,29,083,2019
"Lawrence County, Missouri",17024.0,29,109,2019
"Pulaski County, Missouri",17522.0,29,169,2019
"Texas County, Missouri",8906.0,29,215,2019
"Callaway County, Missouri",20346.0,29,027,2019
"Cooper County, Missouri",7723.0,29,053,2019
"Gentry County, Missouri",3027.0,29,075,2019
"Washington County, Virginia",23678.0,51,191,2019
"Page County, Virginia",10882.0,51,139,2019
"Alexandria city, Virginia",96960.0,51,510,2019
"Hampton city, Virginia",61782.0,51,650,2019
"Arlington County, Virginia",146900.0,51,013,2019
"Buchanan County, Virginia",6405.0,51,027,2019
"Stafford County, Virginia",72033.0,51,179,2019
"Richmond city, Virginia",116615.0,51,760,2019
"Essex County, Virginia",5121.0,51,057,2019
"Tazewell County, Virginia",15160.0,51,185,2019
"Manassas Park city, Virginia",9340.0,51,685,2019
"Sussex County, Virginia",4151.0,51,183,2019
"Manassas city, Virginia",21799.0,51,683,2019
"Salem city, Virginia",12277.0,51,775,2019
"Charlotte County, Virginia",5048.0,51,037,2019
"Greensville County, Virginia",3899.0,51,081,2019
"Thurston County, Washington",128801.0,53,067,2019
"Columbia County, Washington",1737.0,53,013,2019
"Guayanilla Municipio, Puerto Rico",4762.0,72,059,2019
"Sabana Grande Municipio, Puerto Rico",6407.0,72,121,2019
"Hormigueros Municipio, Puerto Rico",4909.0,72,067,2019
"Utuado Municipio, Puerto Rico",6220.0,72,141,2019
"Florida Municipio, Puerto Rico",3465.0,72,054,2019
"Moca Municipio, Puerto Rico",9584.0,72,099,2019
"Salinas Municipio, Puerto Rico",7928.0,72,123,2019
"Mississippi County, Missouri",4513.0,29,133,2019
"Ozark County, Missouri",3075.0,29,153,2019
"Bollinger County, Missouri",5257.0,29,017,2019
"Sumner County, Tennessee",92522.0,47,165,2019
"Trousdale County, Tennessee",4605.0,47,169,2019
"Clay County, Tennessee",2670.0,47,027,2019
"Moultrie County, Illinois",7045.0,17,139,2019
"Pike County, Illinois",6815.0,17,149,2019
"Pope County, Illinois",1138.0,17,151,2019
"St. Clair County, Illinois",120965.0,17,163,2019
"Shelby County, Illinois",10426.0,17,173,2019
"Champaign County, Illinois",103206.0,17,019,2019
"Calhoun County, Illinois",1996.0,17,013,2019
"Ford County, Illinois",6306.0,17,053,2019
"Kane County, Illinois",268488.0,17,089,2019
"Kendall County, Illinois",65645.0,17,093,2019
"Brown County, Illinois",2423.0,17,009,2019
"Marion County, Illinois",16244.0,17,121,2019
"Mason County, Illinois",6339.0,17,125,2019
"Iroquois County, Illinois",12897.0,17,075,2019
"Clay County, Illinois",6030.0,17,025,2019
"Gallatin County, Illinois",2124.0,17,059,2019
"Monroe County, Illinois",18127.0,17,133,2019
"Union County, Illinois",6962.0,17,181,2019
"Winnebago County, Illinois",132720.0,17,201,2019
"Pulaski County, Illinois",1830.0,17,153,2019
"Schuyler County, Illinois",2893.0,17,169,2019
"Edgar County, Illinois",8218.0,17,045,2019
"Boone County, Illinois",25777.0,17,007,2019
"Bureau County, Illinois",15890.0,17,011,2019
"Coles County, Illinois",24994.0,17,029,2019
"Crawford County, Illinois",7645.0,17,033,2019
"Putnam County, Illinois",2906.0,17,155,2019
"De Witt County, Illinois",7926.0,17,039,2019
"Lee County, Illinois",15438.0,17,103,2019
"Macoupin County, Illinois",20551.0,17,117,2019
"Richland County, Illinois",7165.0,17,159,2019
"Washington County, Illinois",7110.0,17,189,2019
"Washington County, Oregon",308937.0,41,067,2019
"Clatsop County, Oregon",17762.0,41,007,2019
"Cameron County, Pennsylvania",2036.0,42,023,2019
"Bucks County, Pennsylvania",331860.0,42,017,2019
"Lehigh County, Pennsylvania",178697.0,42,077,2019
"Clarion County, Pennsylvania",17377.0,42,031,2019
"Greene County, Pennsylvania",14424.0,42,059,2019
"Luzerne County, Pennsylvania",151788.0,42,079,2019
"Columbia County, Pennsylvania",30394.0,42,037,2019
"Jefferson County, Pennsylvania",19674.0,42,065,2019
"Perry County, Pennsylvania",22622.0,42,099,2019
"Sullivan County, Pennsylvania",2718.0,42,113,2019
"Kent County, Rhode Island",88514.0,44,003,2019
"Washington County, Rhode Island",64995.0,44,009,2019
"Newberry County, South Carolina",16841.0,45,071,2019
"Clarendon County, South Carolina",11923.0,45,027,2019
"Sumter County, South Carolina",43151.0,45,085,2019
"Barnwell County, South Carolina",8004.0,45,011,2019
"Darlington County, South Carolina",26910.0,45,031,2019
"York County, South Carolina",132601.0,45,091,2019
"Cherokee County, South Carolina",23119.0,45,021,2019
"Jasper County, South Carolina",12309.0,45,053,2019
"Lee County, South Carolina",5940.0,45,061,2019
"Abbeville County, South Carolina",10104.0,45,001,2019
"Lyman County, South Dakota",1700.0,46,085,2019
"Deuel County, South Dakota",2331.0,46,039,2019
"Glenn County, California",11279.0,06,021,2019
"Butte County, California",96095.0,06,007,2019
"Kings County, California",54408.0,06,031,2019
"Plumas County, California",7733.0,06,063,2019
"San Luis Obispo County, California",131679.0,06,079,2019
"Fresno County, California",407511.0,06,019,2019
"Kern County, California",343445.0,06,029,2019
"Orange County, California",1592151.0,06,059,2019
"Ventura County, California",415752.0,06,111,2019
"Calaveras County, California",17223.0,06,009,2019
"Sutter County, California",39045.0,06,101,2019
"San Mateo County, California",414747.0,06,081,2019
"Tuolumne County, California",20993.0,06,109,2019
"San Joaquin County, California",313129.0,06,077,2019
"Amador County, California",13665.0,06,005,2019
"Phillips County, Colorado",1948.0,08,095,2019
"Archuleta County, Colorado",6088.0,08,007,2019
"Denver County, Colorado",402046.0,08,031,2019
"Kiowa County, Colorado",697.0,08,061,2019
"Huerfano County, Colorado",2560.0,08,055,2019
"Baca County, Colorado",1622.0,08,009,2019
"Gilpin County, Colorado",3848.0,08,047,2019
"Kit Carson County, Colorado",3514.0,08,063,2019
"Gunnison County, Colorado",9747.0,08,051,2019
"Mineral County, Colorado",418.0,08,079,2019
"Ouray County, Colorado",2329.0,08,091,2019
"Sedgwick County, Colorado",942.0,08,115,2019
"Weld County, Colorado",152572.0,08,123,2019
"Custer County, Colorado",1725.0,08,027,2019
"Costilla County, Colorado",1394.0,08,023,2019
"Douglas County, Colorado",182234.0,08,035,2019
"Lake County, Colorado",4249.0,08,065,2019
"La Plata County, Colorado",29339.0,08,067,2019
"Pitkin County, Colorado",11937.0,08,097,2019
"Rio Grande County, Colorado",4614.0,08,105,2019
"Bent County, Colorado",1454.0,08,011,2019
"Crowley County, Colorado",1924.0,08,025,2019
"San Juan County, Colorado",344.0,08,111,2019
"Larimer County, Colorado",182498.0,08,069,2019
"Logan County, Colorado",11271.0,08,075,2019
"San Miguel County, Colorado",5100.0,08,113,2019
"Teller County, Colorado",11875.0,08,119,2019
"Elbert County, Colorado",13760.0,08,039,2019
"Las Animas County, Colorado",5844.0,08,071,2019
"Lincoln County, Colorado",1499.0,08,073,2019
"Summit County, Colorado",19805.0,08,117,2019
"Alamosa County, Colorado",6934.0,08,003,2019
"Delta County, Colorado",11012.0,08,029,2019
"Fremont County, Colorado",14327.0,08,043,2019
"Montrose County, Colorado",17659.0,08,085,2019
"Morgan County, Colorado",13632.0,08,087,2019
"Saguache County, Colorado",2748.0,08,109,2019
"Prowers County, Colorado",5494.0,08,099,2019
"Washington County, Colorado",2284.0,08,121,2019
"Grand County, Colorado",8646.0,08,049,2019
"Otero County, Colorado",7030.0,08,089,2019
"Broomfield County, Colorado",38422.0,08,014,2019
"Sussex County, Delaware",99317.0,10,005,2019
"District of Columbia, District of Columbia",376871.0,11,001,2019
"New Haven County, Connecticut",430091.0,09,009,2019
"Hartford County, Connecticut",451120.0,09,003,2019
"Shelby County, Tennessee",435649.0,47,157,2019
"Henderson County, Tennessee",11272.0,47,077,2019
"Jefferson County, Tennessee",23719.0,47,089,2019
"Sequatchie County, Tennessee",6117.0,47,153,2019
"Carroll County, Tennessee",11173.0,47,017,2019
"Davidson County, Tennessee",380627.0,47,037,2019
"Perry County, Tennessee",2765.0,47,135,2019
"Meigs County, Tennessee",4517.0,47,121,2019
"Haywood County, Tennessee",7328.0,47,075,2019
"Montgomery County, Tennessee",82421.0,47,125,2019
"Grundy County, Tennessee",5034.0,47,061,2019
"Cocke County, Tennessee",13907.0,47,029,2019
"DeKalb County, Tennessee",8013.0,47,041,2019
"Lewis County, Tennessee",4920.0,47,101,2019
"Obion County, Tennessee",12851.0,47,131,2019
"Tipton County, Tennessee",27600.0,47,167,2019
"Dyer County, Tennessee",16273.0,47,045,2019
"Hamilton County, Tennessee",173657.0,47,065,2019
"Polk County, Tennessee",7188.0,47,139,2019
"White County, Tennessee",10438.0,47,185,2019
"Sullivan County, Tennessee",66728.0,47,163,2019
"Schoharie County, New York",14429.0,36,095,2019
"Fulton County, New York",24632.0,36,035,2019
"Rensselaer County, New York",81515.0,36,083,2019
"Franklin County, New York",19380.0,36,033,2019
"Queens County, New York",1134877.0,36,081,2019
"Washington County, New York",29139.0,36,115,2019
"New York County, New York",905475.0,36,061,2019
"Cayuga County, New York",36570.0,36,011,2019
"Rockland County, New York",147612.0,36,087,2019
"Niagara County, New York",100670.0,36,063,2019
"Essex County, New York",17336.0,36,031,2019
"Nassau County, New York",687898.0,36,059,2019
"Schuyler County, New York",8226.0,36,097,2019
"Chenango County, New York",21649.0,36,017,2019
"Jefferson County, New York",43241.0,36,045,2019
"Suffolk County, New York",752016.0,36,103,2019
"Wyoming County, New York",18497.0,36,121,2019
"Oswego County, New York",54134.0,36,075,2019
"Wayne County, New York",44700.0,36,117,2019
"Broome County, New York",86505.0,36,007,2019
"Hinsdale County, Colorado",384.0,08,053,2019
"Erie County, New York",451762.0,36,029,2019
"Sullivan County, New York",33008.0,36,105,2019
"Orange County, New York",177356.0,36,071,2019
"Haywood County, North Carolina",27218.0,37,087,2019
"Forsyth County, North Carolina",172626.0,37,067,2019
"Lake County, Indiana",219897.0,18,089,2019
"Montgomery County, Indiana",18944.0,18,107,2019
"Adams County, Indiana",15495.0,18,001,2019
"Fayette County, Indiana",10070.0,18,041,2019
"Clay County, Indiana",12009.0,18,021,2019
"Dubois County, Indiana",22529.0,18,037,2019
"Franklin County, Indiana",11301.0,18,047,2019
"Hancock County, Indiana",39099.0,18,059,2019
"Howard County, Indiana",37078.0,18,067,2019
"Ohio County, Indiana",2932.0,18,115,2019
"Parke County, Indiana",6623.0,18,121,2019
"Randolph County, Indiana",11372.0,18,135,2019
"Benton County, Indiana",4177.0,18,007,2019
"Brown County, Indiana",7042.0,18,013,2019
"Putnam County, Indiana",16558.0,18,133,2019
"Washington County, Indiana",12238.0,18,175,2019
"Daviess County, Indiana",14545.0,18,027,2019
"Henry County, Indiana",19851.0,18,065,2019
"Knox County, Indiana",18220.0,18,083,2019
"Madison County, Indiana",57537.0,18,095,2019
"Pike County, Indiana",5650.0,18,125,2019
"Pulaski County, Indiana",5450.0,18,131,2019
"Steuben County, Indiana",17584.0,18,151,2019
"Laramie County, Wyoming",47158.0,56,021,2019
"Teton County, Wyoming",14430.0,56,039,2019
"San Jacinto County, Texas",10300.0,48,407,2019
"Upshur County, Texas",17221.0,48,459,2019
"Waller County, Texas",23441.0,48,473,2019
"Wilson County, Texas",21799.0,48,493,2019
"Hockley County, Texas",10174.0,48,219,2019
"Midland County, Texas",85206.0,48,329,2019
"Llano County, Texas",7682.0,48,299,2019
"Fannin County, Texas",13998.0,48,147,2019
"Brazos County, Texas",106349.0,48,041,2019
"Gaines County, Texas",8228.0,48,165,2019
"Gray County, Texas",9016.0,48,179,2019
"Jack County, Texas",3172.0,48,237,2019
"Bosque County, Texas",7711.0,48,035,2019
"Bexar County, Texas",907686.0,48,029,2019
"Baylor County, Texas",1540.0,48,023,2019
"Denton County, Texas",453391.0,48,121,2019
"Galveston County, Texas",157014.0,48,167,2019
"Roberts County, Texas",357.0,48,393,2019
"Uvalde County, Texas",11188.0,48,463,2019
"Bowie County, Texas",37008.0,48,037,2019
"Kent County, Texas",263.0,48,263,2019
"Somervell County, Texas",3667.0,48,425,2019
"Hardin County, Texas",24076.0,48,199,2019
"Leon County, Texas",6262.0,48,289,2019
"Newton County, Texas",5156.0,48,351,2019
"Reeves County, Texas",5913.0,48,389,2019
"Travis County, Texas",688232.0,48,453,2019
"Collingsworth County, Texas",1311.0,48,087,2019
"Erath County, Texas",20076.0,48,143,2019
"Motley County, Texas",574.0,48,345,2019
"Coleman County, Texas",3542.0,48,083,2019
"Medina County, Texas",21668.0,48,325,2019
"Henderson County, Texas",32219.0,48,213,2019
"Lamar County, Texas",21502.0,48,277,2019
"Kimble County, Texas",2051.0,48,267,2019
"Washington County, Texas",15501.0,48,477,2019
"Stephens County, Texas",3725.0,48,429,2019
"Andrews County, Texas",8167.0,48,003,2019
"Gonzales County, Texas",8813.0,48,177,2019
"Lynn County, Texas",2398.0,48,305,2019
"Zapata County, Texas",5220.0,48,505,2019
"Hood County, Texas",24812.0,48,221,2019
"King County, Texas",113.0,48,269,2019
"Cherokee County, Texas",20251.0,48,073,2019
"Delta County, Texas",2188.0,48,119,2019
"Jones County, Texas",4994.0,48,253,2019
"Windham County, Connecticut",59582.0,09,015,2019
"New London County, Connecticut",132898.0,09,011,2019
"Middlesex County, Connecticut",88260.0,09,007,2019
"Tolland County, Connecticut",79361.0,09,013,2019
"Fairfield County, Connecticut",477144.0,09,001,2019
"Washington County, Florida",8481.0,12,133,2019
"Duval County, Florida",453177.0,12,031,2019
"Bradford County, Florida",9393.0,12,007,2019
"Brevard County, Florida",252483.0,12,009,2019
"Clay County, Florida",96866.0,12,019,2019
"Lafayette County, Florida",2481.0,12,067,2019
"Lake County, Florida",141998.0,12,069,2019
"Nassau County, Florida",37539.0,12,089,2019
"Pinellas County, Florida",453031.0,12,103,2019
"Polk County, Florida",285305.0,12,105,2019
"St. Lucie County, Florida",132350.0,12,111,2019
"Glades County, Florida",3842.0,12,043,2019
"Hendry County, Florida",17749.0,12,051,2019
"Indian River County, Florida",58626.0,12,061,2019
"Jackson County, Florida",16690.0,12,063,2019
"St. Johns County, Florida",112316.0,12,109,2019
"Seminole County, Florida",232498.0,12,117,2019
"Bay County, Florida",82767.0,12,005,2019
"Flagler County, Florida",43163.0,12,035,2019
"Gulf County, Florida",5750.0,12,045,2019
"Liberty County, Florida",2323.0,12,077,2019
"Osceola County, Florida",165008.0,12,097,2019
"Walton County, Florida",30611.0,12,131,2019
"Gadsden County, Florida",16813.0,12,039,2019
"Jefferson County, Florida",5107.0,12,065,2019
"Marion County, Florida",125900.0,12,083,2019
"Hardee County, Florida",9752.0,12,049,2019
"Okeechobee County, Florida",15304.0,12,093,2019
"Orange County, Florida",688631.0,12,095,2019
"Gilchrist County, Florida",6698.0,12,041,2019
"Suwannee County, Florida",16778.0,12,121,2019
"Alachua County, Florida",126034.0,12,001,2019
"Calhoun County, Florida",4815.0,12,013,2019
"Charlotte County, Florida",62286.0,12,015,2019
"Dixie County, Florida",5143.0,12,029,2019
"Martin County, Florida",65826.0,12,085,2019
"Sarasota County, Florida",170059.0,12,115,2019
"Manatee County, Florida",162556.0,12,081,2019
"Citrus County, Florida",46529.0,12,017,2019
"Baker County, Florida",11039.0,12,003,2019
"Santa Rosa County, Florida",75427.0,12,113,2019
"Leon County, Florida",146627.0,12,073,2019
"Broward County, Florida",966496.0,12,011,2019
"Monroe County, Florida",40056.0,12,087,2019
"Hernando County, Florida",68907.0,12,053,2019
"Hillsborough County, Florida",696246.0,12,057,2019
"Taylor County, Florida",6426.0,12,123,2019
"Wakulla County, Florida",13623.0,12,129,2019
"McDuffie County, Georgia",8481.0,13,189,2019
"Morgan County, Georgia",8432.0,13,211,2019
"Heard County, Georgia",5137.0,13,149,2019
"Dougherty County, Georgia",34980.0,13,095,2019
"Fannin County, Georgia",9998.0,13,111,2019
