NAME,B19301E_001E,state,county,year
"Penobscot County, Maine",30039.0,23,019,2016
"Piscataquis County, Maine",-666666666.0,23,021,2016
"Sagadahoc County, Maine",-666666666.0,23,023,2016
"Somerset County, Maine",,23,025,2016
"Waldo County, Maine",,23,027,2016
"Washington County, Maine",,23,029,2016
"York County, Maine",28321.0,23,031,2016
"Allegany County, Maryland",35403.0,24,001,2016
"Anne Arundel County, Maryland",23998.0,24,003,2016
"Baltimore County, Maryland",25986.0,24,005,2016
"Calvert County, Maryland",-666666666.0,24,009,2016
"Caroline County, Maryland",,24,011,2016
"Carroll County, Maryland",21047.0,24,013,2016
"Cecil County, Maryland",28650.0,24,015,2016
"Charles County, Maryland",23480.0,24,017,2016
"Dorchester County, Maryland",-666666666.0,24,019,2016
"Frederick County, Maryland",28384.0,24,021,2016
"Garrett County, Maryland",,24,023,2016
"Harford County, Maryland",,24,025,2016
"Howard County, Maryland",26537.0,24,027,2016
"Kent County, Maryland",-666666666.0,24,029,2016
"Montgomery County, Maryland",29101.0,24,031,2016
"Prince George's County, Maryland",40366.0,24,033,2016
"Queen Anne's County, Maryland",,24,035,2016
"St. Mary's County, Maryland",,24,037,2016
"Somerset County, Maryland",,24,039,2016
"Talbot County, Maryland",,24,041,2016
"Washington County, Maryland",24371.0,24,043,2016
"Wicomico County, Maryland",59984.0,24,045,2016
"Worcester County, Maryland",39338.0,24,047,2016
"Baltimore city, Maryland",22287.0,24,510,2016
"Barnstable County, Massachusetts",21538.0,25,001,2016
"Berkshire County, Massachusetts",10246.0,25,003,2016
"Bristol County, Massachusetts",24304.0,25,005,2016
"Dukes County, Massachusetts",-666666666.0,25,007,2016
"Essex County, Massachusetts",18412.0,25,009,2016
"Franklin County, Massachusetts",,25,011,2016
"Hampden County, Massachusetts",22933.0,25,013,2016
"Hampshire County, Massachusetts",35920.0,25,015,2016
"Middlesex County, Massachusetts",59759.0,25,017,2016
"Nantucket County, Massachusetts",-666666666.0,25,019,2016
"Norfolk County, Massachusetts",19657.0,25,021,2016
"Plymouth County, Massachusetts",41521.0,25,023,2016
"Suffolk County, Massachusetts",17378.0,25,025,2016
"Worcester County, Massachusetts",51430.0,25,027,2016
"Alcona County, Michigan",,26,001,2016
"Alger County, Michigan",-666666666.0,26,003,2016
"Allegan County, Michigan",,26,005,2016
"Alpena County, Michigan",,26,007,2016
"Antrim County, Michigan",-666666666.0,26,009,2016
"Arenac County, Michigan",-666666666.0,26,011,2016
"Baraga County, Michigan",,26,013,2016
"Barry County, Michigan",,26,015,2016
"Bay County, Michigan",,26,017,2016
"Benzie County, Michigan",,26,019,2016
"Berrien County, Michigan",11579.0,26,021,2016
"Branch County, Michigan",,26,023,2016
"Calhoun County, Michigan",,26,025,2016
"Cass County, Michigan",,26,027,2016
"Charlevoix County, Michigan",,26,029,2016
"Cheboygan County, Michigan",-666666666.0,26,031,2016
"Chippewa County, Michigan",17446.0,26,033,2016
"Clare County, Michigan",-666666666.0,26,035,2016
"Clinton County, Michigan",-666666666.0,26,037,2016
"Crawford County, Michigan",-666666666.0,26,039,2016
"Delta County, Michigan",,26,041,2016
"Dickinson County, Michigan",-666666666.0,26,043,2016
"Eaton County, Michigan",15133.0,26,045,2016
"Emmet County, Michigan",9283.0,26,047,2016
"Genesee County, Michigan",77781.0,26,049,2016
"Gladwin County, Michigan",-666666666.0,26,051,2016
"Gogebic County, Michigan",,26,053,2016
"Grand Traverse County, Michigan",34552.0,26,055,2016
"Gratiot County, Michigan",,26,057,2016
"Hillsdale County, Michigan",-666666666.0,26,059,2016
"Houghton County, Michigan",,26,061,2016
"Huron County, Michigan",-666666666.0,26,063,2016
"Ingham County, Michigan",34186.0,26,065,2016
"Ionia County, Michigan",-666666666.0,26,067,2016
"Iosco County, Michigan",,26,069,2016
"Iron County, Michigan",-666666666.0,26,071,2016
"Isabella County, Michigan",-666666666.0,26,073,2016
"Jackson County, Michigan",11362.0,26,075,2016
"Kalamazoo County, Michigan",,26,077,2016
"Kalkaska County, Michigan",,26,079,2016
"Kent County, Michigan",19054.0,26,081,2016
"Keweenaw County, Michigan",-666666666.0,26,083,2016
"Lake County, Michigan",,26,085,2016
"Lapeer County, Michigan",,26,087,2016
"Leelanau County, Michigan",,26,089,2016
"Lenawee County, Michigan",,26,091,2016
"Livingston County, Michigan",15619.0,26,093,2016
"Luce County, Michigan",,26,095,2016
"Mackinac County, Michigan",-666666666.0,26,097,2016
"Macomb County, Michigan",,26,099,2016
"Manistee County, Michigan",,26,101,2016
"Marquette County, Michigan",5178.0,26,103,2016
"Mason County, Michigan",-666666666.0,26,105,2016
"Mecosta County, Michigan",19644.0,26,107,2016
"Menominee County, Michigan",-666666666.0,26,109,2016
"Midland County, Michigan",42062.0,26,111,2016
"Missaukee County, Michigan",-666666666.0,26,113,2016
"Monroe County, Michigan",,26,115,2016
"Montcalm County, Michigan",,26,117,2016
"Montmorency County, Michigan",-666666666.0,26,119,2016
"Muskegon County, Michigan",22947.0,26,121,2016
"Newaygo County, Michigan",-666666666.0,26,123,2016
"Oakland County, Michigan",58684.0,26,125,2016
"Oceana County, Michigan",-666666666.0,26,127,2016
"Ogemaw County, Michigan",-666666666.0,26,129,2016
"Ontonagon County, Michigan",,26,131,2016
"Osceola County, Michigan",,26,133,2016
"Oscoda County, Michigan",,26,135,2016
"Otsego County, Michigan",-666666666.0,26,137,2016
"Ottawa County, Michigan",,26,139,2016
"Presque Isle County, Michigan",-666666666.0,26,141,2016
"Roscommon County, Michigan",-666666666.0,26,143,2016
"Saginaw County, Michigan",12677.0,26,145,2016
"St. Clair County, Michigan",-666666666.0,26,147,2016
"St. Joseph County, Michigan",,26,149,2016
"Sanilac County, Michigan",,26,151,2016
"Schoolcraft County, Michigan",-666666666.0,26,153,2016
"Shiawassee County, Michigan",,26,155,2016
"Tuscola County, Michigan",-666666666.0,26,157,2016
"Van Buren County, Michigan",,26,159,2016
"Washtenaw County, Michigan",9858.0,26,161,2016
"Wayne County, Michigan",25919.0,26,163,2016
"Wexford County, Michigan",,26,165,2016
"Aitkin County, Minnesota",,27,001,2016
"Anoka County, Minnesota",138101.0,27,003,2016
"Becker County, Minnesota",27080.0,27,005,2016
"Beltrami County, Minnesota",11538.0,27,007,2016
"Benton County, Minnesota",-666666666.0,27,009,2016
"Big Stone County, Minnesota",-666666666.0,27,011,2016
"Blue Earth County, Minnesota",,27,013,2016
"Brown County, Minnesota",,27,015,2016
"Carlton County, Minnesota",,27,017,2016
"Carver County, Minnesota",,27,019,2016
"Cass County, Minnesota",10385.0,27,021,2016
"Chippewa County, Minnesota",9640.0,27,023,2016
"Chisago County, Minnesota",,27,025,2016
"Clay County, Minnesota",7027.0,27,027,2016
"Clearwater County, Minnesota",16582.0,27,029,2016
"Cook County, Minnesota",,27,031,2016
"Cottonwood County, Minnesota",,27,033,2016
"Crow Wing County, Minnesota",-666666666.0,27,035,2016
"Dakota County, Minnesota",40056.0,27,037,2016
"Dodge County, Minnesota",-666666666.0,27,039,2016
"Douglas County, Minnesota",-666666666.0,27,041,2016
"Faribault County, Minnesota",-666666666.0,27,043,2016
"Fillmore County, Minnesota",,27,045,2016
"Freeborn County, Minnesota",,27,047,2016
"Goodhue County, Minnesota",-666666666.0,27,049,2016
"Grant County, Minnesota",-666666666.0,27,051,2016
"Hennepin County, Minnesota",13135.0,27,053,2016
"Houston County, Minnesota",,27,055,2016
"Hubbard County, Minnesota",,27,057,2016
"Isanti County, Minnesota",,27,059,2016
"Itasca County, Minnesota",,27,061,2016
"Jackson County, Minnesota",,27,063,2016
"Kanabec County, Minnesota",,27,065,2016
"Kandiyohi County, Minnesota",-666666666.0,27,067,2016
"Kittson County, Minnesota",-666666666.0,27,069,2016
"Koochiching County, Minnesota",-666666666.0,27,071,2016
"Lac qui Parle County, Minnesota",-666666666.0,27,073,2016
"Lake County, Minnesota",,27,075,2016
"Lake of the Woods County, Minnesota",-666666666.0,27,077,2016
"Le Sueur County, Minnesota",,27,079,2016
"Lincoln County, Minnesota",-666666666.0,27,081,2016
"Lyon County, Minnesota",-666666666.0,27,083,2016
"McLeod County, Minnesota",-666666666.0,27,085,2016
"Mahnomen County, Minnesota",9541.0,27,087,2016
"Marshall County, Minnesota",,27,089,2016
"Martin County, Minnesota",,27,091,2016
"Meeker County, Minnesota",,27,093,2016
"Mille Lacs County, Minnesota",-666666666.0,27,095,2016
"Morrison County, Minnesota",-666666666.0,27,097,2016
"Mower County, Minnesota",,27,099,2016
"Murray County, Minnesota",,27,101,2016
"Nicollet County, Minnesota",-666666666.0,27,103,2016
"Nobles County, Minnesota",,27,105,2016
"Norman County, Minnesota",,27,107,2016
"Olmsted County, Minnesota",,27,109,2016
"Otter Tail County, Minnesota",10086.0,27,111,2016
"Pennington County, Minnesota",,27,113,2016
"Pine County, Minnesota",,27,115,2016
"Pipestone County, Minnesota",-666666666.0,27,117,2016
"Polk County, Minnesota",13031.0,27,119,2016
"Pope County, Minnesota",-666666666.0,27,121,2016
"Ramsey County, Minnesota",12107.0,27,123,2016
"Red Lake County, Minnesota",-666666666.0,27,125,2016
"Redwood County, Minnesota",-666666666.0,27,127,2016
"Renville County, Minnesota",-666666666.0,27,129,2016
"Rice County, Minnesota",11582.0,27,131,2016
"Rock County, Minnesota",-666666666.0,27,133,2016
"Roseau County, Minnesota",,27,135,2016
"St. Louis County, Minnesota",26909.0,27,137,2016
"Scott County, Minnesota",20611.0,27,139,2016
"Sherburne County, Minnesota",,27,141,2016
"Sibley County, Minnesota",,27,143,2016
"Stearns County, Minnesota",,27,145,2016
"Steele County, Minnesota",,27,147,2016
"Stevens County, Minnesota",,27,149,2016
"Swift County, Minnesota",-666666666.0,27,151,2016
"Todd County, Minnesota",-666666666.0,27,153,2016
"Traverse County, Minnesota",-666666666.0,27,155,2016
"Wabasha County, Minnesota",-666666666.0,27,157,2016
"Wadena County, Minnesota",-666666666.0,27,159,2016
"Waseca County, Minnesota",-666666666.0,27,161,2016
"Washington County, Minnesota",19008.0,27,163,2016
"Watonwan County, Minnesota",-666666666.0,27,165,2016
"Wilkin County, Minnesota",-666666666.0,27,167,2016
"Winona County, Minnesota",,27,169,2016
"Wright County, Minnesota",,27,171,2016
"Yellow Medicine County, Minnesota",-666666666.0,27,173,2016
"Adams County, Mississippi",-666666666.0,28,001,2016
"Alcorn County, Mississippi",-666666666.0,28,003,2016
"Amite County, Mississippi",-666666666.0,28,005,2016
"Attala County, Mississippi",-666666666.0,28,007,2016
"Benton County, Mississippi",-666666666.0,28,009,2016
"Bolivar County, Mississippi",-666666666.0,28,011,2016
"Calhoun County, Mississippi",19273.0,28,013,2016
"Carroll County, Mississippi",-666666666.0,28,015,2016
"Chickasaw County, Mississippi",-666666666.0,28,017,2016
"Choctaw County, Mississippi",,28,019,2016
"Claiborne County, Mississippi",-666666666.0,28,021,2016
"Clarke County, Mississippi",-666666666.0,28,023,2016
"Clay County, Mississippi",-666666666.0,28,025,2016
"Coahoma County, Mississippi",-666666666.0,28,027,2016
"Copiah County, Mississippi",-666666666.0,28,029,2016
"Covington County, Mississippi",,28,031,2016
"DeSoto County, Mississippi",29423.0,28,033,2016
"Forrest County, Mississippi",,28,035,2016
"Franklin County, Mississippi",-666666666.0,28,037,2016
"George County, Mississippi",-666666666.0,28,039,2016
"Greene County, Mississippi",-666666666.0,28,041,2016
"Grenada County, Mississippi",-666666666.0,28,043,2016
"Hancock County, Mississippi",-666666666.0,28,045,2016
"Harrison County, Mississippi",,28,047,2016
"Hinds County, Mississippi",30653.0,28,049,2016
"Holmes County, Mississippi",-666666666.0,28,051,2016
"Humphreys County, Mississippi",-666666666.0,28,053,2016
"Issaquena County, Mississippi",-666666666.0,28,055,2016
"Itawamba County, Mississippi",,28,057,2016
"Jackson County, Mississippi",-666666666.0,28,059,2016
"Jasper County, Mississippi",-666666666.0,28,061,2016
"Jefferson County, Mississippi",-666666666.0,28,063,2016
"Jefferson Davis County, Mississippi",-666666666.0,28,065,2016
"Jones County, Mississippi",-666666666.0,28,067,2016
"Kemper County, Mississippi",-666666666.0,28,069,2016
"Lafayette County, Mississippi",,28,071,2016
"Lamar County, Mississippi",-666666666.0,28,073,2016
"Lauderdale County, Mississippi",,28,075,2016
"Lawrence County, Mississippi",-666666666.0,28,077,2016
"Leake County, Mississippi",-666666666.0,28,079,2016
"Lee County, Mississippi",,28,081,2016
"Leflore County, Mississippi",-666666666.0,28,083,2016
"Lincoln County, Mississippi",-666666666.0,28,085,2016
"Lowndes County, Mississippi",,28,087,2016
"Madison County, Mississippi",,28,089,2016
"Marion County, Mississippi",-666666666.0,28,091,2016
"Marshall County, Mississippi",,28,093,2016
"Monroe County, Mississippi",,28,095,2016
"Montgomery County, Mississippi",-666666666.0,28,097,2016
"Neshoba County, Mississippi",-666666666.0,28,099,2016
"Newton County, Mississippi",-666666666.0,28,101,2016
"Noxubee County, Mississippi",-666666666.0,28,103,2016
"Oktibbeha County, Mississippi",-666666666.0,28,105,2016
"Panola County, Mississippi",-666666666.0,28,107,2016
"Pearl River County, Mississippi",-666666666.0,28,109,2016
"Perry County, Mississippi",-666666666.0,28,111,2016
"Pike County, Mississippi",,28,113,2016
"Pontotoc County, Mississippi",-666666666.0,28,115,2016
"Prentiss County, Mississippi",-666666666.0,28,117,2016
"Quitman County, Mississippi",-666666666.0,28,119,2016
"Rankin County, Mississippi",,28,121,2016
"Scott County, Mississippi",-666666666.0,28,123,2016
"Sharkey County, Mississippi",-666666666.0,28,125,2016
"Simpson County, Mississippi",-666666666.0,28,127,2016
"Smith County, Mississippi",-666666666.0,28,129,2016
"Stone County, Mississippi",-666666666.0,28,131,2016
"Sunflower County, Mississippi",-666666666.0,28,133,2016
"Tallahatchie County, Mississippi",,28,135,2016
"Tate County, Mississippi",,28,137,2016
"Tippah County, Mississippi",,28,139,2016
"Tishomingo County, Mississippi",-666666666.0,28,141,2016
"Tunica County, Mississippi",-666666666.0,28,143,2016
"Union County, Mississippi",,28,145,2016
"Walthall County, Mississippi",-666666666.0,28,147,2016
"Warren County, Mississippi",-666666666.0,28,149,2016
"Washington County, Mississippi",-666666666.0,28,151,2016
"Wayne County, Mississippi",-666666666.0,28,153,2016
"Webster County, Mississippi",-666666666.0,28,155,2016
"Wilkinson County, Mississippi",-666666666.0,28,157,2016
"Winston County, Mississippi",-666666666.0,28,159,2016
"Yalobusha County, Mississippi",-666666666.0,28,161,2016
"Yazoo County, Mississippi",-666666666.0,28,163,2016
"Adair County, Missouri",,29,001,2016
"Andrew County, Missouri",,29,003,2016
"Atchison County, Missouri",-666666666.0,29,005,2016
"Audrain County, Missouri",,29,007,2016
"Barry County, Missouri",-666666666.0,29,009,2016
"Barton County, Missouri",,29,011,2016
"Bates County, Missouri",,29,013,2016
"Benton County, Missouri",,29,015,2016
"Bollinger County, Missouri",-666666666.0,29,017,2016
"Boone County, Missouri",16088.0,29,019,2016
"Buchanan County, Missouri",6934.0,29,021,2016
"Butler County, Missouri",,29,023,2016
"Caldwell County, Missouri",-666666666.0,29,025,2016
"Callaway County, Missouri",,29,027,2016
"Camden County, Missouri",-666666666.0,29,029,2016
"Cape Girardeau County, Missouri",,29,031,2016
"Carroll County, Missouri",-666666666.0,29,033,2016
"Carter County, Missouri",-666666666.0,29,035,2016
"Cass County, Missouri",,29,037,2016
"Cedar County, Missouri",,29,039,2016
"Chariton County, Missouri",-666666666.0,29,041,2016
"Christian County, Missouri",,29,043,2016
"Clark County, Missouri",-666666666.0,29,045,2016
"Clay County, Missouri",51013.0,29,047,2016
"Clinton County, Missouri",-666666666.0,29,049,2016
"Cole County, Missouri",,29,051,2016
"Cooper County, Missouri",,29,053,2016
"Crawford County, Missouri",,29,055,2016
"Dade County, Missouri",,29,057,2016
"Dallas County, Missouri",-666666666.0,29,059,2016
"Daviess County, Missouri",-666666666.0,29,061,2016
"DeKalb County, Missouri",,29,063,2016
"Dent County, Missouri",-666666666.0,29,065,2016
"Douglas County, Missouri",-666666666.0,29,067,2016
"Dunklin County, Missouri",-666666666.0,29,069,2016
"Franklin County, Missouri",,29,071,2016
"Gasconade County, Missouri",-666666666.0,29,073,2016
"Gentry County, Missouri",-666666666.0,29,075,2016
"Greene County, Missouri",19715.0,29,077,2016
"Grundy County, Missouri",,29,079,2016
"Harrison County, Missouri",,29,081,2016
"Henry County, Missouri",,29,083,2016
"Hickory County, Missouri",,29,085,2016
"Holt County, Missouri",-666666666.0,29,087,2016
"Howard County, Missouri",3613.0,29,089,2016
"Howell County, Missouri",-666666666.0,29,091,2016
"Iron County, Missouri",,29,093,2016
"Jackson County, Missouri",47702.0,29,095,2016
"Jasper County, Missouri",17811.0,29,097,2016
"Jefferson County, Missouri",4727.0,29,099,2016
"Johnson County, Missouri",20649.0,29,101,2016
"Knox County, Missouri",,29,103,2016
"Laclede County, Missouri",,29,105,2016
"Lafayette County, Missouri",,29,107,2016
"Lawrence County, Missouri",-666666666.0,29,109,2016
"Lewis County, Missouri",2613.0,29,111,2016
"Lincoln County, Missouri",,29,113,2016
"Linn County, Missouri",-666666666.0,29,115,2016
"Rockingham County, North Carolina",,37,157,2016
"Rowan County, North Carolina",,37,159,2016
"Rutherford County, North Carolina",,37,161,2016
"Sampson County, North Carolina",8464.0,37,163,2016
"Scotland County, North Carolina",,37,165,2016
"Stanly County, North Carolina",,37,167,2016
"Stokes County, North Carolina",,37,169,2016
"Surry County, North Carolina",10474.0,37,171,2016
"Swain County, North Carolina",-666666666.0,37,173,2016
"Transylvania County, North Carolina",,37,175,2016
"Tyrrell County, North Carolina",-666666666.0,37,177,2016
"Union County, North Carolina",,37,179,2016
"Vance County, North Carolina",,37,181,2016
"Wake County, North Carolina",19206.0,37,183,2016
"Warren County, North Carolina",-666666666.0,37,185,2016
"Washington County, North Carolina",-666666666.0,37,187,2016
"Watauga County, North Carolina",11352.0,37,189,2016
"Wayne County, North Carolina",,37,191,2016
"Wilkes County, North Carolina",18872.0,37,193,2016
"Wilson County, North Carolina",,37,195,2016
"Yadkin County, North Carolina",-666666666.0,37,197,2016
"Yancey County, North Carolina",,37,199,2016
"Adams County, North Dakota",-666666666.0,38,001,2016
"Barnes County, North Dakota",5086.0,38,003,2016
"Benson County, North Dakota",,38,005,2016
"Billings County, North Dakota",-666666666.0,38,007,2016
"Bottineau County, North Dakota",-666666666.0,38,009,2016
"Bowman County, North Dakota",-666666666.0,38,011,2016
"Burke County, North Dakota",-666666666.0,38,013,2016
"Burleigh County, North Dakota",23931.0,38,015,2016
"Cass County, North Dakota",,38,017,2016
"Cavalier County, North Dakota",-666666666.0,38,019,2016
"Dickey County, North Dakota",-666666666.0,38,021,2016
"Divide County, North Dakota",-666666666.0,38,023,2016
"Dunn County, North Dakota",,38,025,2016
"Eddy County, North Dakota",38186.0,38,027,2016
"Emmons County, North Dakota",-666666666.0,38,029,2016
"Foster County, North Dakota",-666666666.0,38,031,2016
"Golden Valley County, North Dakota",-666666666.0,38,033,2016
"Grand Forks County, North Dakota",19852.0,38,035,2016
"Grant County, North Dakota",-666666666.0,38,037,2016
"Griggs County, North Dakota",-666666666.0,38,039,2016
"Hettinger County, North Dakota",,38,041,2016
"Kidder County, North Dakota",-666666666.0,38,043,2016
"LaMoure County, North Dakota",-666666666.0,38,045,2016
"Logan County, North Dakota",-666666666.0,38,047,2016
"McHenry County, North Dakota",-666666666.0,38,049,2016
"McIntosh County, North Dakota",-666666666.0,38,051,2016
"McKenzie County, North Dakota",-666666666.0,38,053,2016
"McLean County, North Dakota",-666666666.0,38,055,2016
"Mercer County, North Dakota",-666666666.0,38,057,2016
"Morton County, North Dakota",-666666666.0,38,059,2016
"Mountrail County, North Dakota",-666666666.0,38,061,2016
"Nelson County, North Dakota",-666666666.0,38,063,2016
"Oliver County, North Dakota",-666666666.0,38,065,2016
"Pembina County, North Dakota",-666666666.0,38,067,2016
"Pierce County, North Dakota",-666666666.0,38,069,2016
"Ramsey County, North Dakota",-666666666.0,38,071,2016
"Ransom County, North Dakota",-666666666.0,38,073,2016
"Carter County, Montana",-666666666.0,30,011,2016
"Cascade County, Montana",17053.0,30,013,2016
"Chouteau County, Montana",-666666666.0,30,015,2016
"Custer County, Montana",-666666666.0,30,017,2016
"Daniels County, Montana",-666666666.0,30,019,2016
"Dawson County, Montana",-666666666.0,30,021,2016
"Deer Lodge County, Montana",11075.0,30,023,2016
"Fallon County, Montana",-666666666.0,30,025,2016
"Fergus County, Montana",,30,027,2016
"Flathead County, Montana",5373.0,30,029,2016
"Gallatin County, Montana",28748.0,30,031,2016
"Garfield County, Montana",-666666666.0,30,033,2016
"Glacier County, Montana",-666666666.0,30,035,2016
"Golden Valley County, Montana",-666666666.0,30,037,2016
"Granite County, Montana",-666666666.0,30,039,2016
"Hill County, Montana",-666666666.0,30,041,2016
"Jefferson County, Montana",-666666666.0,30,043,2016
"Judith Basin County, Montana",-666666666.0,30,045,2016
"Lake County, Montana",,30,047,2016
"Lewis and Clark County, Montana",12724.0,30,049,2016
"Liberty County, Montana",-666666666.0,30,051,2016
"Lincoln County, Montana",,30,053,2016
"McCone County, Montana",-666666666.0,30,055,2016
"Madison County, Montana",-666666666.0,30,057,2016
"Meagher County, Montana",-666666666.0,30,059,2016
"Mineral County, Montana",-666666666.0,30,061,2016
"Missoula County, Montana",17085.0,30,063,2016
"Musselshell County, Montana",-666666666.0,30,065,2016
"Park County, Montana",-666666666.0,30,067,2016
"Petroleum County, Montana",-666666666.0,30,069,2016
"Phillips County, Montana",-666666666.0,30,071,2016
"Pondera County, Montana",-666666666.0,30,073,2016
"Powder River County, Montana",-666666666.0,30,075,2016
"Powell County, Montana",,30,077,2016
"Prairie County, Montana",-666666666.0,30,079,2016
"Ravalli County, Montana",-666666666.0,30,081,2016
"Richland County, Montana",-666666666.0,30,083,2016
"Roosevelt County, Montana",-666666666.0,30,085,2016
"Rosebud County, Montana",-666666666.0,30,087,2016
"Sanders County, Montana",-666666666.0,30,089,2016
"Sheridan County, Montana",-666666666.0,30,091,2016
"Silver Bow County, Montana",-666666666.0,30,093,2016
"Stillwater County, Montana",-666666666.0,30,095,2016
"Sweet Grass County, Montana",-666666666.0,30,097,2016
"Teton County, Montana",-666666666.0,30,099,2016
"Toole County, Montana",-666666666.0,30,101,2016
"Treasure County, Montana",-666666666.0,30,103,2016
"Valley County, Montana",,30,105,2016
"Wheatland County, Montana",-666666666.0,30,107,2016
"Wibaux County, Montana",-666666666.0,30,109,2016
"Yellowstone County, Montana",24656.0,30,111,2016
"Adams County, Nebraska",9315.0,31,001,2016
"Antelope County, Nebraska",-666666666.0,31,003,2016
"Arthur County, Nebraska",-666666666.0,31,005,2016
"Banner County, Nebraska",-666666666.0,31,007,2016
"Blaine County, Nebraska",,31,009,2016
"Boone County, Nebraska",,31,011,2016
"Box Butte County, Nebraska",,31,013,2016
"Boyd County, Nebraska",-666666666.0,31,015,2016
"Brown County, Nebraska",-666666666.0,31,017,2016
"Buffalo County, Nebraska",,31,019,2016
"Burt County, Nebraska",-666666666.0,31,021,2016
"Butler County, Nebraska",-666666666.0,31,023,2016
"Cass County, Nebraska",,31,025,2016
"Cedar County, Nebraska",,31,027,2016
"Chase County, Nebraska",-666666666.0,31,029,2016
"Cherry County, Nebraska",,31,031,2016
"Cheyenne County, Nebraska",-666666666.0,31,033,2016
"Clay County, Nebraska",-666666666.0,31,035,2016
"Colfax County, Nebraska",21439.0,31,037,2016
"Cuming County, Nebraska",-666666666.0,31,039,2016
"Custer County, Nebraska",-666666666.0,31,041,2016
"Dakota County, Nebraska",,31,043,2016
"Dawes County, Nebraska",,31,045,2016
"Dawson County, Nebraska",,31,047,2016
"Deuel County, Nebraska",-666666666.0,31,049,2016
"Dixon County, Nebraska",,31,051,2016
"Dodge County, Nebraska",14867.0,31,053,2016
"Douglas County, Nebraska",25171.0,31,055,2016
"Dundy County, Nebraska",-666666666.0,31,057,2016
"Fillmore County, Nebraska",-666666666.0,31,059,2016
"Franklin County, Nebraska",-666666666.0,31,061,2016
"Frontier County, Nebraska",-666666666.0,31,063,2016
"Furnas County, Nebraska",-666666666.0,31,065,2016
"Gage County, Nebraska",,31,067,2016
"Garden County, Nebraska",-666666666.0,31,069,2016
"Garfield County, Nebraska",-666666666.0,31,071,2016
"Gosper County, Nebraska",-666666666.0,31,073,2016
"Grant County, Nebraska",-666666666.0,31,075,2016
"Greeley County, Nebraska",-666666666.0,31,077,2016
"Hall County, Nebraska",11299.0,31,079,2016
"Hamilton County, Nebraska",-666666666.0,31,081,2016
"Harlan County, Nebraska",,31,083,2016
"Hayes County, Nebraska",-666666666.0,31,085,2016
"Hitchcock County, Nebraska",-666666666.0,31,087,2016
"Holt County, Nebraska",,31,089,2016
"Hooker County, Nebraska",-666666666.0,31,091,2016
"Howard County, Nebraska",35888.0,31,093,2016
"Jefferson County, Nebraska",-666666666.0,31,095,2016
"Johnson County, Nebraska",-666666666.0,31,097,2016
"Kearney County, Nebraska",-666666666.0,31,099,2016
"Keith County, Nebraska",16951.0,31,101,2016
"Keya Paha County, Nebraska",-666666666.0,31,103,2016
"Kimball County, Nebraska",-666666666.0,31,105,2016
"Knox County, Nebraska",,31,107,2016
"Lancaster County, Nebraska",22640.0,31,109,2016
"Lincoln County, Nebraska",,31,111,2016
"Logan County, Nebraska",-666666666.0,31,113,2016
"Loup County, Nebraska",-666666666.0,31,115,2016
"McPherson County, Nebraska",-666666666.0,31,117,2016
"Madison County, Nebraska",-666666666.0,31,119,2016
"Merrick County, Nebraska",-666666666.0,31,121,2016
"Morrill County, Nebraska",-666666666.0,31,123,2016
"Nance County, Nebraska",,31,125,2016
"Nemaha County, Nebraska",,31,127,2016
"Nuckolls County, Nebraska",-666666666.0,31,129,2016
"Otoe County, Nebraska",-666666666.0,31,131,2016
"Pawnee County, Nebraska",-666666666.0,31,133,2016
"Perkins County, Nebraska",-666666666.0,31,135,2016
"Phelps County, Nebraska",-666666666.0,31,137,2016
"Pierce County, Nebraska",,31,139,2016
"Platte County, Nebraska",-666666666.0,31,141,2016
"Polk County, Nebraska",-666666666.0,31,143,2016
"Red Willow County, Nebraska",-666666666.0,31,145,2016
"Richardson County, Nebraska",-666666666.0,31,147,2016
"Rock County, Nebraska",-666666666.0,31,149,2016
"Saline County, Nebraska",,31,151,2016
"Sarpy County, Nebraska",16291.0,31,153,2016
"Saunders County, Nebraska",-666666666.0,31,155,2016
"Scotts Bluff County, Nebraska",,31,157,2016
"Seward County, Nebraska",-666666666.0,31,159,2016
"Sheridan County, Nebraska",,31,161,2016
"Sherman County, Nebraska",-666666666.0,31,163,2016
"Sioux County, Nebraska",-666666666.0,31,165,2016
"Stanton County, Nebraska",-666666666.0,31,167,2016
"Thayer County, Nebraska",-666666666.0,31,169,2016
"Thomas County, Nebraska",-666666666.0,31,171,2016
"Thurston County, Nebraska",-666666666.0,31,173,2016
"Valley County, Nebraska",-666666666.0,31,175,2016
"Washington County, Nebraska",-666666666.0,31,177,2016
"Wayne County, Nebraska",-666666666.0,31,179,2016
"Webster County, Nebraska",-666666666.0,31,181,2016
"Wheeler County, Nebraska",-666666666.0,31,183,2016
"York County, Nebraska",-666666666.0,31,185,2016
"Churchill County, Nevada",10783.0,32,001,2016
"Clark County, Nevada",19250.0,32,003,2016
"Douglas County, Nevada",19457.0,32,005,2016
"Elko County, Nevada",10294.0,32,007,2016
"Esmeralda County, Nevada",-666666666.0,32,009,2016
"Eureka County, Nevada",-666666666.0,32,011,2016
"Humboldt County, Nevada",,32,013,2016
"Lander County, Nevada",,32,015,2016
"Lincoln County, Nevada",-666666666.0,32,017,2016
"Lyon County, Nevada",9971.0,32,019,2016
"Mineral County, Nevada",-666666666.0,32,021,2016
"Nye County, Nevada",12926.0,32,023,2016
