NAME,B17015_038E,state,county,year
"Mora County, New Mexico",62.0,35,33,2018
"Quay County, New Mexico",35.0,35,37,2018
"Lincoln County, New Mexico",127.0,35,27,2018
"Lea County, New Mexico",1137.0,35,25,2018
"Santa Fe County, New Mexico",1902.0,35,49,2018
"Sierra County, New Mexico",119.0,35,51,2018
"Socorro County, New Mexico",86.0,35,53,2018
"Doña Ana County, New Mexico",2137.0,35,13,2018
"Schoharie County, New York",459.0,36,95,2018
"Onondaga County, New York",5364.0,36,67,2018
"Clinton County, New York",954.0,36,19,2018
"Seneca County, New York",493.0,36,99,2018
"Putnam County, New York",1022.0,36,79,2018
"Franklin County, New York",745.0,36,33,2018
"Ontario County, New York",1333.0,36,69,2018
"Queens County, New York",32949.0,36,81,2018
"Steuben County, New York",1540.0,36,101,2018
"Hamilton County, New York",31.0,36,41,2018
"Washington County, New York",740.0,36,115,2018
"Chautauqua County, New York",1634.0,36,13,2018
"Kings County, New York",32154.0,36,47,2018
"New York County, New York",15364.0,36,61,2018
"Tioga County, New York",520.0,36,107,2018
"Cayuga County, New York",1217.0,36,11,2018
"Orleans County, New York",580.0,36,73,2018
"Saratoga County, New York",2897.0,36,91,2018
"Rockland County, New York",2341.0,36,87,2018
"Columbia County, New York",734.0,36,21,2018
"Lewis County, New York",300.0,36,49,2018
"Niagara County, New York",2438.0,36,63,2018
"Westchester County, New York",11572.0,36,119,2018
"Delaware County, New York",536.0,36,25,2018
"Essex County, New York",477.0,36,31,2018
"Montgomery County, New York",673.0,36,57,2018
"Nassau County, New York",11541.0,36,59,2018
"Richmond County, New York",4505.0,36,85,2018
"Schuyler County, New York",237.0,36,97,2018
"Tompkins County, New York",1080.0,36,109,2018
"Chenango County, New York",756.0,36,17,2018
"Cortland County, New York",852.0,36,23,2018
"Jefferson County, New York",1262.0,36,45,2018
"Oneida County, New York",2822.0,36,65,2018
"Suffolk County, New York",14551.0,36,103,2018
"Wyoming County, New York",570.0,36,121,2018
"Chemung County, New York",1005.0,36,15,2018
"Oswego County, New York",1895.0,36,75,2018
"Otsego County, New York",630.0,36,77,2018
"Wayne County, New York",1306.0,36,117,2018
