NAME,B19058_001E,state,county,year
"Adams County, Mississippi",11341.0,28,001,2018
"Clay County, Mississippi",7755.0,28,025,2018
"Covington County, Mississippi",6794.0,28,031,2018
"Humphreys County, Mississippi",3171.0,28,053,2018
"Saline County, Missouri",8562.0,29,195,2018
"Madison County, Missouri",5002.0,29,123,2018
"Wright County, Missouri",7292.0,29,229,2018
"Vernon County, Missouri",8170.0,29,217,2018
"Nodaway County, Missouri",8275.0,29,147,2018
"Chariton County, Missouri",2779.0,29,041,2018
"Grundy County, Missouri",3985.0,29,079,2018
"Morgan County, Missouri",7755.0,29,141,2018
"Wayne County, Missouri",5448.0,29,223,2018
"Bollinger County, Missouri",4669.0,29,017,2018
"Cape Girardeau County, Missouri",29366.0,29,031,2018
"Shelby County, Missouri",2459.0,29,205,2018
"Webster County, Missouri",13496.0,29,225,2018
"Atchison County, Missouri",2505.0,29,005,2018
"Bates County, Missouri",6706.0,29,013,2018
"Benton County, Missouri",7947.0,29,015,2018
"Carter County, Missouri",2366.0,29,035,2018
"Dade County, Missouri",3117.0,29,057,2018
"Linn County, Missouri",5068.0,29,115,2018
"Howell County, Missouri",15922.0,29,091,2018
"Johnson County, Missouri",19939.0,29,101,2018
"Laclede County, Missouri",13866.0,29,105,2018
"Maries County, Missouri",3645.0,29,125,2018
"Phelps County, Missouri",17601.0,29,161,2018
"Platte County, Missouri",38613.0,29,165,2018
"St. Francois County, Missouri",24910.0,29,187,2018
"Andrew County, Missouri",6807.0,29,003,2018
"Carroll County, Missouri",3552.0,29,033,2018
"Daviess County, Missouri",2991.0,29,061,2018
"Knox County, Missouri",1533.0,29,103,2018
"Marion County, Missouri",11500.0,29,127,2018
"Osage County, Missouri",5113.0,29,151,2018
"Ripley County, Missouri",5154.0,29,181,2018
"Warren County, Missouri",12232.0,29,219,2018
"Audrain County, Missouri",9328.0,29,007,2018
"Christian County, Missouri",31097.0,29,043,2018
"Greene County, Missouri",122026.0,29,077,2018
"Harrison County, Missouri",3556.0,29,081,2018
"St. Clair County, Missouri",4126.0,29,185,2018
"Adair County, Missouri",9513.0,29,001,2018
"Scotland County, Missouri",1820.0,29,199,2018
"Sullivan County, Missouri",2174.0,29,211,2018
"Clark County, Missouri",2942.0,29,045,2018
"Jefferson County, Missouri",84393.0,29,099,2018
"Lewis County, Missouri",3766.0,29,111,2018
"New Madrid County, Missouri",7312.0,29,143,2018
"Perry County, Missouri",7605.0,29,157,2018
"Ralls County, Missouri",4004.0,29,173,2018
"Ray County, Missouri",8785.0,29,177,2018
"St. Louis County, Missouri",403547.0,29,189,2018
"Stone County, Missouri",12841.0,29,209,2018
"Barry County, Missouri",13211.0,29,009,2018
"Boone County, Missouri",69957.0,29,019,2018
"Cedar County, Missouri",5785.0,29,039,2018
"Crawford County, Missouri",9473.0,29,055,2018
"Iron County, Missouri",4156.0,29,093,2018
"Livingston County, Missouri",5882.0,29,117,2018
"Moniteau County, Missouri",5346.0,29,135,2018
"Oregon County, Missouri",4307.0,29,149,2018
"Dunklin County, Missouri",12427.0,29,069,2018
"Pettis County, Missouri",15921.0,29,159,2018
"Ste. Genevieve County, Missouri",7134.0,29,186,2018
"Randolph County, Missouri",8347.0,29,175,2018
"Franklin County, Missouri",40780.0,29,071,2018
"Howard County, Missouri",3559.0,29,089,2018
"Jackson County, Missouri",282653.0,29,095,2018
"Miller County, Missouri",9804.0,29,131,2018
"Pulaski County, Missouri",15026.0,29,169,2018
"Putnam County, Missouri",1803.0,29,171,2018
"Taney County, Missouri",22366.0,29,213,2018
"Texas County, Missouri",9579.0,29,215,2018
"Buchanan County, Missouri",33432.0,29,021,2018
"Caldwell County, Missouri",3682.0,29,025,2018
"Callaway County, Missouri",16038.0,29,027,2018
"Cass County, Missouri",39444.0,29,037,2018
"Clinton County, Missouri",8157.0,29,049,2018
"Cooper County, Missouri",6428.0,29,053,2018
"Dallas County, Missouri",6253.0,29,059,2018
"Gentry County, Missouri",2601.0,29,075,2018
"Hickory County, Missouri",4020.0,29,085,2018
"Lincoln County, Missouri",18738.0,29,113,2018
"Mississippi County, Missouri",5040.0,29,133,2018
"Monroe County, Missouri",3632.0,29,137,2018
"Newton County, Missouri",22268.0,29,145,2018
"Ozark County, Missouri",4144.0,29,153,2018
"Pike County, Missouri",6650.0,29,163,2018
"St. Charles County, Missouri",144643.0,29,183,2018
"Custer County, Montana",4889.0,30,017,2018
"Hill County, Montana",6274.0,30,041,2018
"Powder River County, Montana",769.0,30,075,2018
"Park County, Montana",7691.0,30,067,2018
"Roosevelt County, Montana",3156.0,30,085,2018
"Blaine County, Montana",2320.0,30,005,2018
"Liberty County, Montana",886.0,30,051,2018
"Richland County, Montana",4493.0,30,083,2018
"Teton County, Montana",2475.0,30,099,2018
"Toole County, Montana",1898.0,30,101,2018
"Fallon County, Montana",1302.0,30,025,2018
"Daniels County, Montana",856.0,30,019,2018
"Judith Basin County, Montana",923.0,30,045,2018
"Silver Bow County, Montana",15158.0,30,093,2018
"Deer Lodge County, Montana",3855.0,30,023,2018
"Jefferson County, Montana",4444.0,30,043,2018
"McCone County, Montana",704.0,30,055,2018
"Wheatland County, Montana",821.0,30,107,2018
"Rosebud County, Montana",3147.0,30,087,2018
"Carter County, Montana",625.0,30,011,2018
"Dawson County, Montana",3972.0,30,021,2018
"Broadwater County, Montana",2420.0,30,007,2018
"Lake County, Montana",11849.0,30,047,2018
"Pondera County, Montana",2114.0,30,073,2018
"Yellowstone County, Montana",65025.0,30,111,2018
"Ravalli County, Montana",17108.0,30,081,2018
"Valley County, Montana",3436.0,30,105,2018
"Fergus County, Montana",4975.0,30,027,2018
"Mineral County, Montana",1699.0,30,061,2018
"Petroleum County, Montana",187.0,30,069,2018
"Sanders County, Montana",4953.0,30,089,2018
"Flathead County, Montana",38252.0,30,029,2018
"Wibaux County, Montana",497.0,30,109,2018
"Meagher County, Montana",749.0,30,059,2018
"Carbon County, Montana",4531.0,30,009,2018
"Phillips County, Montana",1770.0,30,071,2018
"Adams County, Nebraska",12710.0,31,001,2018
"Lancaster County, Nebraska",122646.0,31,109,2018
"Boone County, Nebraska",2280.0,31,011,2018
"Rock County, Nebraska",626.0,31,149,2018
"Banner County, Nebraska",279.0,31,007,2018
"Sherman County, Nebraska",1358.0,31,163,2018
"Richardson County, Nebraska",3772.0,31,147,2018
"Howard County, Nebraska",2684.0,31,093,2018
"Holt County, Nebraska",4435.0,31,089,2018
"Furnas County, Nebraska",2142.0,31,065,2018
"Gosper County, Nebraska",877.0,31,073,2018
"Saline County, Nebraska",5073.0,31,151,2018
"Sarpy County, Nebraska",65045.0,31,153,2018
"Thurston County, Nebraska",2175.0,31,173,2018
"Washington County, Nebraska",8125.0,31,177,2018
"Boyd County, Nebraska",903.0,31,015,2018
"Cherry County, Nebraska",2566.0,31,031,2018
"Dodge County, Nebraska",15289.0,31,053,2018
"Fillmore County, Nebraska",2510.0,31,059,2018
"Garden County, Nebraska",871.0,31,069,2018
"Hooker County, Nebraska",319.0,31,091,2018
"Morrill County, Nebraska",1982.0,31,123,2018
"Nemaha County, Nebraska",2877.0,31,127,2018
"Seward County, Nebraska",6596.0,31,159,2018
"Thomas County, Nebraska",292.0,31,171,2018
"Dakota County, Nebraska",7456.0,31,043,2018
"Webster County, Nebraska",1519.0,31,181,2018
"Antelope County, Nebraska",2675.0,31,003,2018
"Butler County, Nebraska",3377.0,31,023,2018
"Clay County, Nebraska",2574.0,31,035,2018
"Custer County, Nebraska",4846.0,31,041,2018
"Gage County, Nebraska",9160.0,31,067,2018
"Hamilton County, Nebraska",3699.0,31,081,2018
"Kearney County, Nebraska",2682.0,31,099,2018
"Keith County, Nebraska",3844.0,31,101,2018
"Madison County, Nebraska",14254.0,31,119,2018
"Perkins County, Nebraska",1225.0,31,135,2018
"Saunders County, Nebraska",8326.0,31,155,2018
"Wayne County, Nebraska",3657.0,31,179,2018
"Keya Paha County, Nebraska",326.0,31,103,2018
"Knox County, Nebraska",3674.0,31,107,2018
"Lincoln County, Nebraska",14985.0,31,111,2018
"Pierce County, Nebraska",3026.0,31,139,2018
"Sioux County, Nebraska",579.0,31,165,2018
"Cass County, Nebraska",10005.0,31,025,2018
"Dixon County, Nebraska",2311.0,31,051,2018
"Dundy County, Nebraska",865.0,31,057,2018
"Greeley County, Nebraska",1034.0,31,077,2018
"Hall County, Nebraska",22870.0,31,079,2018
"Otoe County, Nebraska",6452.0,31,131,2018
"Red Willow County, Nebraska",4459.0,31,145,2018
"Dawes County, Nebraska",3623.0,31,045,2018
"Cheyenne County, Nebraska",4434.0,31,033,2018
"Dawson County, Nebraska",8997.0,31,047,2018
"Valley County, Nebraska",1840.0,31,175,2018
"McPherson County, Nebraska",203.0,31,117,2018
"Nance County, Nebraska",1546.0,31,125,2018
"Stanton County, Nebraska",2410.0,31,167,2018
"Harlan County, Nebraska",1521.0,31,083,2018
"Blaine County, Nebraska",218.0,31,009,2018
"Buffalo County, Nebraska",19165.0,31,019,2018
"Deuel County, Nebraska",824.0,31,049,2018
"Hitchcock County, Nebraska",1209.0,31,087,2018
"Platte County, Nebraska",13000.0,31,141,2018
"Thayer County, Nebraska",2283.0,31,169,2018
"Box Butte County, Nebraska",4801.0,31,013,2018
"Churchill County, Nevada",9819.0,32,001,2018
"Douglas County, Nevada",20579.0,32,005,2018
"Pershing County, Nevada",1933.0,32,027,2018
"Esmeralda County, Nevada",454.0,32,009,2018
"Humboldt County, Nevada",6271.0,32,013,2018
"Mineral County, Nevada",1938.0,32,021,2018
"White Pine County, Nevada",3529.0,32,033,2018
"Elko County, Nevada",17688.0,32,007,2018
"Lincoln County, Nevada",2041.0,32,017,2018
"Nye County, Nevada",18668.0,32,023,2018
"Storey County, Nevada",1598.0,32,029,2018
"Washoe County, Nevada",177632.0,32,031,2018
"Clark County, Nevada",767954.0,32,003,2018
"Carson City, Nevada",22461.0,32,510,2018
"Lyon County, Nevada",20528.0,32,019,2018
"Cheshire County, New Hampshire",30319.0,33,005,2018
"Merrimack County, New Hampshire",57843.0,33,013,2018
"Grafton County, New Hampshire",34752.0,33,009,2018
"Rockingham County, New Hampshire",120147.0,33,015,2018
"Belknap County, New Hampshire",24739.0,33,001,2018
"Sullivan County, New Hampshire",17740.0,33,019,2018
"Hillsborough County, New Hampshire",159200.0,33,011,2018
"Strafford County, New Hampshire",48548.0,33,017,2018
"Coos County, New Hampshire",13720.0,33,007,2018
"Carroll County, New Hampshire",21070.0,33,003,2018
"Monmouth County, New Jersey",233874.0,34,025,2018
"Sussex County, New Jersey",53361.0,34,037,2018
"Cumberland County, New Jersey",50608.0,34,011,2018
"Essex County, New Jersey",282502.0,34,013,2018
"Ocean County, New Jersey",225270.0,34,029,2018
"Gloucester County, New Jersey",104587.0,34,015,2018
"Salem County, New Jersey",23908.0,34,033,2018
"Passaic County, New Jersey",163670.0,34,031,2018
"Camden County, New Jersey",187158.0,34,007,2018
"Bergen County, New Jersey",338249.0,34,003,2018
"Warren County, New Jersey",41350.0,34,041,2018
"Hudson County, New Jersey",255429.0,34,017,2018
"Burlington County, New Jersey",165496.0,34,005,2018
"Morris County, New Jersey",180896.0,34,027,2018
"Rio Arriba County, New Mexico",,35,039,2018
"San Miguel County, New Mexico",11292.0,35,047,2018
"Torrance County, New Mexico",5664.0,35,057,2018
"Otero County, New Mexico",23391.0,35,035,2018
"Cibola County, New Mexico",8939.0,35,006,2018
"Guadalupe County, New Mexico",1404.0,35,019,2018
"Catron County, New Mexico",1381.0,35,003,2018
"Grant County, New Mexico",12003.0,35,017,2018
"Luna County, New Mexico",9025.0,35,029,2018
"McKinley County, New Mexico",20295.0,35,031,2018
"Taos County, New Mexico",12127.0,35,055,2018
"Colfax County, New Mexico",5678.0,35,007,2018
"Eddy County, New Mexico",21264.0,35,015,2018
"Mora County, New Mexico",1535.0,35,033,2018
"Quay County, New Mexico",3060.0,35,037,2018
"Lincoln County, New Mexico",7815.0,35,027,2018
"Lea County, New Mexico",22114.0,35,025,2018
"Santa Fe County, New Mexico",61972.0,35,049,2018
"Sierra County, New Mexico",5377.0,35,051,2018
"Socorro County, New Mexico",4550.0,35,053,2018
"Doña Ana County, New Mexico",77453.0,35,013,2018
"Schoharie County, New York",12559.0,36,095,2018
"Onondaga County, New York",185624.0,36,067,2018
"Clinton County, New York",31395.0,36,019,2018
"Seneca County, New York",13522.0,36,099,2018
"Putnam County, New York",34847.0,36,079,2018
"Franklin County, New York",19088.0,36,033,2018
"Ontario County, New York",44286.0,36,069,2018
"Queens County, New York",779234.0,36,081,2018
"Steuben County, New York",40183.0,36,101,2018
"Hamilton County, New York",1124.0,36,041,2018
"Washington County, New York",24009.0,36,115,2018
"Chautauqua County, New York",52572.0,36,013,2018
"Kings County, New York",950856.0,36,047,2018
"New York County, New York",758133.0,36,061,2018
"Tioga County, New York",20045.0,36,107,2018
"Cayuga County, New York",31251.0,36,011,2018
"Orleans County, New York",16333.0,36,073,2018
"Saratoga County, New York",93876.0,36,091,2018
"Rockland County, New York",100005.0,36,087,2018
"Columbia County, New York",25243.0,36,021,2018
"Lewis County, New York",10242.0,36,049,2018
"Niagara County, New York",88211.0,36,063,2018
"Westchester County, New York",347332.0,36,119,2018
"Delaware County, New York",19030.0,36,025,2018
"Essex County, New York",15425.0,36,031,2018
"Montgomery County, New York",19665.0,36,057,2018
"Nassau County, New York",445517.0,36,059,2018
"Richmond County, New York",166152.0,36,085,2018
"Schuyler County, New York",7304.0,36,097,2018
"Tompkins County, New York",39326.0,36,109,2018
"Chenango County, New York",20616.0,36,017,2018
"Cortland County, New York",17685.0,36,023,2018
"Jefferson County, New York",43267.0,36,045,2018
"Oneida County, New York",90014.0,36,065,2018
"Suffolk County, New York",487981.0,36,103,2018
"Wyoming County, New York",15815.0,36,121,2018
"Chemung County, New York",34373.0,36,015,2018
"Oswego County, New York",46032.0,36,075,2018
"Otsego County, New York",23556.0,36,077,2018
"Wayne County, New York",36504.0,36,117,2018
"Albany County, New York",126008.0,36,001,2018
"Broome County, New York",78594.0,36,007,2018
"Erie County, New York",387847.0,36,029,2018
"Madison County, New York",26026.0,36,053,2018
"Sullivan County, New York",27890.0,36,105,2018
"Mitchell County, North Carolina",6361.0,37,121,2018
"Genesee County, New York",23681.0,36,037,2018
"Orange County, New York",126776.0,36,071,2018
"Greene County, North Carolina",7259.0,37,079,2018
"Chowan County, North Carolina",5984.0,37,041,2018
"Caldwell County, North Carolina",32594.0,37,027,2018
"Catawba County, North Carolina",61099.0,37,035,2018
"Craven County, North Carolina",40871.0,37,049,2018
"Edgecombe County, North Carolina",21371.0,37,065,2018
"Harnett County, North Carolina",45086.0,37,085,2018
"Henderson County, North Carolina",48281.0,37,089,2018
"Hyde County, North Carolina",1769.0,37,095,2018
"Mecklenburg County, North Carolina",403546.0,37,119,2018
"Northampton County, North Carolina",8628.0,37,131,2018
"Rowan County, North Carolina",52301.0,37,159,2018
"Vance County, North Carolina",16854.0,37,181,2018
"Currituck County, North Carolina",10148.0,37,053,2018
"Union County, North Carolina",75165.0,37,179,2018
"Forsyth County, North Carolina",146685.0,37,067,2018
"Nash County, North Carolina",36720.0,37,127,2018
"Bladen County, North Carolina",13968.0,37,017,2018
"Dare County, North Carolina",15441.0,37,055,2018
"Warren County, North Carolina",7780.0,37,185,2018
"Wilson County, North Carolina",32128.0,37,195,2018
"Bertie County, North Carolina",7976.0,37,015,2018
"Gates County, North Carolina",4477.0,37,073,2018
"Graham County, North Carolina",3288.0,37,075,2018
"Martin County, North Carolina",9471.0,37,117,2018
"Madison County, North Carolina",8452.0,37,115,2018
"Pamlico County, North Carolina",5352.0,37,137,2018
"Perquimans County, North Carolina",5919.0,37,143,2018
"Polk County, North Carolina",9047.0,37,149,2018
"Randolph County, North Carolina",56041.0,37,151,2018
"Rockingham County, North Carolina",37201.0,37,157,2018
"Stokes County, North Carolina",19302.0,37,169,2018
"Washington County, North Carolina",5073.0,37,187,2018
"Camden County, North Carolina",3836.0,37,029,2018
"Clay County, North Carolina",5062.0,37,043,2018
"Cumberland County, North Carolina",124418.0,37,051,2018
"Gaston County, North Carolina",81494.0,37,071,2018
"Guilford County, North Carolina",202731.0,37,081,2018
"Jackson County, North Carolina",16642.0,37,099,2018
"Moore County, North Carolina",38965.0,37,125,2018
"Robeson County, North Carolina",45969.0,37,155,2018
"Stanly County, North Carolina",23717.0,37,167,2018
"Wake County, North Carolina",390498.0,37,183,2018
"Yancey County, North Carolina",7402.0,37,199,2018
"Chatham County, North Carolina",28527.0,37,037,2018
"McDowell County, North Carolina",17961.0,37,111,2018
"Johnston County, North Carolina",67154.0,37,101,2018
"Jones County, North Carolina",4137.0,37,103,2018
"Person County, North Carolina",15744.0,37,145,2018
"Brunswick County, North Carolina",54226.0,37,019,2018
"Ashe County, North Carolina",11805.0,37,009,2018
"Beaufort County, North Carolina",19325.0,37,013,2018
"Lenoir County, North Carolina",23121.0,37,107,2018
"Rutherford County, North Carolina",26345.0,37,161,2018
"Lincoln County, North Carolina",32022.0,37,109,2018
"Onslow County, North Carolina",64065.0,37,133,2018
"Orange County, North Carolina",52529.0,37,135,2018
"Sampson County, North Carolina",23537.0,37,163,2018
"Yadkin County, North Carolina",15448.0,37,197,2018
"Avery County, North Carolina",6587.0,37,011,2018
"Burke County, North Carolina",34672.0,37,023,2018
"Caswell County, North Carolina",9110.0,37,033,2018
"Davie County, North Carolina",15999.0,37,059,2018
"Duplin County, North Carolina",21781.0,37,061,2018
"Durham County, North Carolina",123444.0,37,063,2018
"Lee County, North Carolina",21744.0,37,105,2018
"New Hanover County, North Carolina",93636.0,37,129,2018
"Wayne County, North Carolina",48153.0,37,191,2018
"Scotland County, North Carolina",13113.0,37,165,2018
"Halifax County, North Carolina",21116.0,37,083,2018
"Alamance County, North Carolina",64059.0,37,001,2018
"Burke County, North Dakota",877.0,38,013,2018
"Mountrail County, North Dakota",3235.0,38,061,2018
"Williams County, North Dakota",13695.0,38,105,2018
"Billings County, North Dakota",385.0,38,007,2018
"Kidder County, North Dakota",1055.0,38,043,2018
"Cavalier County, North Dakota",1737.0,38,019,2018
"Grant County, North Dakota",1094.0,38,037,2018
"Pembina County, North Dakota",3180.0,38,067,2018
"Steele County, North Dakota",891.0,38,091,2018
"Hettinger County, North Dakota",1079.0,38,041,2018
"LaMoure County, North Dakota",1813.0,38,045,2018
"Morton County, North Dakota",13536.0,38,059,2018
"Cass County, North Dakota",74205.0,38,017,2018
"Dunn County, North Dakota",1648.0,38,025,2018
"Emmons County, North Dakota",1556.0,38,029,2018
"McIntosh County, North Dakota",1317.0,38,051,2018
"Nelson County, North Dakota",1479.0,38,063,2018
"Richland County, North Dakota",6760.0,38,077,2018
"Rolette County, North Dakota",4638.0,38,079,2018
"Walsh County, North Dakota",4841.0,38,099,2018
"Adams County, North Dakota",1046.0,38,001,2018
"Bottineau County, North Dakota",3065.0,38,009,2018
"Barnes County, North Dakota",5085.0,38,003,2018
"Eddy County, North Dakota",1052.0,38,027,2018
"Grand Forks County, North Dakota",30215.0,38,035,2018
"McKenzie County, North Dakota",3899.0,38,053,2018
"Mercer County, North Dakota",3702.0,38,057,2018
"McLean County, North Dakota",4333.0,38,055,2018
"Pierce County, North Dakota",1937.0,38,069,2018
"Ransom County, North Dakota",2367.0,38,073,2018
"Sioux County, North Dakota",1110.0,38,085,2018
"Bowman County, North Dakota",1398.0,38,011,2018
"Golden Valley County, North Dakota",856.0,38,033,2018
"Logan County, North Dakota",883.0,38,047,2018
"Towner County, North Dakota",1036.0,38,095,2018
"Stutsman County, North Dakota",9055.0,38,093,2018
"Divide County, North Dakota",1119.0,38,023,2018
"Foster County, North Dakota",1440.0,38,031,2018
"Sargent County, North Dakota",1834.0,38,081,2018
"Slope County, North Dakota",329.0,38,087,2018
"Stark County, North Dakota",12150.0,38,089,2018
"Gallia County, Ohio",11662.0,39,053,2018
"Huron County, Ohio",22860.0,39,077,2018
"Athens County, Ohio",22620.0,39,009,2018
"Adams County, Ohio",10835.0,39,001,2018
"Medina County, Ohio",68121.0,39,103,2018
"Union County, Ohio",19546.0,39,159,2018
"Champaign County, Ohio",15209.0,39,021,2018
"Paulding County, Ohio",7770.0,39,125,2018
"Greene County, Ohio",65406.0,39,057,2018
"Franklin County, Ohio",504702.0,39,049,2018
"Marion County, Ohio",24616.0,39,101,2018
"Morgan County, Ohio",6147.0,39,115,2018
"Wayne County, Ohio",43385.0,39,169,2018
"Wyandot County, Ohio",9076.0,39,175,2018
"Butler County, Ohio",138226.0,39,017,2018
"Harrison County, Ohio",6200.0,39,067,2018
"Knox County, Ohio",23340.0,39,083,2018
"Richland County, Ohio",47998.0,39,139,2018
"Vinton County, Ohio",5111.0,39,163,2018
"Hancock County, Ohio",31887.0,39,063,2018
"Fairfield County, Ohio",55748.0,39,045,2018
"Defiance County, Ohio",15213.0,39,039,2018
"Henry County, Ohio",11065.0,39,069,2018
"Jefferson County, Ohio",27363.0,39,081,2018
"Putnam County, Ohio",13236.0,39,137,2018
"Clinton County, Ohio",16370.0,39,027,2018
"Fayette County, Ohio",11736.0,39,047,2018
"Pickaway County, Ohio",19728.0,39,129,2018
"Logan County, Ohio",18654.0,39,091,2018
"Summit County, Ohio",224385.0,39,153,2018
"Sandusky County, Ohio",23562.0,39,143,2018
"Shelby County, Ohio",18643.0,39,149,2018
"Cottonwood County, Minnesota",4850.0,27,033,2018
"Scott County, Minnesota",48510.0,27,139,2018
"Dodge County, Minnesota",7711.0,27,039,2018
"Wabasha County, Minnesota",8841.0,27,157,2018
"Pipestone County, Minnesota",4007.0,27,117,2018
"Crow Wing County, Minnesota",26684.0,27,035,2018
"Norman County, Minnesota",2776.0,27,107,2018
"Wright County, Minnesota",47246.0,27,171,2018
"Nicollet County, Minnesota",12738.0,27,103,2018
"Douglas County, Minnesota",16395.0,27,041,2018
"Grant County, Minnesota",2600.0,27,051,2018
"Kittson County, Minnesota",1891.0,27,069,2018
"Le Sueur County, Minnesota",10874.0,27,079,2018
"Mahnomen County, Minnesota",1938.0,27,087,2018
"Chisago County, Minnesota",20102.0,27,025,2018
"Redwood County, Minnesota",6240.0,27,127,2018
"Yellow Medicine County, Minnesota",4165.0,27,173,2018
"Todd County, Minnesota",9841.0,27,153,2018
"Beltrami County, Minnesota",17271.0,27,007,2018
"Blue Earth County, Minnesota",25783.0,27,013,2018
"Houston County, Minnesota",8181.0,27,055,2018
"Lac qui Parle County, Minnesota",3103.0,27,073,2018
"Lake of the Woods County, Minnesota",1585.0,27,077,2018
"Otter Tail County, Minnesota",24226.0,27,111,2018
"Waseca County, Minnesota",7427.0,27,161,2018
"St. Louis County, Minnesota",85644.0,27,137,2018
"Anoka County, Minnesota",126848.0,27,003,2018
"Stearns County, Minnesota",58891.0,27,145,2018
"Lincoln County, Minnesota",2470.0,27,081,2018
"Marshall County, Minnesota",3964.0,27,089,2018
"Mille Lacs County, Minnesota",10136.0,27,095,2018
"Washington County, Minnesota",93184.0,27,163,2018
"Carlton County, Minnesota",13418.0,27,017,2018
"Kanabec County, Minnesota",6449.0,27,065,2018
"Koochiching County, Minnesota",5566.0,27,071,2018
"Red Lake County, Minnesota",1691.0,27,125,2018
"Morrison County, Minnesota",13488.0,27,097,2018
"Rice County, Minnesota",23045.0,27,131,2018
"Steele County, Minnesota",14498.0,27,147,2018
"Aitkin County, Minnesota",7713.0,27,001,2018
"Faribault County, Minnesota",6115.0,27,043,2018
"Murray County, Minnesota",3702.0,27,101,2018
"Kandiyohi County, Minnesota",16699.0,27,067,2018
"Lake County, Minnesota",5183.0,27,075,2018
"Rock County, Minnesota",3978.0,27,133,2018
"Sibley County, Minnesota",6038.0,27,143,2018
"Traverse County, Minnesota",1584.0,27,155,2018
"Becker County, Minnesota",13487.0,27,005,2018
"Hennepin County, Minnesota",503476.0,27,053,2018
"Brown County, Minnesota",10731.0,27,015,2018
"Chippewa County, Minnesota",5098.0,27,023,2018
"Clearwater County, Minnesota",3458.0,27,029,2018
"Hubbard County, Minnesota",8705.0,27,057,2018
"Isanti County, Minnesota",14702.0,27,059,2018
"Martin County, Minnesota",8653.0,27,091,2018
"Mower County, Minnesota",15502.0,27,099,2018
"Pine County, Minnesota",10690.0,27,115,2018
"Olmsted County, Minnesota",60770.0,27,109,2018
"Wadena County, Minnesota",5677.0,27,159,2018
"Benton County, Minnesota",16217.0,27,009,2018
"Freeborn County, Minnesota",12970.0,27,047,2018
"McLeod County, Minnesota",14884.0,27,085,2018
"Pope County, Minnesota",4972.0,27,121,2018
"Stevens County, Minnesota",3629.0,27,149,2018
"Swift County, Minnesota",4227.0,27,151,2018
"Holmes County, Mississippi",6269.0,28,051,2018
"Amite County, Mississippi",5003.0,28,005,2018
"Calhoun County, Mississippi",5797.0,28,013,2018
